NIB,NPWP_PERSEROAN,NAMA_PERSEROAN,NAMA_SINGKATAN,JENIS_PERSEROAN,STATUS_BADAN_HUKUM,STATUS_PERSEROAN,ALAMAT_PERSEROAN,KELURAHAN_PERSEROAN,PERSEROAN_DAERAH_ID,KODE_POS_PERSEROAN,FLAG_IMPOR,FLAG_EKSPOR,JENIS_API,TGL_PERUBAHAN_NIB,STATUS_NIB,IS_NPWP_INVALID,IS_INCOMPLETE,IS_DAERAH_VALID,IS_STALE,IS_CLEANED,CLEANSING_TIMESTAMP,SOURCE,ID_PERUSAHAAN,NPWP,NAMA_PERUSAHAAN,ALAMAT_PERUSAHAAN,KELURAHAN,DAERAH_ID,KODE_POS,NOMOR_TELPON,KATEGORI,NIPER,NOMOR_API,TGL_TERBIT_NIB,KODE_KANTOR,TGL_SYNC_OSS,HIGH_SYNC_LAG
3580541631892,,,,,,,,,,,,,,,DICABUT,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001145,84079048,PERUM HARIYAH TBK,Gang Otto Iskandardinata No. 1,TANGERANG,16.0,,+623715974333,KEDUA-DUANYA,8576440315.0,9079907097.0,2023-01-31,30100.0,2026-03-25,True
0929578671815,,,,,,,,,,,,,,,DIBEKUKAN,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002468,77252748,UD HUTASOIT PURNAWATI,Jalan Cikapayang No. 14,,36.0,68356.0,+627748212570,KEDUA-DUANYA,3261212766.0,7840620101.0,2023-07-22,50400.0,2026-03-25,True
1543904489093,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003290,76832744426,CV ZULKARNAIN (CABANG),Jalan Raya Ujungberung No. 05,CIMAHI,51.0,,+629468277654,KEDUA-DUANYA,6038073842.0,8611572489.0,2023-05-18,90100.0,2026-03-25,True
9509181498350,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002079,98.173.434.5-158.903,PERUM HABIBI NUGROHO TBK,Gang Pasteur No. 359,KOTA ADMINISTRASI JAKARTA TIMUR,32.0,,+62216106065,KEDUA-DUANYA,2522266497.0,1805956471.0,2024-03-30,50900.0,2026-03-25,True
8508143229876,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000327,52.727.209.2-874.501,PERUM BUDIYANTO HIDAYANTO,Jalan Wonoayu No. 53,BATU,91.0,28144.0,+622024190536,KEDUA-DUANYA,2287990317.0,3402947483.0,2023-01-04,120300.0,2026-03-25,True
8958247733912,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004662,073931492,UD WIJAYA TBK (CABANG),Gang Laswi No. 3,KUPANG,35.0,17614.0,+626628598340,IMPORTIR,,7142732291.0,2025-01-12,70100.0,2026-03-25,True
7508639277698,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004336,89.136.804.2-724.125,PT HABIBI (PERSERO) TBK,Jl. K.H. Wahid Hasyim No. 92,KOTA ADMINISTRASI JAKARTA PUSAT,73.0,,+626362655592,EKSPORTIR,613833427.0,,2024-05-29,140100.0,2026-03-24,True
1999648191597,,,,,,,,,,,,,,,DIBEKUKAN,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002270,63.997.526.1-959.741,UD NURDIYANTI HABIBI,Jl. Cempaka No. 82,,12.0,26024.0,+628944455319,IMPORTIR,,4593194633.0,2025-01-05,10700.0,2026-03-24,True
0010145478364,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002086,134922218,CV KUSUMO MANDALA,Jl. Ciwastra No. 19,SUNGAI PENUH,33.0,96273.0,+626438610322,IMPORTIR,,8799581404.0,2023-07-19,50100.0,2026-03-24,True
9778197673148,,,,,,,,,,,,,,,DIBEKUKAN,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001838,11.159.271.7-951.846,PT MARDHIYAH TBK,Gang Ciwastra No. 62,BALIKPAPAN,51.0,,+62907658244,KEDUA-DUANYA,4803163678.0,6749684528.0,2023-11-13,80100.0,2026-03-24,True
5280433264445,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003006,65.097.414.4-599.996,UD SIREGAR HARTATI,Jalan Kutai No. 6,,12.0,23849.0,+62877546296,KEDUA-DUANYA,2353187516.0,8542151139.0,2023-08-21,10700.0,2026-03-24,True
3063603048210,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004658,17.224.391.8-651.976,PT SALAHUDIN UTAMA,Gg. Suryakencana No. 42,PEKANBARU,51.0,60194.0,+62128558838,IMPORTIR,,1904134238.0,2023-01-28,80100.0,2026-03-24,True
1297991671613,,,,,,,,,,,,,,,DIBEKUKAN,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000984,61.958.990.0-104.515,PD RAJASA PERMATA TBK,Gg. Jamika No. 85,LUBUKLINGGAU,91.0,99515.0,+62847623622,IMPORTIR,,9759488214.0,2024-12-13,120300.0,2026-03-24,True
9497397687659,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000541,52.302.879.7-111.546,UD WACANA (PERSERO) TBK,Jalan Rawamangun No. 460,JAMBI,61.0,31493.0,+628649079618,IMPORTIR,,1408818029.0,2025-06-04,90400.0,2026-03-24,True
0368406972257,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004425,23.251.656.1-129.110,PERUM NOVITASARI RIYANTI (PERSERO) TBK,Jalan Raya Setiabudhi No. 3,,31.0,87767.0,+62305611723,KEDUA-DUANYA,4770768366.0,355046807.0,2014-02-11,40300.0,2026-03-24,True
3389265623193,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000314,74.631.156.0-068.338,PT HALIMAH WAHYUDIN (PERSERO) TBK,Jalan M.T Haryono No. 2,TANGERANG SELATAN,33.0,,+6279274622,EKSPORTIR,9705238056.0,,2024-11-26,60300.0,2026-03-24,True
2645633917299,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004878,71151989,UD SAMOSIR YOLANDA TBK,Gang Ir. H. Djuanda No. 112,BUKITTINGGI,51.0,48979.0,+621204897687,IMPORTIR,,5966034598.0,2024-01-07,80100.0,2026-03-24,True
1834830863701,,,,,,,,,,,,,,,DIBEKUKAN,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000902,949844085,CV ANGGRAINI,Jalan Kapten Muslihat No. 685,PADANG SIDEMPUAN,36.0,90288.0,+62275410959,KEDUA-DUANYA,882831036.0,1664836955.0,2023-09-21,50400.0,2026-03-24,True
5017365426241,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004089,58.550.260.2-596.062,PT WIBOWO ADRIANSYAH,Jalan Merdeka No. 0,BANDA ACEH,73.0,96496.0,+621376022124,IMPORTIR,,9610141214.0,2023-07-15,110100.0,2026-03-24,True
2590073971307,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002013,642627659999,CV KURNIAWAN,Jl. Ciumbuleuit No. 55,TASIKMALAYA,21.0,66189.0,+621730901913,EKSPORTIR,6656433760.0,,2024-01-16,20100.0,2026-03-24,True
0285915658179,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002313,426895288,PD PUSPITA (PERSERO) TBK,Gg. H.J Maemunah No. 2,SALATIGA,51.0,51676.0,+622235891409,EKSPORTIR,9143704084.0,,2023-12-15,80100.0,2026-03-24,True
4483041054589,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004692,49.011.071.9-230.652,PT OKTAVIANI ANDRIANI TBK,Gang Jend. A. Yani No. 14,PARIAMAN,18.0,65868.0,+62870629063,EKSPORTIR,8922732138.0,,2025-06-07,30700.0,2026-03-24,True
8828082314302,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002991,44.152.040.0-668.129,UD HABIBI AGUSTINA,Gang Bangka Raya No. 505,PEKANBARU,35.0,57657.0,+62705887433,KEDUA-DUANYA,3441860748.0,778879611.0,2025-09-06,71300.0,2026-03-24,True
6103225648368,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000322,35.221.490.1-705.438,UD SAMOSIR,Gang Antapani Lama No. 4,,12.0,42542.0,+62859551495,IMPORTIR,,1556411846.0,2024-12-16,10800.0,2026-03-24,True
4444657481452,,,,,,,,,,,,,,,DIBEKUKAN,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000900,40.137.720.8-774.523,PD PURNAWATI TBK (CABANG),Jl. Jamika No. 07,LHOKSEUMAWE,35.0,81388.0,+626614180137,KEDUA-DUANYA,7479653388.0,674527069.0,2024-04-14,70500.0,2026-03-24,True
5419635110967,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004138,39.350.109.3-881.826,CV WIBISONO TBK,Gg. Ronggowarsito No. 80,,16.0,84668.0,+62850926366,EKSPORTIR,9258223732.0,,2024-05-30,30100.0,2026-03-24,True
2432449959677,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002957,93.656.436.1-693.846,UD JAILANI HASSANAH,Gang Sukajadi No. 4,PASURUAN,61.0,94714.0,+626727062198,KEDUA-DUANYA,8919787555.0,8165215922.0,2023-08-26,90400.0,2026-03-24,True
8363816432126,,,,,,,,,,,,,,,DIBEKUKAN,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000316,34724965549364,CV ISWAHYUDI SUSANTI,Jl. Waringin No. 510,PEKANBARU,73.0,67548.0,+62669197696,EKSPORTIR,3626555923.0,,2024-05-12,110100.0,2026-03-24,True
3642373313424,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000860,08.299.905.7-126.821,UD WASKITA,Gang Kebonjati No. 6,PARIAMAN,32.0,54673.0,+62422769036,EKSPORTIR,4726853413.0,,2025-08-18,50900.0,2026-03-24,True
7526142207982,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001439,62.842.227.0-472.886,PD SAMOSIR HARDIANSYAH,Jalan Cihampelas No. 2,,33.0,74959.0,+62614251948,KEDUA-DUANYA,8359040444.0,4110254183.0,2024-06-01,50100.0,2026-03-24,True
1877497895352,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004683,41.546.326.3-828.326,PD WINARSIH,Jalan Veteran No. 10,,12.0,17326.0,+627056627714,EKSPORTIR,4723116627.0,,2024-08-20,11200.0,2026-03-24,True
2986248292294,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001488,28.135.166.7-780.111,UD WALUYO (PERSERO) TBK,Jl. Kh Amin Jasuta No. 10,BONTANG,12.0,94033.0,+623837402552,IMPORTIR,,859880129.0,2025-10-01,20300.0,2026-03-24,True
3375098710428,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004380,84.539.209.2-175.176,PT JAILANI (PERSERO) TBK,Gang Veteran No. 4,TANJUNGPINANG,33.0,22824.0,+62873647489,IMPORTIR,4803163678.0,8423538101.0,2023-11-05,60300.0,2026-03-24,True
0700227962445,,,,,,,,,,,,,,,DICABUT,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003066,23.453.517.4-971.200,PT HARTATI,Gang Suniaraja No. 34,KOTAMOBAGU,31.0,69390.0,+629363647692,KEDUA-DUANYA,8422533184.0,3675786736.0,2025-05-10,10100.0,2026-03-24,True
1778649646588,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004433,78.800.739.4-618.145,CV MARPAUNG,Jl. Rajiman No. 281,SINGKAWANG,12.0,43124.0,+624296258085,IMPORTIR,,9543842207.0,2025-06-28,20300.0,2026-03-24,True
0232359166107,,,,,,,,,,,,,,,DICABUT,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004621,36.392.296.4-216.628,PT MAYASARI,Jl. W.R. Supratman No. 359,,61.0,18244.0,+62856095197,EKSPORTIR,4803163678.0,,2024-07-04,90400.0,2026-03-24,True
7377339871409,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002615,15.364.122.7-776.032,PERUM NURDIYANTI (CABANG),Jalan Dr. Djunjunan No. 2,SURABAYA,51.0,,+624709751241,IMPORTIR,,4013130315.0,2024-08-31,90100.0,2026-03-24,True
0839330111840,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000436,51.362.257.8-544.331,PT ANGGRIAWAN (PERSERO) TBK,Gg. M.T Haryono No. 878,,12.0,50295.0,+629690041,KEDUA-DUANYA,1401782512.0,5803116000.0,2024-12-29,11200.0,2026-03-24,True
3726319956955,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002426,74.776.161.2-497.701,CV WASITA KURNIAWAN,Gg. Tubagus Ismail No. 523,,18.0,88165.0,+62934453610,KEDUA-DUANYA,6104344196.0,5863956351.0,2023-02-23,30700.0,2026-03-24,True
8897865339431,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002429,77.093.645.6-336.316,CV SIMBOLON SURYATMI (PERSERO) TBK (CABANG),Jalan Monginsidi No. 271,BOGOR,35.0,,+62964289216,KEDUA-DUANYA,8652510403.0,9294081578.0,2023-04-04,60100.0,2026-03-24,True
1973996417657,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002655,00.495.459.9-271.595,PD HASTUTI HASSANAH,Jalan Ahmad Yani No. 92,KEDIRI,35.0,,+626476722454,KEDUA-DUANYA,4803163678.0,4388645780.0,2025-11-15,70100.0,2026-03-24,True
0698142076817,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001203,62.184.717.1-177.875,PD WINARSIH TAMPUBOLON,Jl. Siliwangi No. 86,,12.0,30706.0,+62328840446,KEDUA-DUANYA,3022243947.0,5493568189.0,2025-08-15,10700.0,2026-03-24,True
0529187734220,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000813,27.491.505.0-254.150,CV MULYANI,Jl. Veteran No. 936,PEKANBARU,51.0,,+62600986780,EKSPORTIR,8165727311.0,,2025-04-21,80100.0,2026-03-24,True
0779898962867,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001210,37.223.237.3-847.731,PERUM PRASTUTI,Jalan Rawamangun No. 2,SOLOK,64.0,76480.0,+62821338516,EKSPORTIR,9255146198.0,,2024-09-20,100300.0,2026-03-24,True
1911129197426,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004794,78.276.117.1-792.090,PD LATUPONO,Gg. Joyoboyo No. 79,SERANG,18.0,92496.0,+628755858259,EKSPORTIR,6023353383.0,,2024-04-22,30700.0,2026-03-24,True
6047473389147,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000247,93.758.512.5-171.267,PERUM NARPATI WAHYUNI (PERSERO) TBK,Gang Jayawijaya No. 6,,18.0,33283.0,+623518786385,KEDUA-DUANYA,141858715.0,4341111968.0,2024-11-01,30700.0,2026-03-24,True
2720667549059,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001698,63.219.986.0-246.467,JANUAR SAPTONO (PERSERO) TBK (CABANG),Gg. H.J Maemunah No. 519,TEGAL,12.0,23047.0,+62721550396,EKSPORTIR,5525529069.0,,2025-11-03,11200.0,2026-03-24,True
6937854777252,,,,,,,,,,,,,,,DIBEKUKAN,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003492,20.577.660.4-091.708,PD PANGESTU (PERSERO) TBK,Gg. Jend. Sudirman No. 7,TANGERANG SELATAN,35.0,51884.0,+623817837270,KEDUA-DUANYA,2555013816.0,6517414407.0,2023-10-09,70500.0,2026-03-24,True
5940189805388,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003146,53084708,UD ISWAHYUDI TBK (CABANG),Gg. Sentot Alibasa No. 452,PONTIANAK,16.0,,+62520319341,KEDUA-DUANYA,1750831487.0,2427906614.0,2025-09-25,30100.0,2026-03-24,True
6632160380807,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001886,27.820.403.5-101.086,PT YULIARTI YULIARTI TBK,Jl. Cikutra Timur No. 25,CIREBON,35.0,40840.0,+62863093645,IMPORTIR,,779666679.0,2025-01-30,60100.0,2026-03-24,True
8445507429828,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003218,02.200.728.7-991.594,UD SIREGAR NURAINI,Jl. Kiaracondong No. 80,MEDAN,91.0,,+62670500686,EKSPORTIR,4803163678.0,,2023-05-13,120300.0,2026-03-24,True
9673938525800,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004713,996301891,CV SUDIATI KUSWOYO (PERSERO) TBK,Jl. Dipatiukur No. 29,TANGERANG,91.0,86508.0,+622205094601,EKSPORTIR,9881557160.0,,2015-03-23,120300.0,2026-03-24,True
8810569741328,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004248,32.150.847.6-016.335,PERUM RAHMAWATI,Jl. S. Parman No. 0,MALANG,21.0,33153.0,+62895870474,EKSPORTIR,3204430433.0,,2023-08-22,20400.0,2026-03-24,True
3689382528940,,,,,,,,,,,,,,,DICABUT,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002201,60.277.556.8-356.000,PERUM HIDAYAT,Jl. Suniaraja No. 2,PANGKALPINANG,35.0,74215.0,+62106508257,KEDUA-DUANYA,4803163678.0,1097133314.0,2025-09-16,70100.0,2026-03-24,True
5939621835924,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000224,74.078.388.1-395.092,PD WIDIASTUTI,Gg. Monginsidi No. 650,SORONG,31.0,,+62828723885,EKSPORTIR,4803163678.0,,2024-04-02,40400.0,2026-03-24,True
3407307177613,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002729,40.673.026.0-503.520,CV ZULKARNAIN LATUPONO,Gang Dipatiukur No. 42,TASIKMALAYA,35.0,65441.0,+62821227976,KEDUA-DUANYA,7492338318.0,4953623870.0,2024-02-09,70500.0,2026-03-24,True
6877811649024,,,,,,,,,,,,,,,DICABUT,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000204,69.197.760.8-942.582,PT NURDIYANTI SIHOMBING,Jalan Setiabudhi No. 9,SAMARINDA,16.0,15786.0,+62940496365,EKSPORTIR,2917314365.0,,2025-08-25,30100.0,2026-03-24,True
3812858294380,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000666,280398419,PD PUDJIASTUTI,Gg. Dipenogoro No. 22,KENDARI,73.0,22638.0,+62103561494,KEDUA-DUANYA,8502110909.0,5557935852.0,2024-01-06,140100.0,2026-03-24,True
7547401405254,,,,,,,,,,,,,,,DICABUT,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003560,073116253,UD SETIAWAN,Jl. Dr. Djunjunan No. 670,BIMA,31.0,,+62815049781,IMPORTIR,,2055412216.0,2024-05-04,40300.0,2026-03-24,True
1064558200941,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002842,88.130.805.4-259.367,PT DABUKKE,Jalan Antapani Lama No. 277,,35.0,65694.0,+62871141253,KEDUA-DUANYA,1471549621.0,4049310006.0,2024-05-21,70100.0,2026-03-24,True
0398013376191,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000225,46.688.467.7-994.008,CV HIDAYAT,Gg. Rajiman No. 6,PALU,35.0,73657.0,+62566548620,EKSPORTIR,4803163678.0,,2025-12-18,70100.0,2026-03-23,True
6889373467065,,,,,,,,,,,,,,,DIBEKUKAN,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003437,85.695.817.6-741.169,UD ASTUTI HIDAYAT,Jalan Rajawali Barat No. 4,MADIUN,18.0,,+62845787429,KEDUA-DUANYA,4803163678.0,7598115916.0,2023-10-05,30700.0,2026-03-23,True
0000400464549,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003650,59.394.541.3-302.749,CV YULIARTI MANDALA,Jalan Joyoboyo No. 9,KOTA ADMINISTRASI JAKARTA SELATAN,35.0,,+624067826373,IMPORTIR,,671585518.0,2023-02-08,70500.0,2026-03-23,True
6336409762827,,,,,,,,,,,,,,,DICABUT,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001178,10.948.676.2-764.812,UD NURDIYANTI PALASTRI,Jalan Gedebage Selatan No. 574,PONTIANAK,35.0,47407.0,+627224339069,KEDUA-DUANYA,9151110175.0,2032318322.0,2025-07-22,70500.0,2026-03-23,True
9225664187429,,,,,,,,,,,,,,,DIBEKUKAN,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004278,07815637,PERUM SIMANJUNTAK MAHESWARA (PERSERO) TBK,Gg. Otto Iskandardinata No. 86,,35.0,,+62738520383,EKSPORTIR,4803163678.0,,2023-01-20,70500.0,2026-03-23,True
8666118700749,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001667,225929273937,CV LAKSMIWATI PRADANA (PERSERO) TBK,Jl. Rajawali Timur No. 44,SUNGAI PENUH,31.0,32109.0,+62807179653,EKSPORTIR,7267075501.0,,2024-01-24,10100.0,2026-03-23,True
1822266794190,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002865,98.524.462.8-662.519,UD DABUKKE PUDJIASTUTI (PERSERO) TBK,Jalan Bangka Raya No. 4,PURWOKERTO,16.0,,+62509126113,EKSPORTIR,9860689300.0,,2025-03-04,30100.0,2026-03-23,True
5291483565086,,,,,,,,,,,,,,,DIBEKUKAN,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000751,73.139.680.2-469.864,PT PRABOWO UTAMI,Gg. Stasiun Wonokromo No. 056,PEKANBARU,91.0,53355.0,+62782926889,IMPORTIR,,5011747337.0,2024-06-25,120300.0,2026-03-23,True
0146715118888,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000177,90.188.898.7-053.246,PERUM PERTIWI UYAINAH (PERSERO) TBK,Jalan Setiabudhi No. 56,BANDA ACEH,73.0,10302.0,+629458385214,EKSPORTIR,4803163678.0,,2023-03-21,140100.0,2026-03-23,True
9022793467488,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003938,20312828,PD HUTASOIT HARIYAH,Gg. Antapani Lama No. 251,SABANG,35.0,,+622331408290,EKSPORTIR,4379747571.0,,2024-03-13,60100.0,2026-03-23,True
2257423675805,,,,,,,,,,,,,,,DICABUT,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001391,40.903.172.0-664.698,UD RAHMAWATI TBK,Jl. Laswi No. 10,SERANG,12.0,61691.0,+62895571794,KEDUA-DUANYA,4526580290.0,1665811229.0,2025-05-07,10700.0,2026-03-23,True
1142999481414,,,,,,,,,,,,,,,DIBEKUKAN,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C001415,00.769.086.3-835.525,PT WIDODO NAPITUPULU TBK,Gg. Kiaracondong No. 112,BANDAR LAMPUNG,21.0,84842.0,+62207982730,KEDUA-DUANYA,4990007493.0,8074631916.0,2024-08-05,20400.0,2026-03-23,True
7401296764249,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002512,91.755.324.4-925.503,PD NOVITASARI,Jl. Sukajadi No. 827,BEKASI,16.0,,+62676840938,KEDUA-DUANYA,4902840964.0,2220351240.0,2025-07-18,30100.0,2026-03-23,True
3678864555261,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004245,40.122.030.7-011.752,UD FARIDA NASYIAH,Jalan Kutisari Selatan No. 12,,21.0,,+62857882983,EKSPORTIR,9355954460.0,,2025-02-03,20400.0,2026-03-23,True
8353485842556,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C002873,08.282.937.1-752.452,UD USAMAH ISWAHYUDI,Jl. Pelajar Pejuang No. 46,,32.0,25963.0,+62354036240,IMPORTIR,,8144602921.0,2023-07-20,50900.0,2026-03-23,True
1873178529764,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000178,20.835.946.8-259.670,PT MUSTOFA HARYANTO,Jl. M.T Haryono No. 987,PRABUMULIH,35.0,86514.0,+627957676024,IMPORTIR,,2405772057.0,2025-04-04,71300.0,2026-03-23,True
2152409383527,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C003468,28454348,PD LAKSMIWATI TBK,Gang Raya Setiabudhi No. 270,BIMA,35.0,,+624251897149,EKSPORTIR,3027738449.0,,2025-08-08,60100.0,2026-03-23,True
4598034405856,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004655,45.751.630.5-080.597,PD LESTARI,Gg. Cihampelas No. 066,PEKALONGAN,36.0,,+622021693455,KEDUA-DUANYA,2011536101.0,6723540295.0,2024-08-30,50400.0,2026-03-23,True
0922893709972,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000875,53.250.246.2-578.200,PT SUSANTI TBK,Gang Medokan Ayu No. 8,BENGKULU,51.0,,+627383453653,IMPORTIR,4803163678.0,8939514939.0,2023-11-30,90100.0,2026-03-23,True
7067151525862,,,,,,,,,,,,,,,AKTIF,True,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C000121,58630872,PERUM KUSWOYO TBK,Jl. Indragiri No. 9,TANJUNGBALAI,36.0,,+6235660944,EKSPORTIR,1343638564.0,,2023-08-20,50400.0,2026-03-23,True
9671883977457,,,,,,,,,,,,,,,AKTIF,False,False,True,,True,2026-06-12T00:25:15.771112,CEISA,C004485,28.094.270.4-728.084,UD YULIANTI WASKITA (PERSERO) TBK,Jl. Jayawijaya No. 62,JAMBI,21.0,88485.0,+6286547153,KEDUA-DUANYA,6738856867.0,1356661346.0,2024-03-11,20400.0,2026-03-23,True
