NIB,NPWP_PERSEROAN,NAMA_PERSEROAN,NAMA_SINGKATAN,JENIS_PERSEROAN,STATUS_BADAN_HUKUM,STATUS_PERSEROAN,ALAMAT_PERSEROAN,KELURAHAN_PERSEROAN,PERSEROAN_DAERAH_ID,KODE_POS_PERSEROAN,FLAG_IMPOR,FLAG_EKSPOR,JENIS_API,TGL_PERUBAHAN_NIB,STATUS_NIB,IS_NPWP_INVALID,IS_INCOMPLETE,IS_DAERAH_VALID,IS_STALE,IS_CLEANED,CLEANSING_TIMESTAMP
0000000000000,47.462.958.8-701.116,PT HARTATI SUWARNO (PERSERO) TBK,PT,PT,Berbadan Hukum,Tidak Aktif,Gg. Raya Ujungberung No.. 61,SIBOLGA,35,47510,Y,Y,API-U,2023-05-08,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0767490641227,18.695.494.6-369.202,CV JANUAR PADMASARI,CV,Firma,Berbadan Hukum,Dibekukan,Jl.. Rajawali Barat No.. 02,KUPANG,61,,Y,Y,API-P,2024-07-19,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8024557116274,98.212.340.1-932.802,PT ANDRIANI TBK,,CV,Berbadan Hukum,Tidak Aktif,Gg. Indragiri No.. 32,TARAKAN,12,24260,Y,Y,API-P,2023-11-12,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2519701815891,24.406.557.2-593.400,PERUM HASANAH (PERSERO) TBK,,Firma,Berbadan Hukum,Aktif,Gg. Pasteur No.. 068,BIMA,18,,Y,N,API-P,2024-05-20,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0606737788921,32.125.556.1-040.061,PD ARDIANTO TBK,PD,UD,Belum Berbadan Hukum,Tidak Aktif,Jalan Gedebage Selatan No.. 5,GORONTALO,18,,Y,Y,API-U,2023-08-03,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9732781952371,00.766.033.6-887.532,PD SALAHUDIN PERTIWI (PERSERO) TBK,PD,PT,Belum Berbadan Hukum,Tidak Aktif,Jalan Jayawijaya No.. 606,BATAM,36,,N,Y,,2025-12-29,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
4962278761870,44.488.030.8-914.122,CV PERMADI NASHIRUDDIN (PERSERO) TBK,CV,Firma,Berbadan Hukum,Tidak Aktif,Jalan Gardujati No.. 9,PALANGKARAYA,31,,Y,Y,API-U,2025-05-07,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9283881298562,30.101.749.1-384.381,PT YULIARTI (PERSERO) TBK,PT,PT,Berbadan Hukum,Aktif,Jalan Joyoboyo No.. 045,KOTA ADMINISTRASI JAKARTA UTARA,16,,N,N,,2025-09-23,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
1976588608125,15.655.723.1-951.223,PT MAULANA SAEFULLAH (PERSERO) TBK,PT,Perum,Berbadan Hukum,Tidak Aktif,Gang Setiabudhi No.. 2,,51,,N,Y,,2015-11-01,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6538027481242,12.092.291.0-808.571,CV SAPTONO TBK,CV,UD,Berbadan Hukum,Tidak Aktif,Jalan Rajawali Timur No.. 55,,91,,N,Y,,2024-10-30,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
0770236810463,49.683.250.2-761.019,PD NATSIR,PD,Firma,Belum Berbadan Hukum,Aktif,Jalan M.T Haryono No.. 843,METRO,12,,N,Y,,2023-05-29,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7150451967877,70.512.829.0-784.849,PERUM MEGANTARA,PERUM,UD,Berbadan Hukum,Aktif,Gg. Stasiun Wonokromo No.. 8,SUNGAI PENUH,12,,Y,Y,API-P,2025-05-15,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1952098463477,59.263.107.5-873.306,PD SITORUS TBK,,CV,Berbadan Hukum,Tidak Aktif,Gang Ir. H. Djuanda No.. 2,,35,19320,N,N,,2023-09-09,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0264187238969,54.685.536.6-073.353,PT SIMBOLON PRASTUTI TBK,PT,Perum,Belum Berbadan Hukum,Aktif,Gang Dr. Djunjunan No.. 79,SURAKARTA,64,,Y,Y,API-U,2023-11-24,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3780143555095,34.310.346.4-583.601,UD ZULKARNAIN HANDAYANI,UD,UD,Belum Berbadan Hukum,Tidak Aktif,Gang Cihampelas No.. 641,BANJARMASIN,12,,Y,N,API-P,2024-07-23,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5887850660675,82.118.273.1-271.534,PT NOVITASARI,PT,PT,Belum Berbadan Hukum,Tidak Aktif,Jalan Lembong No.. 935,MADIUN,51,,N,Y,,2024-12-20,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6660588095924,27.593.655.8-087.344,CV MARBUN KUSMAWATI (PERSERO) TBK,CV,CV,Belum Berbadan Hukum,Tidak Aktif,Jalan Rajiman No.. 391,MADIUN,32,,Y,N,API-U,2023-12-12,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0729428981166,97.290.830.9-487.166,PERUM WIJAYA ZULKARNAIN (PERSERO) TBK,PERUM,UD,Berbadan Hukum,Aktif,Jl.. Cikapayang No.. 5,TANJUNGPINANG,91,,N,N,,2024-10-20,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7110340207361,63.318.327.7-775.267,PD PRABOWO PURWANTI,PD,UD,Berbadan Hukum,Dibekukan,Gang Rajiman No.. 245,YOGYAKARTA,35,,N,N,,2025-12-18,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
6862110225803,06.694.849.5-439.999,CV UTAMA,CV,Perum,Belum Berbadan Hukum,Tidak Aktif,Gg. Sukabumi No.. 655,MALANG,64,,Y,N,API-P,2023-06-19,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3404665046382,89.542.182.3-172.422,PD LAKSMIWATI TBK,PD,Perum,Berbadan Hukum,Dibekukan,Gang Kebonjati No.. 2,,16,54670,Y,Y,API-P,2025-01-01,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0660116558651,10.354.998.0-243.331,CV PANGESTU PUDJIASTUTI,CV,UD,Berbadan Hukum,Dibekukan,Gang Sadang Serang No.. 27,PALANGKARAYA,21,,N,Y,,2023-04-15,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1313071695215,50.702.025.5-390.592,PERUM NAINGGOLAN SAEFULLAH (PERSERO) TBK,PERUM,CV,Belum Berbadan Hukum,Dibekukan,Gg. Erlangga No.. 2,TANGERANG,35,,N,N,,2025-04-18,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5951763524130,19.721.190.8-802.775,PT PRATAMA NURAINI TBK,PT,PT,Berbadan Hukum,Tidak Aktif,Gang Suryakencana No.. 61,CILEGON,21,,N,N,,2024-10-30,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8368747774070,28.412.394.6-880.780,PD MAHESWARA RAHIMAH TBK,PD,PT,Berbadan Hukum,Dibekukan,Gang Ciumbuleuit No.. 256,KOTA ADMINISTRASI JAKARTA UTARA,21,22230,N,N,,2025-02-12,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
7228200557784,70.455.138.8-181.605,UD NAPITUPULU,,UD,Belum Berbadan Hukum,Dibekukan,Gang S. Parman No.. 10,MEDAN,64,,N,N,,2024-12-12,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
6603339790588,52.094.831.5-428.720,PD MANDALA TBK,PD,CV,Berbadan Hukum,Aktif,Gg. Sadang Serang No.. 184,LHOKSEUMAWE,31,,N,Y,,2024-08-28,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4912711307240,60.677.543.7-360.271,UD PERTIWI ARDIANTO TBK,UD,Perum,Berbadan Hukum,Aktif,Jl.. Sentot Alibasa No.. 49,TASIKMALAYA,35,,Y,N,API-P,2014-05-10,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8326213841551,01.589.683.5-279.952,UD SAFITRI,,CV,Belum Berbadan Hukum,Tidak Aktif,Gang Sentot Alibasa No.. 619,SUKABUMI,33,,N,N,,2025-01-23,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4657602491246,72.987.022.2-375.615,PERUM SANTOSO SIMBOLON TBK,PERUM,UD,Berbadan Hukum,Tidak Aktif,Jalan Rungkut Industri No.. 195,SALATIGA,91,,N,N,,2024-09-11,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
9687403304544,08.965.019.6-101.446,UD MARYADI WIDIASTUTI TBK,UD,UD,Belum Berbadan Hukum,Aktif,Jalan Ir. H. Djuanda No.. 0,BITUNG,21,,N,Y,,2024-08-11,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7476308357289,03.967.632.1-879.803,PD RAMADAN HASANAH (PERSERO) TBK,PD,Perum,Berbadan Hukum,Tidak Aktif,Jl.. Pacuan Kuda No.. 19,,91,56510,Y,N,API-U,2024-09-21,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4311326611584,70.346.574.0-351.166,CV NURDIYANTI,CV,CV,Berbadan Hukum,Dibekukan,Gg. Bkr No.. 536,BEKASI,61,,N,Y,,2023-08-17,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4175024130078,80.559.433.7-665.357,PD HASSANAH,PD,Firma,Belum Berbadan Hukum,Dibekukan,Jalan Kutai No.. 45,KENDARI,32,,N,N,,2023-01-11,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5273536423570,01.301.089.2-634.096,CV GUNARTO (PERSERO) TBK,CV,PT,Berbadan Hukum,Dibekukan,Jl.. Joyoboyo No.. 05,PADANGPANJANG,35,,Y,N,API-P,2023-05-23,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2307681040915,59.910.047.1-533.784,PERUM ARDIANTO,PERUM,PT,Belum Berbadan Hukum,Dibekukan,Jl.. Setiabudhi No.. 1,TANGERANG SELATAN,91,,N,Y,,2024-10-19,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4048933261454,27.735.829.0-463.580,PD USADA RAHAYU,PD,CV,Berbadan Hukum,Dibekukan,Gang Lembong No.. 45,PONTIANAK,16,,Y,Y,API-P,2023-03-03,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6203744571991,85.446.696.7-204.288,UD ARDIANTO,,Firma,Berbadan Hukum,Aktif,Gang Pasirkoja No.. 5,PASURUAN,31,,Y,Y,API-U,2024-07-24,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3717758856274,69.007.397.6-108.069,CV HARYANTI TBK,CV,CV,Berbadan Hukum,Dibekukan,Jalan Dipenogoro No.. 30,PADANG,31,,Y,Y,API-P,2023-05-02,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
9389833337873,85.674.235.5-763.536,UD JANUAR MARDHIYAH (PERSERO) TBK,UD,UD,Berbadan Hukum,Dibekukan,Jalan Kiaracondong No.. 533,DUMAI,31,,N,N,,2025-10-28,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
6300979251327,11.702.633.5-953.992,UD YOLANDA IRAWAN,UD,Firma,Berbadan Hukum,Dibekukan,Jalan Rajawali Timur No.. 55,SAWAHLUNTO,35,,Y,Y,API-U,2023-09-15,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9285507435095,20.997.777.8-648.925,PERUM GUNARTO PRAKASA TBK,PERUM,UD,Belum Berbadan Hukum,Tidak Aktif,Jl.. Erlangga No.. 740,SERANG,32,,N,Y,,2024-05-24,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4453451466886,45.949.894.8-203.682,PT NURAINI ZULKARNAIN,PT,UD,Berbadan Hukum,Tidak Aktif,Jl.. Cempaka No.. 72,PADANG,33,,N,Y,,2024-12-24,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7672710678853,56.423.559.3-774.409,PERUM SUSANTI UYAINAH (PERSERO) TBK,PERUM,UD,Belum Berbadan Hukum,Tidak Aktif,Jl.. Sadang Serang No.. 881,BENGKULU,35,,Y,N,API-P,2024-01-11,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5680963489365,73.925.299.5-642.717,CV SIHOMBING SAMOSIR (PERSERO) TBK,CV,Perum,Berbadan Hukum,Aktif,Gang Abdul Muis No.. 11,PEKALONGAN,91,26490,N,N,,2023-12-06,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1270736620627,16.264.980.4-465.953,PD MANULLANG TBK,PD,Perum,Belum Berbadan Hukum,Tidak Aktif,Gang Kiaracondong No.. 3,PALANGKARAYA,31,,N,Y,,2025-07-17,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
1460025300958,82.290.040.3-662.736,PT TARIHORAN,PT,UD,Berbadan Hukum,Dibekukan,Gg. Kutisari Selatan No.. 839,SERANG,12,,N,N,,2024-06-11,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4250122915353,58.335.599.2-999.492,UD RAHMAWATI LAZUARDI,UD,Perum,Belum Berbadan Hukum,Aktif,Jl.. Kh Amin Jasuta No.. 2,MATARAM,12,,N,N,,2023-12-09,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8586490796184,98.744.053.4-190.662,PT NAPITUPULU NASHIRUDDIN (PERSERO) TBK,PT,CV,Berbadan Hukum,Tidak Aktif,Jl.. Ahmad Dahlan No.. 8,SURABAYA,35,,Y,Y,API-P,2023-09-09,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0417881052490,34.216.964.9-296.492,PD MANDALA TBK,PD,UD,Belum Berbadan Hukum,Tidak Aktif,Gang Bkr No.. 89,CIREBON,64,,Y,N,API-P,2025-10-21,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
0128507969147,53.024.873.4-825.928,CV WALUYO HIDAYAT,CV,Perum,Berbadan Hukum,Tidak Aktif,Jl.. Asia Afrika No.. 195,AMBON,91,,Y,Y,API-P,2024-10-01,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
3353336941751,64.030.689.0-459.679,UD PRANOWO BUDIYANTO (PERSERO) TBK,UD,Firma,Berbadan Hukum,Tidak Aktif,Gg. Indragiri No.. 0,BATAM,21,,N,N,,2024-06-18,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1814442484202,88.286.250.5-007.714,UD ANGGRIAWAN FARIDA TBK,UD,Perum,Belum Berbadan Hukum,Tidak Aktif,Gang Raya Setiabudhi No.. 024,GORONTALO,64,,N,Y,,2023-08-30,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1567261736292,37.328.831.9-684.558,PD DABUKKE TBK,PD,Perum,Belum Berbadan Hukum,Aktif,Gg. Kutisari Selatan No.. 69,SEMARANG,51,,N,Y,,2024-09-07,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2360368085884,33.800.788.4-214.821,PERUM TARIHORAN TBK,PERUM,CV,Berbadan Hukum,Tidak Aktif,Gang Cikutra Barat No.. 0,PAYAKUMBUH,36,,Y,N,API-U,2025-10-12,DIBEKUKAN,False,False,True,False,True,2026-06-11 14:21:15
7838744308183,52.244.164.9-680.209,PD SAEFULLAH,,PT,Berbadan Hukum,Tidak Aktif,Gg. Kapten Muslihat No.. 7,PALEMBANG,73,,N,N,,2024-05-11,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2018732856580,81.938.865.9-056.358,CV MELANI HIDAYANTO (PERSERO) TBK,CV,Firma,Berbadan Hukum,Tidak Aktif,Gg. Abdul Muis No.. 7,BATU,35,82260,Y,N,API-U,2024-11-10,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
5948307413991,88.302.703.5-265.712,PD MULYANI JAILANI (PERSERO) TBK,PD,UD,Belum Berbadan Hukum,Tidak Aktif,Gang Pasteur No.. 373,PALOPO,35,,Y,Y,API-U,2024-06-10,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2421959730912,08.527.321.2-483.926,PERUM HANDAYANI WASITA (PERSERO) TBK,PERUM,PT,Berbadan Hukum,Tidak Aktif,Gg. Kutai No.. 98,PROBOLINGGO,35,,N,N,,2023-06-30,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4427873554042,82.254.127.6-634.504,PT TAMPUBOLON IRAWAN (PERSERO) TBK,PT,Perum,Belum Berbadan Hukum,Tidak Aktif,Gang Antapani Lama No.. 66,,64,,Y,N,API-U,2024-04-05,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
6330804808861,13.170.790.5-514.021,PD LAKSITA TBK,PD,CV,Berbadan Hukum,Tidak Aktif,Gg. Rumah Sakit No.. 5,PONTIANAK,12,,N,N,,2025-08-09,DICABUT,False,False,True,False,True,2026-06-11 14:21:15
0160140430445,87.930.456.6-685.920,PD RAHIMAH TBK,PD,CV,Berbadan Hukum,Tidak Aktif,Jalan Erlangga No.. 54,KOTA ADMINISTRASI JAKARTA BARAT,33,81510,Y,Y,API-U,2023-05-12,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6910851197664,78.411.490.1-889.774,PERUM SIMBOLON PURNAWATI TBK,PERUM,PT,Belum Berbadan Hukum,Aktif,Gang Hos. Cokroaminoto No.. 572,PRABUMULIH,12,,N,Y,,2024-09-15,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
5333501626251,04.319.863.9-278.386,PD ARYANI (PERSERO) TBK,PD,CV,Berbadan Hukum,Tidak Aktif,Jl.. Ronggowarsito No.. 47,PALU,35,,N,Y,,2024-11-23,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
2261673366053,66.785.857.9-287.260,PT SIHOMBING HAKIM,,UD,Berbadan Hukum,Dibekukan,Jl.. Jend. A. Yani No.. 628,SUKABUMI,12,,Y,N,API-P,2024-08-21,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6594918684987,89.278.616.3-715.182,PT PRANOWO (PERSERO) TBK,PT,CV,Belum Berbadan Hukum,Dibekukan,Gang Cikutra Timur No.. 3,BIMA,31,54280,Y,N,API-U,2025-10-23,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
0097296782866,10.586.519.2-901.524,UD MANDALA MARPAUNG (PERSERO) TBK,UD,PT,Belum Berbadan Hukum,Aktif,Jl.. Bkr No.. 4,SUBULUSSALAM,12,,Y,Y,API-P,2024-09-18,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
7080538289812,90.153.670.3-674.889,CV NURAINI,CV,Firma,Belum Berbadan Hukum,Dibekukan,Gg. Ir. H. Djuanda No.. 62,BIMA,64,,N,N,,2024-02-04,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7013111751733,46.570.200.6-145.913,CV NOVITASARI TBK,,Firma,Berbadan Hukum,Tidak Aktif,Gang Pasir Koja No.. 01,TUAL,12,,Y,N,API-U,2024-09-24,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4578449023077,14.899.803.4-671.395,CV KUSWOYO TBK,CV,UD,Belum Berbadan Hukum,Aktif,Jalan Sentot Alibasa No.. 723,PEKALONGAN,12,44850,Y,Y,API-U,2023-06-06,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3572347964690,00.811.630.4-511.564,PERUM HARYANTI PUSPASARI,PERUM,CV,Belum Berbadan Hukum,Dibekukan,Jalan M.H Thamrin No.. 400,PAREPARE,12,,Y,N,API-U,2025-04-05,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9656084695449,40.927.386.9-844.478,UD USADA,UD,Firma,Belum Berbadan Hukum,Aktif,Gang Wonoayu No.. 90,BAU-BAU,18,,N,Y,,2024-05-18,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8353485842556,08.282.937.1-752.452,UD USAMAH ISWAHYUDI,UD,CV,Belum Berbadan Hukum,Tidak Aktif,Jl.. Pelajar Pejuang No.. 46,,32,,N,Y,,2023-07-20,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8099491943733,27.068.180.9-892.209,UD ADRIANSYAH HUTAPEA,UD,Firma,Belum Berbadan Hukum,Tidak Aktif,Gg. Suryakencana No.. 57,TANJUNGBALAI,31,,N,N,,2023-05-02,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
1961276620808,17.860.017.3-639.122,CV MARBUN,CV,Perum,Berbadan Hukum,Dibekukan,Jl.. Abdul Muis No.. 13,KENDARI,18,,Y,N,API-U,2024-07-28,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
9497254720474,39.128.695.1-458.856,CV SIHOMBING,CV,CV,Belum Berbadan Hukum,Dibekukan,Gang Cikutra Timur No.. 747,TEBINGTINGGI,21,,N,Y,,2024-06-22,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
7317394624872,25.811.764.8-842.357,CV RAJATA (PERSERO) TBK,CV,Firma,Berbadan Hukum,Dibekukan,Jl.. Waringin No.. 961,SERANG,32,,N,Y,,2025-09-08,DICABUT,False,False,True,False,True,2026-06-11 14:21:15
3302650996218,24.425.386.7-470.126,PERUM PRAYOGA SAPTONO TBK,PERUM,Perum,Belum Berbadan Hukum,Tidak Aktif,Gang Monginsidi No.. 21,BALIKPAPAN,64,,N,Y,,2023-01-04,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6072032489323,82.476.912.7-938.374,UD WIJAYA SALAHUDIN TBK,UD,Perum,Belum Berbadan Hukum,Tidak Aktif,Gg. Cikutra Timur No.. 9,MOJOKERTO,16,,N,N,,2024-10-27,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0000000000000,11.975.735.3-905.220,CV MARYADI,CV,UD,Belum Berbadan Hukum,Tidak Aktif,Jl.. Bkr No.. 42,PALANGKARAYA,61,,Y,N,API-U,2024-11-25,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8723063657837,89.075.662.5-111.988,PERUM PRASETYO TBK,,PT,Berbadan Hukum,Tidak Aktif,Jl.. Tubagus Ismail No.. 5,MATARAM,61,,Y,N,API-P,2025-07-21,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
2880736649706,83.639.844.5-592.727,UD NASHIRUDDIN TBK,UD,UD,Belum Berbadan Hukum,Dibekukan,Gg. Dr. Djunjunan No.. 393,BANJARMASIN,64,,Y,N,API-U,2024-03-27,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8215658868022,54.233.286.7-893.108,CV UTAMI TBK,CV,CV,Belum Berbadan Hukum,Aktif,Jl.. Jakarta No.. 721,SAMARINDA,12,,Y,Y,API-U,2025-10-05,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
4442839632470,01.317.171.9-697.673,PD NUGROHO TBK,PD,Firma,Belum Berbadan Hukum,Aktif,Jl.. Tubagus Ismail No.. 8,SAMARINDA,21,,N,Y,,2023-04-12,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0422464069486,96.112.799.7-345.873,PERUM NAJMUDIN ANGGRAINI,PERUM,Perum,Belum Berbadan Hukum,Aktif,Gang Kutai No.. 8,PAREPARE,12,,Y,Y,API-U,2024-09-06,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1785221158718,35.325.160.3-371.835,PD SITUMORANG,PD,CV,Belum Berbadan Hukum,Dibekukan,Jalan Tebet Barat Dalam No.. 7,TIDORE KEPULAUAN,91,,N,N,,2024-06-15,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0504726097962,76.077.276.5-972.601,PD HUTAPEA RAJATA TBK,PD,CV,Belum Berbadan Hukum,Tidak Aktif,Jalan Bangka Raya No.. 88,PALOPO,36,,N,Y,,2025-12-26,AKTIF,False,False,True,False,True,2026-06-11 14:21:15
1918182819793,96.074.785.6-837.283,CV MANDALA THAMRIN TBK,CV,CV,Belum Berbadan Hukum,Aktif,Jalan Gardujati No.. 402,,18,,N,Y,,2024-11-26,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
4832348634152,12.214.571.6-491.652,PERUM PRATAMA MAHESWARA (PERSERO) TBK,PERUM,PT,Belum Berbadan Hukum,Tidak Aktif,Gg. Kiaracondong No.. 52,KOTA ADMINISTRASI JAKARTA TIMUR,12,,Y,N,API-P,2023-01-17,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1337800684096,35.151.586.3-573.977,PERUM BUDIMAN (PERSERO) TBK,PERUM,Firma,Berbadan Hukum,Tidak Aktif,Gg. Cempaka No.. 91,YOGYAKARTA,21,,N,Y,,2023-12-25,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8938135246247,05.190.068.7-839.804,UD PRASETYO,UD,Firma,Berbadan Hukum,Dibekukan,Gang R.E Martadinata No.. 22,MEULABOH,18,,Y,Y,API-U,2025-05-24,DIBEKUKAN,False,False,True,True,True,2026-06-11 14:21:15
0912602870071,13.026.439.4-520.054,PD SITORUS,PD,CV,Belum Berbadan Hukum,Dibekukan,Gg. Kiaracondong No.. 703,SAMARINDA,35,,Y,N,API-U,2025-11-10,DICABUT,False,False,True,False,True,2026-06-11 14:21:15
9235777414905,60.087.510.5-196.154,PT PALASTRI,PT,UD,Belum Berbadan Hukum,Dibekukan,Gang Pacuan Kuda No.. 829,SORONG,33,,N,N,,2023-12-01,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3812904214080,12.470.318.8-844.212,PT ANGGRIAWAN WIJAYA (PERSERO) TBK,PT,PT,Berbadan Hukum,Dibekukan,Jalan Cihampelas No.. 4,PAREPARE,32,77980,Y,Y,API-P,2024-03-25,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6200900366802,60.773.270.6-285.296,PD MANDALA ZULKARNAIN,PD,Perum,Berbadan Hukum,Tidak Aktif,Jl.. Kebonjati No.. 058,JAMBI,51,,Y,N,API-P,2025-05-31,DICABUT,False,False,True,True,True,2026-06-11 14:21:15
8921327381522,76.803.846.3-177.138,PD HARIYAH,PD,CV,Belum Berbadan Hukum,Tidak Aktif,Jalan Pacuan Kuda No.. 391,,51,,N,N,,2023-08-18,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
6439211921330,78.112.958.9-709.053,PD FARIDA,PD,Perum,Belum Berbadan Hukum,Tidak Aktif,Jl.. Dipenogoro No.. 50,BANDA ACEH,21,,N,Y,,2024-02-20,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1226061424586,34.083.303.5-761.866,UD LAKSITA PERTIWI TBK,UD,PT,Berbadan Hukum,Dibekukan,Gang M.T Haryono No.. 343,TANJUNGBALAI,32,,Y,N,API-U,2023-12-04,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
8789708746740,79.009.693.6-111.274,UD RAHAYU WALUYO TBK,UD,Perum,Berbadan Hukum,Aktif,Gang Kapten Muslihat No.. 65,SAWAHLUNTO,35,,N,Y,,2023-11-10,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
1826886153355,46.300.223.9-543.486,CV AGUSTINA TBK,CV,Firma,Belum Berbadan Hukum,Aktif,Gg. Gedebage Selatan No.. 0,JAYAPURA,35,,Y,Y,API-U,2023-03-23,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0045820721624,57.997.709.4-130.305,UD UWAIS TBK,UD,Perum,Berbadan Hukum,Aktif,Jl.. Bkr No.. 617,BATU,16,,N,N,,2024-10-19,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
0342289951824,28.128.378.6-347.015,PERUM HUTAPEA,PERUM,UD,Belum Berbadan Hukum,Tidak Aktif,Jalan Pasteur No.. 961,YOGYAKARTA,31,,N,N,,2025-01-07,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
7820797996673,32.740.382.9-345.494,UD ASTUTI NARPATI (PERSERO) TBK,,Firma,Berbadan Hukum,Aktif,Jl.. Kiaracondong No.. 28,PALOPO,91,,N,Y,,2025-05-12,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
3407851699497,05.535.629.0-376.791,UD PRADIPTA TBK,UD,Perum,Berbadan Hukum,Tidak Aktif,Jalan Kendalsari No.. 591,SINGKAWANG,35,,Y,Y,API-P,2025-02-12,AKTIF,False,False,True,True,True,2026-06-11 14:21:15
