NIB,NPWP_PERSEROAN,NAMA_PERSEROAN,NAMA_SINGKATAN,JENIS_PERSEROAN,STATUS_BADAN_HUKUM,STATUS_PERSEROAN,ALAMAT_PERSEROAN,KELURAHAN_PERSEROAN,PERSEROAN_DAERAH_ID,KODE_POS_PERSEROAN,FLAG_IMPOR,FLAG_EKSPOR,JENIS_API,TGL_PERUBAHAN_NIB,STATUS_NIB,FLAG_MITA,FLAG_AEO,NAMA_PERSEROAN_CLEAN,NPWP_CLEAN
7067693332998.0,65.159.025.7-846.408,PD Permata Napitupulu,PD Permata,PT,Berbadan Hukum,Aktif,Gang Rawamangun No. 275,Cilegon,6564,11100,N,N,API-P,2025-07-15,AKTIF,Y,N,PD PERMATA NAPITUPULU,65.159.025.7-846.408
8588382567262.0,08.467.292.5-435.519,UD Iswahyudi,UD Iswahyu,PT,Berbadan Hukum,Aktif,Jalan Jakarta No. 415,Gorontalo,7519,97752,Y,N,API-P,2026-01-04,AKTIF,Y,Y,UD ISWAHYUDI,08.467.292.5-435.519
2822250182562.0,47.286.394.2-012.234,UD Januar (Persero) Tbk,UD Januar ,PT,Berbadan Hukum,Aktif,Gg. Gedebage Selatan No. 9,Salatiga,2528,28874,Y,N,API-P,2025-06-25,AKTIF,N,Y,UD JANUAR PERSERO TBK,47.286.394.2-012.234
4992900966270.0,26.604.509.5-632.174,PT WIJAYANTI MAULANA,PT WIJAYAN,PT,Berbadan Hukum,Aktif,Jl. HOS. Cokroaminoto No. 76,Batu,1744,20957,N,N,API-P,2026-02-18,AKTIF,N,N,PT WIJAYANTI MAULANA,26.604.509.5-632.174
391019335389.0,22.247.119.3-600.608,PD Damanik Lestari,PD Damanik,Koperasi,Berbadan Hukum,Aktif,Jalan Soekarno Hatta No. 229,Payakumbuh,3452,62135,N,Y,API-U,2025-08-03,AKTIF,N,Y,PD DAMANIK LESTARI,22.247.119.3-600.608
7705646160762.0,64.385.009.5-372.346,PT Thamrin Tbk,PT Thamrin,Koperasi,Berbadan Hukum,Aktif,Jalan Siliwangi No. 38,Bitung,2576,80752,Y,N,API-U,2025-06-18,AKTIF,N,Y,PT THAMRIN TBK,64.385.009.5-372.346
7623133610944.0,16.423.165.4-413.727,CV Samosir,CV Samosir,Koperasi,Berbadan Hukum,Aktif,Gang Sadang Serang No. 471,Lubuklinggau,8798,80290,Y,N,API-P,2026-05-12,AKTIF,Y,Y,CV SAMOSIR,16.423.165.4-413.727
,04.617.551.8-870.179,UD Wibowo,UD Wibowo,CV,Berbadan Hukum,Aktif,Gang Sukajadi No. 465,Tidore Kepulauan,4193,86652,N,N,API-U,2025-11-14,AKTIF,Y,N,UD WIBOWO,04.617.551.8-870.179
2420248374441.0,72.345.653.8-694.790,UD Puspasari (Persero) Tbk,UD Puspasa,Koperasi,Berbadan Hukum,Aktif,Gang Ciwastra No. 15,Payakumbuh,3811,2131,Y,N,API-U,2025-07-22,AKTIF,N,Y,UD PUSPASARI PERSERO TBK,72.345.653.8-694.790
5485362689047.0,23.864.100.9-538.557,UD Haryanto Mangunsong,UD Haryant,CV,Berbadan Hukum,Aktif,Jl. Antapani Lama No. 0,Purwokerto,5489,91297,Y,N,API-U,2026-04-18,AKTIF,N,Y,UD HARYANTO MANGUNSONG,23.864.100.9-538.557
2164359900937.0,81.460.476.1-437.884,PT SURYATMI (PERSERO) TBK,PT SURYATM,PT,Berbadan Hukum,Aktif,Jl. Ciwastra No. 110,Parepare,5618,33016,N,N,API-P,2026-04-28,AKTIF,Y,N,PT SURYATMI PERSERO TBK,81.460.476.1-437.884
3706618756467.0,26.368.154.1-858.990,Perum Nababan Tbk,Perum Naba,Koperasi,Berbadan Hukum,Aktif,Jalan Waringin No. 90,Palu,2079,28012,N,Y,API-P,2025-09-16,AKTIF,Y,Y,PERUM NABABAN TBK,26.368.154.1-858.990
2772910845078.0,60.435.660.5-033.746,UD Megantara Namaga,UD Meganta,Koperasi,Berbadan Hukum,Aktif,Jl. Kebonjati No. 532,Kota Administrasi Jakarta Barat,9442,94968,Y,Y,API-U,2025-11-14,AKTIF,N,Y,UD MEGANTARA NAMAGA,60.435.660.5-033.746
,22.667.941.9-087.886,CV Aryani Tbk,CV Aryani ,CV,Berbadan Hukum,Aktif,Jl. Suryakencana No. 4,Bontang,6491,21017,Y,N,API-P,2026-04-25,AKTIF,N,Y,CV ARYANI TBK,22.667.941.9-087.886
3859067396342.0,89.876.055.0-492.217,PT Safitri Tbk,PT Safitri,Koperasi,Berbadan Hukum,Aktif,Jalan Tebet Barat Dalam No. 595,Tual,2061,94575,Y,N,API-P,2025-10-04,AKTIF,Y,Y,PT SAFITRI TBK,89.876.055.0-492.217
4861867066320.0,16.290.739.9-289.198,UD Mandasari Salahudin Tbk,UD Mandasa,PT,Berbadan Hukum,Aktif,Jl. Kutai No. 056,Blitar,3717,75677,Y,Y,API-U,2025-08-19,AKTIF,N,N,UD MANDASARI SALAHUDIN TBK,16.290.739.9-289.198
7182653371708.0,64.942.694.2-039.831,CV Megantara Winarno Tbk,CV Meganta,PT,Berbadan Hukum,Aktif,Gg. Sukabumi No. 2,Bontang,4989,50622,Y,N,API-U,2025-07-15,AKTIF,Y,Y,CV MEGANTARA WINARNO TBK,64.942.694.2-039.831
5490145996706.0,92.195.873.0-549.824,CV Kuswoyo Budiyanto,CV Kuswoyo,Koperasi,Berbadan Hukum,Aktif,Jalan Pasteur No. 30,Balikpapan,4901,62484,Y,N,API-P,2025-08-03,AKTIF,Y,Y,CV KUSWOYO BUDIYANTO,92.195.873.0-549.824
8843021781678.0,06.643.158.9-016.492,CV Laksita Sudiati,CV Laksita,CV,Berbadan Hukum,Aktif,Gang Jamika No. 05,Denpasar,9472,15794,Y,N,API-P,2025-08-31,AKTIF,N,Y,CV LAKSITA SUDIATI,06.643.158.9-016.492
1503701709264.0,07.030.880.8-172.628,CV Maryati Lailasari,CV Maryati,PT,Berbadan Hukum,Aktif,Gang Antapani Lama No. 25,Tomohon,3813,96919,N,N,API-P,2025-07-10,AKTIF,N,Y,CV MARYATI LAILASARI,07.030.880.8-172.628
9682448500728.0,89.592.741.1-680.691,Perum Suryono Siregar,Perum Sury,CV,Berbadan Hukum,Aktif,Gg. Ahmad Yani No. 10,Tegal,7405,56335,Y,Y,API-P,2026-05-29,AKTIF,Y,Y,PERUM SURYONO SIREGAR,89.592.741.1-680.691
1276620808203.0,91.702.634.4-435.962,UD Usada Kusmawati,UD Usada K,Koperasi,Berbadan Hukum,Aktif,Gang Kebonjati No. 593,Sawahlunto,5246,37970,Y,Y,API-U,2025-09-22,AKTIF,Y,N,UD USADA KUSMAWATI,91.702.634.4-435.962
5870120424253.0,69.091.237.5-302.849,Perum Kuswoyo Tbk,Perum Kusw,Koperasi,Berbadan Hukum,Aktif,Jalan Ahmad Dahlan No. 79,Ternate,8494,17634,N,N,API-P,2026-04-24,AKTIF,N,Y,PERUM KUSWOYO TBK,69.091.237.5-302.849
6039670243652.0,40.553.648.1-875.403,UD Halim Kusmawati,UD Halim K,Koperasi,Berbadan Hukum,Aktif,Jl. Raya Ujungberung No. 97,Parepare,7655,45759,Y,Y,API-P,2026-05-18,AKTIF,N,N,UD HALIM KUSMAWATI,40.553.648.1-875.403
4882159773854.0,66.232.360.6-679.986,CV Riyanti Suartini,CV Riyanti,PT,Berbadan Hukum,Aktif,Jalan Kebonjati No. 8,Metro,5748,36604,Y,N,API-P,2026-02-03,AKTIF,Y,N,CV RIYANTI SUARTINI,66.232.360.6-679.986
9125949722042.0,98.622.699.2-066.617,CV Megantara Tbk,CV Meganta,Koperasi,Berbadan Hukum,Aktif,Gg. Ciwastra No. 72,Gorontalo,7787,68297,Y,N,API-U,2026-02-25,AKTIF,Y,Y,CV MEGANTARA TBK,98.622.699.2-066.617
2356999299833.0,58.768.877.7-925.604,PT Saefullah Tbk,PT Saefull,PT,Berbadan Hukum,Aktif,Gg. Peta No. 925,Padangpanjang,3089,10587,N,Y,API-P,2026-02-13,AKTIF,N,N,PT SAEFULLAH TBK,58.768.877.7-925.604
3482084931539.0,83.912.260.0-014.407,CV Sihotang Tbk,CV Sihotan,PT,Berbadan Hukum,Aktif,Gang Suniaraja No. 590,Lubuklinggau,7635,59908,Y,N,API-U,2025-07-15,AKTIF,N,N,CV SIHOTANG TBK,83.912.260.0-014.407
2914304913410.0,38.975.287.2-099.865,CV Mandasari,CV Mandasa,PT,Berbadan Hukum,Aktif,Jl. Jakarta No. 823,Blitar,7387,55516,Y,Y,API-P,2025-12-08,AKTIF,Y,N,CV MANDASARI,38.975.287.2-099.865
4224059208235.0,30.976.691.9-489.629,PT Lailasari Tbk,PT Lailasa,Koperasi,Berbadan Hukum,Aktif,Gang Jakarta No. 1,Bau-Bau,1656,72143,Y,Y,API-P,2026-02-17,AKTIF,N,N,PT LAILASARI TBK,30.976.691.9-489.629
5682017530796.0,61.869.572.4-043.474,PT Yuliarti Zulaika,PT Yuliart,CV,Berbadan Hukum,Aktif,Jl. Ronggowarsito No. 033,Sibolga,3074,28556,N,N,API-P,2026-04-22,AKTIF,N,N,PT YULIARTI ZULAIKA,61.869.572.4-043.474
2531379561007.0,77.321.750.3-619.202,PT Melani Siregar Tbk,PT Melani ,Koperasi,Berbadan Hukum,Aktif,Jalan Cihampelas No. 903,Tebingtinggi,6564,97051,N,N,API-P,2026-01-11,AKTIF,Y,Y,PT MELANI SIREGAR TBK,77.321.750.3-619.202
9991938733703.0,42.444.748.9-047.607,Perum Marbun Tbk,Perum Marb,PT,Berbadan Hukum,Aktif,Jl. Medokan Ayu No. 9,Tangerang,9857,48586,N,N,API-P,2025-07-31,AKTIF,N,Y,PERUM MARBUN TBK,42.444.748.9-047.607
6235107651917.0,08.517.328.9-514.563,CV Sudiati Rajasa,CV Sudiati,Koperasi,Berbadan Hukum,Aktif,Gg. Pasirkoja No. 14,Malang,5290,7986,N,Y,API-P,2026-04-26,AKTIF,Y,Y,CV SUDIATI RAJASA,08.517.328.9-514.563
918580558115.0,74.496.539.1-607.700,CV Kusumo Gunarto,CV Kusumo ,PT,Berbadan Hukum,Aktif,Jl. Kiaracondong No. 4,Sawahlunto,5770,94570,N,Y,API-P,2026-01-04,AKTIF,N,Y,CV KUSUMO GUNARTO,74.496.539.1-607.700
930454184039.0,82.218.039.6-620.385,Perum Ramadan Pratama,Perum Rama,PT,Berbadan Hukum,Aktif,Jalan Lembong No. 537,Binjai,7642,57692,N,Y,API-P,2025-11-04,AKTIF,Y,N,PERUM RAMADAN PRATAMA,82.218.039.6-620.385
4078802652951.0,64.693.335.6-230.397,PD Purwanti Riyanti Tbk,PD Purwant,PT,Berbadan Hukum,Aktif,Jl. Abdul Muis No. 900,Blitar,6014,4769,Y,Y,API-U,2025-07-20,AKTIF,Y,Y,PD PURWANTI RIYANTI TBK,64.693.335.6-230.397
,92.019.918.4-311.326,PT Habibi Uwais,PT Habibi ,Koperasi,Berbadan Hukum,Aktif,Gg. Soekarno Hatta No. 460,Samarinda,7302,1424,N,N,API-P,2026-02-23,AKTIF,N,Y,PT HABIBI UWAIS,92.019.918.4-311.326
1158485805263.0,21.196.047.2-205.397,CV Lazuardi Usada (Persero) Tbk,CV Lazuard,PT,Berbadan Hukum,Aktif,Jl. Gardujati No. 379,Lubuklinggau,1214,40971,N,Y,API-P,2026-06-05,AKTIF,N,Y,CV LAZUARDI USADA PERSERO TBK,21.196.047.2-205.397
7745447082317.0,14.619.953.9-467.662,CV Haryanto Widodo,CV Haryant,CV,Berbadan Hukum,Aktif,Jl. Yos Sudarso No. 76,Cimahi,7775,9014,N,Y,API-P,2026-04-17,AKTIF,Y,Y,CV HARYANTO WIDODO,14.619.953.9-467.662
2359605302618.0,40.257.870.3-686.050,PD Pangestu Tbk,PD Pangest,CV,Berbadan Hukum,Aktif,Jalan Moch. Toha No. 7,Probolinggo,7544,9687,N,N,API-U,2026-05-17,AKTIF,N,N,PD PANGESTU TBK,40.257.870.3-686.050
3066360502816.0,40.989.103.9-091.203,PT Suwarno Utama,PT Suwarno,CV,Berbadan Hukum,Aktif,Gang Waringin No. 2,Tomohon,1572,58825,N,Y,API-U,2026-03-09,AKTIF,Y,N,PT SUWARNO UTAMA,40.989.103.9-091.203
2520945237597.0,95.319.260.0-986.027,PD Natsir Tbk,PD Natsir ,Koperasi,Berbadan Hukum,Aktif,Gang PHH. Mustofa No. 786,Tegal,6815,61942,N,N,API-P,2026-01-30,AKTIF,N,Y,PD NATSIR TBK,95.319.260.0-986.027
7454492054894.0,45.381.180.8-189.655,UD YULIARTI TBK,UD YULIART,CV,Berbadan Hukum,Aktif,Jl. Sadang Serang No. 2,Kota Administrasi Jakarta Pusat,9773,82923,N,Y,API-U,2025-12-12,AKTIF,Y,N,UD YULIARTI TBK,45.381.180.8-189.655
3445662295217.0,97.056.603.6-162.486,PT ANDRIANI KUSUMO (PERSERO) TBK,PT ANDRIAN,Koperasi,Berbadan Hukum,Aktif,Gg. M.H Thamrin No. 2,Pekanbaru,1599,57155,Y,N,API-P,2026-02-25,AKTIF,Y,N,PT ANDRIANI KUSUMO PERSERO TBK,97.056.603.6-162.486
7047266023515.0,85.015.301.7-316.715,Perum Wahyuni Wijaya (Persero) Tbk,Perum Wahy,Koperasi,Berbadan Hukum,Aktif,Jalan Merdeka No. 7,Blitar,8034,30817,Y,Y,API-P,2025-08-31,AKTIF,Y,N,PERUM WAHYUNI WIJAYA PERSERO TBK,85.015.301.7-316.715
,39.547.940.6-453.157,PT SAMOSIR PERMADI,PT SAMOSIR,CV,Berbadan Hukum,Aktif,Jalan R.E Martadinata No. 1,Metro,1991,41,N,Y,API-P,2025-07-01,AKTIF,N,Y,PT SAMOSIR PERMADI,39.547.940.6-453.157
,36.561.833.5-974.876,CV ZULAIKA HIDAYANTO,CV ZULAIKA,Koperasi,Berbadan Hukum,Aktif,Gang Gedebage Selatan No. 56,Pekalongan,1213,94565,Y,Y,API-P,2025-12-30,AKTIF,Y,N,CV ZULAIKA HIDAYANTO,36.561.833.5-974.876
5702377184301.0,92.209.567.3-332.973,UD Aryani Safitri,UD Aryani ,Koperasi,Berbadan Hukum,Aktif,Gg. BKR No. 55,Lhokseumawe,3283,47681,Y,N,API-P,2025-12-03,AKTIF,N,Y,UD ARYANI SAFITRI,92.209.567.3-332.973
3964402825326.0,76.992.427.7-392.385,Perum Safitri Tampubolon Tbk,Perum Safi,PT,Berbadan Hukum,Aktif,Jalan Rajiman No. 748,Bandar Lampung,3405,13176,Y,N,API-U,2025-12-24,AKTIF,Y,Y,PERUM SAFITRI TAMPUBOLON TBK,76.992.427.7-392.385
232091401693.0,32.844.234.7-199.829,CV Suartini Tbk,CV Suartin,Koperasi,Berbadan Hukum,Aktif,Gang M.H Thamrin No. 7,Palembang,1248,96102,N,N,API-U,2026-04-23,AKTIF,Y,Y,CV SUARTINI TBK,32.844.234.7-199.829
7551545260756.0,99.913.831.0-064.332,Perum Handayani,Perum Hand,CV,Berbadan Hukum,Aktif,Gg. Pelajar Pejuang No. 9,Salatiga,4119,80491,N,Y,API-P,2025-07-21,AKTIF,Y,N,PERUM HANDAYANI,99.913.831.0-064.332
6227777331680.0,66.470.703.8-503.605,CV Hartati Sihombing (Persero) Tbk,CV Hartati,Koperasi,Berbadan Hukum,Aktif,Gang W.R. Supratman No. 213,Pasuruan,6231,73062,Y,Y,API-P,2025-09-30,AKTIF,N,Y,CV HARTATI SIHOMBING PERSERO TBK,66.470.703.8-503.605
2984241074027.0,40.675.826.7-625.906,PT Sihombing Najmudin (Persero) Tbk,PT Sihombi,Koperasi,Berbadan Hukum,Aktif,Jalan Cempaka No. 1,Bau-Bau,3719,22299,N,Y,API-U,2025-11-25,AKTIF,N,N,PT SIHOMBING NAJMUDIN PERSERO TBK,40.675.826.7-625.906
36385646149.0,74.597.931.8-399.798,PD Mandasari,PD Mandasa,Koperasi,Berbadan Hukum,Aktif,Jalan Ahmad Dahlan No. 5,Banjar,5651,67046,Y,Y,API-U,2025-06-28,AKTIF,Y,N,PD MANDASARI,74.597.931.8-399.798
9149860995504.0,93.266.432.2-394.612,PT Haryanto Irawan Tbk,PT Haryant,CV,Berbadan Hukum,Aktif,Gang S. Parman No. 210,Samarinda,2752,19237,N,Y,API-P,2026-03-22,AKTIF,Y,N,PT HARYANTO IRAWAN TBK,93.266.432.2-394.612
2898115948534.0,00.127.622.3-984.742,Perum Saptono Tbk,Perum Sapt,PT,Berbadan Hukum,Aktif,Gg. Gardujati No. 0,Mojokerto,3747,32426,N,Y,API-U,2026-01-31,AKTIF,N,Y,PERUM SAPTONO TBK,00.127.622.3-984.742
5678718882237.0,88.705.841.6-806.134,UD Halim,UD Halim,Koperasi,Berbadan Hukum,Aktif,Gg. Indragiri No. 0,Dumai,7163,25373,Y,Y,API-U,2026-04-10,AKTIF,Y,N,UD HALIM,88.705.841.6-806.134
6479984605867.0,94.963.830.9-723.610,PD Kuswandari Kuswandari,PD Kuswand,Koperasi,Berbadan Hukum,Aktif,Jl. Sukajadi No. 8,Kediri,2072,22821,Y,N,API-U,2025-09-25,AKTIF,Y,N,PD KUSWANDARI KUSWANDARI,94.963.830.9-723.610
9261662016555.0,78.645.786.5-557.512,Perum Hidayanto Pratiwi (Persero) Tbk,Perum Hida,PT,Berbadan Hukum,Aktif,Gang Merdeka No. 60,Pekanbaru,5274,5603,Y,N,API-U,2025-11-25,AKTIF,N,N,PERUM HIDAYANTO PRATIWI PERSERO TBK,78.645.786.5-557.512
7640006875868.0,24.051.665.4-512.244,PD Hartati (Persero) Tbk,PD Hartati,PT,Berbadan Hukum,Aktif,Gang H.J Maemunah No. 2,Palopo,5360,98471,Y,Y,API-U,2025-06-24,AKTIF,Y,N,PD HARTATI PERSERO TBK,24.051.665.4-512.244
1899740233868.0,60.835.701.7-036.309,PERUM DABUKKE AGUSTINA (PERSERO) TBK,PERUM DABU,CV,Berbadan Hukum,Aktif,Jl. Soekarno Hatta No. 64,Bitung,5987,54895,N,N,API-P,2025-09-03,AKTIF,N,Y,PERUM DABUKKE AGUSTINA PERSERO TBK,60.835.701.7-036.309
4238602050898.0,30.941.349.0-961.979,PD Melani Tbk,PD Melani ,Koperasi,Berbadan Hukum,Aktif,Gg. Sadang Serang No. 758,Lubuklinggau,9042,44449,Y,Y,API-U,2025-09-23,AKTIF,Y,Y,PD MELANI TBK,30.941.349.0-961.979
9724528413569.0,48.045.073.5-674.809,UD Sinaga Permadi,UD Sinaga ,CV,Berbadan Hukum,Aktif,Gang Kebonjati No. 86,Denpasar,6373,49639,N,N,API-P,2025-08-05,AKTIF,Y,N,UD SINAGA PERMADI,48.045.073.5-674.809
7394059802602.0,94.420.315.8-925.849,UD Nainggolan Tarihoran,UD Nainggo,PT,Berbadan Hukum,Aktif,Gg. Indragiri No. 2,Cimahi,1387,43395,Y,Y,API-U,2025-07-04,AKTIF,N,Y,UD NAINGGOLAN TARIHORAN,94.420.315.8-925.849
7342031977748.0,67.595.141.8-648.230,PD Wahyudin Prasasta,PD Wahyudi,CV,Berbadan Hukum,Aktif,Gang Ahmad Yani No. 85,Dumai,9306,49141,Y,Y,API-P,2026-03-24,AKTIF,N,Y,PD WAHYUDIN PRASASTA,67.595.141.8-648.230
8295868419623.0,32.605.869.4-276.748,Perum Wijaya Adriansyah (Persero) Tbk,Perum Wija,CV,Berbadan Hukum,Aktif,Gang Erlangga No. 9,Tangerang Selatan,4537,89634,Y,Y,API-P,2026-06-08,AKTIF,N,N,PERUM WIJAYA ADRIANSYAH PERSERO TBK,32.605.869.4-276.748
1730662931518.0,17.882.426.5-594.698,PD Utami,PD Utami,CV,Berbadan Hukum,Aktif,Gg. Bangka Raya No. 51,Balikpapan,1483,21500,Y,N,API-P,2025-10-26,AKTIF,Y,N,PD UTAMI,17.882.426.5-594.698
6232723717989.0,02.237.900.6-548.708,UD Kurniawan,UD Kurniaw,CV,Berbadan Hukum,Aktif,Jl. W.R. Supratman No. 090,Ambon,5696,15944,N,N,API-U,2026-05-16,AKTIF,N,Y,UD KURNIAWAN,02.237.900.6-548.708
7795417675539.0,81.889.073.7-815.915,CV Pradipta Prasetya Tbk,CV Pradipt,Koperasi,Berbadan Hukum,Aktif,Jl. Asia Afrika No. 9,Tual,9195,32638,Y,Y,API-P,2025-09-01,AKTIF,Y,Y,CV PRADIPTA PRASETYA TBK,81.889.073.7-815.915
9089458962683.0,84.887.638.0-207.612,CV Iswahyudi,CV Iswahyu,CV,Berbadan Hukum,Aktif,Jalan Dipenogoro No. 633,Banjarmasin,4996,92234,N,Y,API-U,2025-06-17,AKTIF,N,Y,CV ISWAHYUDI,84.887.638.0-207.612
9612190518812.0,98.861.820.7-066.901,PT Permadi,PT Permadi,Koperasi,Berbadan Hukum,Aktif,Gang Cihampelas No. 311,Purwokerto,1871,77269,N,N,API-U,2025-12-27,AKTIF,N,Y,PT PERMADI,98.861.820.7-066.901
7923729826893.0,34.864.970.3-506.757,PT Namaga Saputra (Persero) Tbk,PT Namaga ,Koperasi,Berbadan Hukum,Aktif,Gang Raya Ujungberung No. 789,Kota Administrasi Jakarta Barat,9472,79352,Y,Y,API-U,2026-04-13,AKTIF,Y,Y,PT NAMAGA SAPUTRA PERSERO TBK,34.864.970.3-506.757
9683355707731.0,23.155.505.7-052.187,Perum Zulaika,Perum Zula,PT,Berbadan Hukum,Aktif,Gg. Laswi No. 556,Tidore Kepulauan,4747,34369,Y,N,API-P,2026-03-13,AKTIF,N,Y,PERUM ZULAIKA,23.155.505.7-052.187
8444045883114.0,14.701.235.0-368.715,PT Pratiwi Prasasta (Persero) Tbk,PT Pratiwi,Koperasi,Berbadan Hukum,Aktif,Gg. Joyoboyo No. 56,Palu,7547,76761,N,N,API-U,2025-09-09,AKTIF,Y,Y,PT PRATIWI PRASASTA PERSERO TBK,14.701.235.0-368.715
8910977978023.0,44.568.446.7-940.366,UD Tampubolon Pradana Tbk,UD Tampubo,PT,Berbadan Hukum,Aktif,Gang Jamika No. 398,Singkawang,5985,6503,N,N,API-U,2025-06-10,AKTIF,N,N,UD TAMPUBOLON PRADANA TBK,44.568.446.7-940.366
163295737831.0,59.757.292.7-318.683,CV Iswahyudi,CV Iswahyu,CV,Berbadan Hukum,Aktif,Jalan Ahmad Dahlan No. 72,Pematangsiantar,1718,26423,N,N,API-U,2025-12-28,AKTIF,N,Y,CV ISWAHYUDI,59.757.292.7-318.683
2915854233241.0,65.185.483.9-660.734,UD MARBUN NURDIYANTI (PERSERO) TBK,UD MARBUN ,Koperasi,Berbadan Hukum,Aktif,Jl. Joyoboyo No. 2,Bitung,5878,87623,Y,Y,API-P,2025-09-14,AKTIF,Y,N,UD MARBUN NURDIYANTI PERSERO TBK,65.185.483.9-660.734
6746215958417.0,49.161.705.0-221.816,CV Suartini,CV Suartin,Koperasi,Berbadan Hukum,Aktif,Jl. Pasteur No. 817,Padang,2276,22823,N,Y,API-P,2026-04-15,AKTIF,N,N,CV SUARTINI,49.161.705.0-221.816
4134476094837.0,74.029.286.4-330.265,UD Narpati,UD Narpati,PT,Berbadan Hukum,Aktif,Jl. Suniaraja No. 207,Banda Aceh,1584,23959,Y,N,API-U,2026-01-20,AKTIF,Y,N,UD NARPATI,74.029.286.4-330.265
9962183667719.0,66.661.025.6-342.022,PD Prasasta Tbk,PD Prasast,Koperasi,Berbadan Hukum,Aktif,Jl. Jamika No. 9,Meulaboh,3289,16204,N,Y,API-P,2026-01-15,AKTIF,Y,Y,PD PRASASTA TBK,66.661.025.6-342.022
3499801376836.0,75.901.779.1-524.461,Perum Lestari Wastuti Tbk,Perum Lest,PT,Berbadan Hukum,Aktif,Gang Rungkut Industri No. 6,Kendari,5594,86287,Y,N,API-U,2025-08-01,AKTIF,Y,Y,PERUM LESTARI WASTUTI TBK,75.901.779.1-524.461
4092335174656.0,42.601.863.7-263.199,PT Putra Hidayanto,PT Putra H,PT,Berbadan Hukum,Aktif,Jalan Rungkut Industri No. 66,Dumai,6944,50573,N,Y,API-P,2026-06-06,AKTIF,Y,N,PT PUTRA HIDAYANTO,42.601.863.7-263.199
6955922776414.0,90.038.502.5-513.444,CV FUJIATI,CV FUJIATI,Koperasi,Berbadan Hukum,Aktif,Jalan Suryakencana No. 63,Ternate,7642,3747,N,N,API-P,2026-04-27,AKTIF,N,N,CV FUJIATI,90.038.502.5-513.444
7228839047331.0,45.461.574.9-325.114,PD Hastuti Wahyudin (Persero) Tbk,PD Hastuti,PT,Berbadan Hukum,Aktif,Gg. Cikapayang No. 214,Ternate,8603,5766,N,Y,API-U,2026-03-14,AKTIF,N,Y,PD HASTUTI WAHYUDIN PERSERO TBK,45.461.574.9-325.114
8879531204095.0,43.776.618.3-085.800,Perum Sihombing,Perum Siho,CV,Berbadan Hukum,Aktif,Jalan Ronggowarsito No. 553,Meulaboh,2736,82012,Y,Y,API-U,2025-06-12,AKTIF,Y,Y,PERUM SIHOMBING,43.776.618.3-085.800
8731439151143.0,67.862.107.8-187.109,PT Dongoran (Persero) Tbk,PT Dongora,Koperasi,Berbadan Hukum,Aktif,Gg. Surapati No. 97,Langsa,7741,95450,N,Y,API-P,2026-01-06,AKTIF,N,N,PT DONGORAN PERSERO TBK,67.862.107.8-187.109
8564257068026.0,93.315.423.0-600.230,PD Laksita,PD Laksita,Koperasi,Berbadan Hukum,Aktif,Jl. Jakarta No. 57,Purwokerto,4131,22319,N,Y,API-U,2025-11-21,AKTIF,Y,Y,PD LAKSITA,93.315.423.0-600.230
8655052241142.0,06.670.151.4-599.201,UD Wijaya Prasetya (Persero) Tbk,UD Wijaya ,PT,Berbadan Hukum,Aktif,Jalan HOS. Cokroaminoto No. 693,Kota Administrasi Jakarta Selatan,7683,26894,N,Y,API-P,2025-11-06,AKTIF,N,N,UD WIJAYA PRASETYA PERSERO TBK,06.670.151.4-599.201
6338222240053.0,92.220.562.0-190.113,PT Haryanto Marpaung,PT Haryant,CV,Berbadan Hukum,Aktif,Gang Cikutra Timur No. 727,Banjar,5294,17595,N,N,API-U,2025-06-28,AKTIF,Y,Y,PT HARYANTO MARPAUNG,92.220.562.0-190.113
,13.239.456.4-523.428,UD Permata Puspita Tbk,UD Permata,CV,Berbadan Hukum,Aktif,Gg. Kutisari Selatan No. 306,Serang,7649,45847,N,Y,API-P,2026-04-21,AKTIF,N,N,UD PERMATA PUSPITA TBK,13.239.456.4-523.428
4497602498663.0,42.095.367.7-349.852,PT Rahayu Salahudin Tbk,PT Rahayu ,CV,Berbadan Hukum,Aktif,Jl. Merdeka No. 721,Tangerang Selatan,8831,66695,Y,Y,API-P,2025-09-02,AKTIF,Y,Y,PT RAHAYU SALAHUDIN TBK,42.095.367.7-349.852
,76.253.809.6-641.475,PT Prasasta (Persero) Tbk,PT Prasast,CV,Berbadan Hukum,Aktif,Gg. Cikutra Barat No. 66,Palangkaraya,4690,67055,Y,Y,API-P,2025-07-25,AKTIF,Y,N,PT PRASASTA PERSERO TBK,76.253.809.6-641.475
3695247466535.0,38.962.985.3-243.679,UD Prakasa,UD Prakasa,PT,Berbadan Hukum,Aktif,Gang Kutai No. 663,Tebingtinggi,3569,39252,Y,Y,API-P,2026-04-29,AKTIF,N,Y,UD PRAKASA,38.962.985.3-243.679
4157127638354.0,34.685.863.9-061.682,Perum Waluyo (Persero) Tbk,Perum Walu,Koperasi,Berbadan Hukum,Aktif,Jl. Antapani Lama No. 867,Palopo,5950,20072,N,N,API-U,2025-07-11,AKTIF,Y,N,PERUM WALUYO PERSERO TBK,34.685.863.9-061.682
9793998161538.0,11.683.710.3-073.726,CV Siregar,CV Siregar,Koperasi,Berbadan Hukum,Aktif,Jalan Cihampelas No. 451,Pematangsiantar,2065,91090,Y,Y,API-U,2026-05-17,AKTIF,Y,Y,CV SIREGAR,11.683.710.3-073.726
