ID_PERUSAHAAN,NIB,NPWP,NAMA_PERUSAHAAN,ALAMAT_PERUSAHAAN,KELURAHAN,DAERAH_ID,KODE_POS,NOMOR_TELPON,KATEGORI,NIPER,NOMOR_API,TGL_TERBIT_NIB,STATUS_NIB
C000101,4776565907055,49.434.368.7-715.692,Perum Pradana Januar Tbk,Jalan Rajiman No. 680,Payakumbuh,3407,81571,+62 (058) 009-7140,IMPORTIR,9732786028,4963555012,2024-08-17,AKTIF
C000102,0949076341535,97.710.011.5-477.349,Perum Dabukke Kurniawan,Gg. Ciwastra No. 806,Dumai,5406,13073,+62-0234-306-5874,IMPORTIR,4995253595,3019654970,2024-01-17,AKTIF
C000103,3148722557856,41.354.741.6-855.739,PT Hardiansyah Tbk,Gang Rajawali Barat No. 621,Solok,6245,00962,+62 (37) 590-9722,EKSPORTIR,5991452102,0388707136,2024-07-21,AKTIF
C000104,2328555809579,47.581.660.2-841.362,Perum Nuraini Tbk,Gang Kutisari Selatan No. 70,Probolinggo,5004,18053,+62 (58) 545 5139,IMPORTIR,1004687975,2100848654,2025-01-27,AKTIF
C000105,3470407146971,47.973.418.5-595.083,Perum Waskita Manullang,Gang Suniaraja No. 21,Samarinda,9280,91832,(003) 482-3678,EKSPORTIR,8622290544,1710567392,2024-08-18,AKTIF
C000106,4560170396101,75.900.170.6-794.907,PT Firmansyah Hakim Tbk,Gang Dipenogoro No. 59,Purwokerto,8185,11079,(0369) 323-8004,EKSPORTIR,9070648723,5838951752,2024-11-30,AKTIF
C000107,9285516215938,967635367355896,PD Maheswara Ramadan (Persero) Tbk,Jalan R.E Martadinata No. 1,Padang Sidempuan,1845,90531,+62 (0758) 466 4867,EKSPORTIR,8307627325,5382743832,2024-12-13,AKTIF
C000108,7072288341335,13.901.430.9-742.749,CV Gunarto Tbk,Gang Suniaraja No. 8,Bengkulu,4814,31379,(037) 120 6317,IMPORTIR,5063483732,3014646750,2024-02-23,AKTIF
C000109,6635796714803,00.735.658.2-608.252,PT Agustina Wibowo Tbk,Gang Dipenogoro No. 374,Cimahi,7900,77943,(0760) 145 8408,EKSPORTIR,4185203971,0104433050,2023-08-29,AKTIF
C000110,3794128866911,22.321.425.2-611.978,CV Sinaga Fujiati,Gg. Indragiri No. 1,Tidore Kepulauan,3504,01426,+62 (0415) 728 1436,IMPORTIR,4096008768,4865584225,2025-05-02,AKTIF
C000111,5946574465325,54.411.818.5-136.738,Prabowo Hastuti,Jalan Dr. Djunjunan No. 602,Batu,1399,41813,(086) 114-6036,EKSPORTIR,7556442927,7501932526,2023-08-08,AKTIF
C000112,5203881937684,18.471.462.2-014.833,Perum Pertiwi Tbk,Jl. Cempaka No. 889,Pematangsiantar,5080,80186,+62 (60) 555-4654,IMPORTIR,2166095238,1498714203,2023-10-24,AKTIF
C000113,5401127283603,08.764.770.9-067.618,UD Nasyidah (Persero) Tbk,Gg. Setiabudhi No. 8,Pekalongan,4986,97857,+62-0684-377-1403,KEDUA-DUANYA,3124049386,3623175533,2024-01-21,AKTIF
C000114,7629507671621,72.048.886.8-041.869,Perum Natsir,Gg. R.E Martadinata No. 675,Sorong,4743,12369,+62 (459) 566 0030,EKSPORTIR,7630658582,7654699158,2025-04-01,AKTIF
C000115,0326456496741,991605390649097,UD Riyanti,Jl. Jamika No. 7,Bekasi,1353,29688,(022) 723-8697,IMPORTIR,7858144298,3687619075,2025-05-14,AKTIF
C000116,3425197018158,913682967074215,PD Wijaya Prastuti,Gg. Cihampelas No. 5,Tangerang Selatan,5140,14196,+62 (17) 368 3850,KEDUA-DUANYA,5551074981,8869611588,2024-09-03,AKTIF
C000117,1936252602216,908875480293358,UD Aryani,Jalan Jend. Sudirman No. 48,Tangerang,4881,56517,(0093) 409 9165,KEDUA-DUANYA,7297012683,1562420605,2023-07-05,AKTIF
C000118,8439106573517,45.469.351.0-214.012,CV Siregar Uyainah (Persero) Tbk,Gang Sukajadi No. 3,Batam,5106,96047,+62-640-348-4843,EKSPORTIR,9769054352,6821947190,2025-04-16,AKTIF
C000119,3195589799035,97.177.170.3-056.870,CV Haryanto Tbk,Gg. Dr. Djunjunan No. 22,Pangkalpinang,6071,93648,+62-006-279-5951,KEDUA-DUANYA,1073257592,1230348990,2024-02-01,AKTIF
C000120,1246051648389,53.376.841.8-767.760,PT Mardhiyah Pertiwi,Gang Jayawijaya No. 8,Serang,1253,90624,+62 (449) 669-5421,IMPORTIR,1721046311,8670198783,2025-01-06,AKTIF
C000121,6434597317303,32.496.757.4-510.484,PD Maryadi Novitasari Tbk,Jalan Wonoayu No. 141,Tanjungpinang,9838,19359,+62 (627) 528-0016,EKSPORTIR,5931813125,4709973413,2025-06-01,AKTIF
C000122,0947318156054,270799594761110,CV Wasita Kurniawan,Gg. Tubagus Ismail No. 523,Sukabumi,9031,45881,(0344) 794 5923,EKSPORTIR,4076471862,9436813145,2024-02-08,AKTIF
C000123,9764754565728,97.226.934.8-540.390,UD Damanik Marbun Tbk,Gang Ir. H. Djuanda No. 19,Padang Sidempuan,9414,65034,+62-832-648-9710,EKSPORTIR,8072078458,4584022277,2023-07-21,AKTIF
C000124,4685606699261,38.268.709.7-777.957,PT Purnawati Tbk,Gg. Ronggowarsito No. 1,Palembang,1769,49898,+62-78-129-4576,KEDUA-DUANYA,0667252793,4445190677,2023-08-07,AKTIF
C000125,3996263779271,10.735.128.9-622.068,Perum Namaga,Gang M.H Thamrin No. 141,Banjar,3851,46813,+62 (0948) 414 2355,IMPORTIR,8306344371,0842575423,2025-01-31,AKTIF
C000126,4323330239934,46.060.694.3-069.523,Perum Nashiruddin Tbk,Gang Kendalsari No. 8,Probolinggo,6687,96987,+62-372-875-6798,EKSPORTIR,9724868983,2253502277,2023-09-14,AKTIF
C000127,7865294128537,00.644.885.4-875.311,Perum Wibowo Tbk,Gang Kutai No. 50,Banjarbaru,9624,19292,+62 (65) 647 7115,IMPORTIR,3847137058,7752221200,2024-07-16,AKTIF
C000128,0425542805376,42.550.786.8-878.602,PD Tarihoran,Jalan Sentot Alibasa No. 171,Tegal,1788,03988,+62 (087) 089 4107,KEDUA-DUANYA,4203387384,5350021563,2024-12-26,AKTIF
C000129,3922131701958,66.399.287.9-872.873,CV Andriani Sihotang (Persero) Tbk,Jl. Monginsidi No. 4,Binjai,2349,59067,(011) 464-4611,EKSPORTIR,3658694919,9785134455,2024-09-04,AKTIF
C000130,4249562917964,41.603.328.8-807.005,PT Dongoran,Gg. Ahmad Dahlan No. 4,Banjarmasin,2387,04664,(0542) 473 8852,EKSPORTIR,3759428318,8861666334,2023-12-14,AKTIF
C000131,0287451202201,754541648792104,PD Mandasari Zulkarnain (Persero) Tbk,Gang Jamika No. 456,Tebingtinggi,7748,77580,(0487) 700-7881,IMPORTIR,1541682497,7054911406,2024-10-13,AKTIF
C000132,6275015269744,20.360.785.4-833.095,UD Simanjuntak Prasetya (Persero) Tbk,Jalan Pacuan Kuda No. 46,Makassar,9417,22654,+62-0251-218-0822,EKSPORTIR,1267490753,5138345629,2024-04-20,AKTIF
C000133,7238368060145,79.232.671.4-858.197,PT Widodo,Jalan Cikapayang No. 622,Samarinda,1214,22427,+62-096-660-2865,EKSPORTIR,5158223094,7605967656,2025-05-17,AKTIF
C000134,1501967972092,51.920.182.8-523.329,PD Wahyuni Kusmawati Tbk,Gg. Kendalsari No. 601,Purwokerto,8472,24115,+62-957-164-6821,KEDUA-DUANYA,3344146796,9389252914,2025-01-26,AKTIF
C000135,0493795829158,55.116.397.1-492.075,Perum Maryati Tbk,Jl. Dr. Djunjunan No. 98,Balikpapan,8628,77823,+62-709-070-3780,IMPORTIR,5290831168,6744786873,2024-07-23,AKTIF
C000136,4142487396262,59.188.312.4-977.367,Permata,Jalan Pasteur No. 26,Tasikmalaya,8964,26121,(093) 207-0983,IMPORTIR,6944182697,1870153987,2024-01-08,AKTIF
C000137,2443435497872,96.571.564.3-802.990,PT Putra Nuraini,Gg. Sadang Serang No. 659,Serang,4809,80785,+62 (67) 487 6296,EKSPORTIR,1919994985,1174261422,2024-03-05,AKTIF
C000138,4804247960009,40.916.573.7-624.266,UD Saptono Mulyani,Jalan Gedebage Selatan No. 8,Parepare,3367,85454,+62 (0456) 572-6765,IMPORTIR,2285893708,1035743189,2024-11-16,AKTIF
C000139,2549203693091,40.152.731.1-722.641,PT Wastuti,Gang Suryakencana No. 47,Bekasi,5337,23112,082 817 9477,KEDUA-DUANYA,2460128549,9726315081,2024-08-31,AKTIF
C000140,7569001842933,59.847.422.9-835.966,Hassanah Suwarno,Gg. Cempaka No. 33,Ambon,8985,27203,+62-034-522-0262,IMPORTIR,4295790354,0642823598,2024-04-13,AKTIF
C000141,7153902262473,65.003.299.0-900.647,CV Hidayanto Kusmawati Tbk,Jl. Rungkut Industri No. 30,Banjarmasin,7761,53069,+62-264-525-7330,EKSPORTIR,9186484121,2349605937,2024-09-27,AKTIF
C000142,1442787355404,23.169.792.0-675.493,UD Palastri Mardhiyah,Jalan Rumah Sakit No. 400,Pangkalpinang,4318,81677,+62 (0063) 516 8522,IMPORTIR,5264361138,8705716298,2024-01-07,AKTIF
C000143,4396904539252,87.835.733.8-133.073,Perum Hidayat Tbk,Gg. Pasir Koja No. 54,Padang,5642,60838,(0512) 583-7990,KEDUA-DUANYA,7009646146,9948385601,2023-07-28,AKTIF
C000144,5330236412247,40.985.372.0-335.051,PT Kusmawati (Persero) Tbk,Jl. H.J Maemunah No. 5,Gorontalo,7649,91287,(069) 332 7633,EKSPORTIR,7789532497,5393036199,2023-12-27,AKTIF
C000145,0232510715558,70.940.422.4-564.119,Perum Winarno Tbk,Gg. Raya Setiabudhi No. 92,Bukittinggi,3660,14724,0856283723,IMPORTIR,8615742368,3780371718,2024-06-30,AKTIF
C000146,5512538078191,35.053.494.1-971.575,CV Firgantoro Irawan Tbk,Gg. Gegerkalong Hilir No. 839,Denpasar,6964,28339,+62 (931) 033 7008,EKSPORTIR,4612046545,6566363638,2024-11-29,AKTIF
C000147,7166328246306,16.218.563.5-200.761,CV Kusumo,Gg. Jamika No. 3,Bontang,6222,88098,+62-403-704-3333,IMPORTIR,2230421037,9982048793,2024-11-21,AKTIF
C000148,0420598685697,71.433.608.0-901.014,CV Maulana Maheswara,Jalan K.H. Wahid Hasyim No. 200,Sorong,7941,86766,0883845612,IMPORTIR,3357937759,0129299292,2024-03-15,AKTIF
C000149,1039278888189,30.461.638.8-168.785,PT Dabukke,Jalan Antapani Lama No. 1,Purwokerto,2551,35614,+62-47-371-9851,IMPORTIR,4574085074,9113928236,2024-06-14,AKTIF
C000150,8569050965688,26.728.007.2-720.814,CV Puspasari,Jalan H.J Maemunah No. 980,Samarinda,8430,46823,(080) 645 5442,KEDUA-DUANYA,2683138003,3833673614,2023-08-23,AKTIF
C000151,2373564078308,30.697.899.9-514.549,UD Wasita Tbk,Jalan Kiaracondong No. 0,Pasuruan,4449,62054,0837926405,EKSPORTIR,1945615818,1106994292,2023-11-17,AKTIF
C000152,6714674906688,67.518.571.1-645.605,Perum Wibowo Tbk,Jalan Cihampelas No. 66,Sorong,7087,41106,(0396) 885 9342,EKSPORTIR,8958932010,8981072322,2024-07-22,AKTIF
C000153,6343180739200,25.856.533.7-773.031,UD Irawan (Persero) Tbk,Jalan Cihampelas No. 5,Subulussalam,7301,69949,+62-039-799-7833,EKSPORTIR,4783019441,0883444253,2023-08-11,AKTIF
C000154,7871926154872,01.240.254.5-500.549,PT Nurdiyanti Susanti (Persero) Tbk,Gg. Veteran No. 3,Banda Aceh,1613,82689,+62-0219-859-6551,EKSPORTIR,1785847702,3928310915,2024-11-19,AKTIF
C000155,8099839767388,72.461.630.3-438.300,CV Wibisono Sudiati Tbk,Gg. Stasiun Wonokromo No. 8,Blitar,1590,78791,+62 (066) 686 0673,IMPORTIR,4397923410,2425059631,2024-01-27,AKTIF
C000156,9143529493074,17.996.546.6-289.735,Uwais Tbk,Gang Ciumbuleuit No. 7,Padangpanjang,2734,09320,(0149) 986-3289,KEDUA-DUANYA,4418776896,1768729620,2024-03-14,AKTIF
C000157,8962252756002,23.023.405.6-771.251,CV Astuti,Jalan Sukabumi No. 418,Tegal,7145,95217,+62-38-524-2762,KEDUA-DUANYA,8101410082,5923065117,2023-10-06,AKTIF
C000158,8904182805166,60.812.392.7-884.479,UD Melani Tbk,Gang Erlangga No. 12,Madiun,1651,46921,+62 (963) 743-9639,IMPORTIR,5288004960,5469050849,2024-09-20,AKTIF
C000159,9863615276958,444202248248863,Perum Wulandari,Jalan Rungkut Industri No. 9,Singkawang,2255,26422,+62 (940) 389 5546,KEDUA-DUANYA,0420473087,8875263228,2024-03-17,AKTIF
C000160,3737145031180,26.691.419.3-960.610,Perum Kuswandari Sitorus,Jalan Pasirkoja No. 5,Surabaya,5420,21854,+62 (317) 087-3002,KEDUA-DUANYA,3580210377,0023358235,2025-01-03,AKTIF
C000161,7189119925692,47.688.341.0-341.413,PD Gunawan Tbk,Jl. Joyoboyo No. 257,Banda Aceh,2242,90016,+62 (73) 663 2567,EKSPORTIR,4157088328,6041614354,2023-11-16,AKTIF
C000162,8118140513251,79.044.708.5-609.406,UD Wasita Saefullah,Jalan Lembong No. 472,Cimahi,8525,89540,+62-487-493-9166,IMPORTIR,8924557464,3330403058,2023-06-13,AKTIF
C000163,1487831031456,45.722.757.9-407.403,PT Laksita,Gg. Cihampelas No. 126,Sawahlunto,4619,68507,+62 (009) 048-8660,KEDUA-DUANYA,5350629258,0994919437,2025-01-10,AKTIF
C000164,7449998709339,136941264106032,PT Tampubolon,Jl. Joyoboyo No. 09,Gorontalo,8089,71152,+62 (64) 478 9378,KEDUA-DUANYA,3865568502,2080538479,2024-03-13,AKTIF
C000165,7531805763101,08.965.461.2-536.064,PT Gunawan Tarihoran (Persero) Tbk,Jl. Kiaracondong No. 071,Sorong,1449,95007,+62 (0176) 090 9371,IMPORTIR,3246518359,1461201407,2025-05-23,AKTIF
C000166,0474867948698,94.848.170.3-610.077,PT Mayasari Tbk,Jalan H.J Maemunah No. 987,Kupang,1164,98936,+62 (810) 457-3466,IMPORTIR,0771601083,1734996321,2024-08-29,AKTIF
C000167,1773759493307,81.117.196.0-049.021,CV Riyanti Tbk,Jalan Tubagus Ismail No. 1,Kota Administrasi Jakarta Pusat,5491,73481,(0338) 780-5289,KEDUA-DUANYA,7531752861,2240002593,2023-07-03,AKTIF
C000168,4415596743338,49.655.239.1-703.353,PT Firgantoro Rajata,Jl. Setiabudhi No. 9,Meulaboh,1120,32174,(051) 837-8477,IMPORTIR,8350022874,0897578423,2023-08-19,AKTIF
C000169,0499926653619,77.317.394.6-248.723,UD Farida Rajasa,Jalan Veteran No. 0,Palembang,6817,48606,+62 (0345) 096 8593,IMPORTIR,2642149288,4163447792,2024-07-04,AKTIF
C000170,8653927687141,34.931.796.7-060.558,CV Rahmawati Pudjiastuti (Persero) Tbk,Jalan M.H Thamrin No. 25,Mojokerto,2759,64628,+62 (50) 230-8996,KEDUA-DUANYA,3920551570,4533043494,2024-01-13,AKTIF
C000171,7357921162506,98.935.464.6-398.970,UD Sitorus,Gang Pelajar Pejuang No. 0,Sibolga,2765,57955,+62 (43) 435-4869,KEDUA-DUANYA,2687443373,1402903008,2024-02-21,AKTIF
C000172,4557039342718,669255290509260,UD Widodo,Jl. Antapani Lama No. 0,Binjai,1216,51074,+62 (15) 603-8710,KEDUA-DUANYA,1114075597,8621634844,2024-07-18,AKTIF
C000173,0110156161973,84.498.121.3-008.823,Perum Jailani,Jalan Dipenogoro No. 86,Gorontalo,9797,90254,+62 (469) 466 0490,EKSPORTIR,7550823828,8816137195,2023-11-21,AKTIF
C000174,4699086723310,44.817.736.5-561.922,PD Habibi Nugroho (Persero) Tbk,Gang Moch. Ramdan No. 41,Padang,2276,01227,+62 (0747) 691 1612,EKSPORTIR,3271463554,2846863872,2023-10-25,AKTIF
C000175,8822063186417,61.302.364.1-693.683,Perum Tamba (Persero) Tbk,Gg. Cikapayang No. 515,Makassar,6291,25947,+62-039-655-8681,KEDUA-DUANYA,3227049432,7402655859,2024-10-17,AKTIF
C000176,9916764032391,93.252.826.7-126.937,Farida Tbk,Jalan Cempaka No. 3,Banjar,5360,79805,+62 (0158) 933-3528,IMPORTIR,3310818548,0514388273,2024-04-28,AKTIF
C000177,9995225296444,84.368.681.1-143.306,PT Pradipta (Persero) Tbk,Gg. Peta No. 9,Ambon,5318,40391,+62 (038) 550-0295,KEDUA-DUANYA,0994471813,2406214613,2025-02-09,AKTIF
C000178,0980587715559,06.278.790.2-591.204,UD Tampubolon,Jl. W.R. Supratman No. 894,Depok,7492,18491,080 101 2457,KEDUA-DUANYA,3702555634,8141577180,2023-08-22,AKTIF
C000179,3721626603235,84.180.295.5-999.773,UD Susanti Susanti,Gang Pacuan Kuda No. 95,Medan,8560,05610,0806194999,IMPORTIR,3966528514,1908274574,2023-09-08,AKTIF
C000180,9395795519247,41.117.367.0-386.256,PD Laksita,Gg. Joyoboyo No. 80,Padang,8686,86774,+62 (055) 191-9396,KEDUA-DUANYA,9250763373,6435371214,2024-07-27,AKTIF
C000181,6112584233008,056308292482873,CV Kuswandari,Jalan Kapten Muslihat No. 944,Bau-Bau,3906,30067,086 717 0804,IMPORTIR,9583042863,2310265574,2024-09-26,AKTIF
C000182,1078831273654,85.220.720.1-970.842,PD Manullang Sitorus Tbk,Jl. KH Amin Jasuta No. 01,Serang,8799,36542,+62-285-071-9612,EKSPORTIR,6735216083,4028974093,2024-09-11,AKTIF
C000183,4162796365129,55.510.051.0-819.484,CV Suwarno Kurniawan Tbk,Jl. Medokan Ayu No. 923,Gorontalo,3211,45110,+62 (13) 495 2209,KEDUA-DUANYA,6479353956,2154262671,2025-04-16,AKTIF
C000184,2623003607223,50.283.034.2-437.539,Perum Gunarto,Gg. Pacuan Kuda No. 886,Banjar,2979,30211,+62-037-177-5885,IMPORTIR,6701361916,6732217759,2024-04-04,AKTIF
C000185,6928091663166,96.874.033.0-454.410,PD Handayani Prasetya (Persero) Tbk,Gang Erlangga No. 98,Tasikmalaya,7482,59212,(0480) 661 1262,EKSPORTIR,2045337697,9162762439,2024-12-20,AKTIF
C000186,1664970084458,01.517.642.9-628.092,UD Marbun Widodo (Persero) Tbk,Gg. Otto Iskandardinata No. 027,Sungai Penuh,5945,58214,+62-0069-516-5712,IMPORTIR,0079823389,1787356392,2023-09-03,AKTIF
C000187,1150509699613,15.255.232.2-805.883,PD Dongoran Riyanti (Persero) Tbk,Jalan Dipatiukur No. 23,Purwokerto,8571,23621,(001) 811-2399,IMPORTIR,6269877351,0597344685,2025-05-29,AKTIF
C000188,7435404762539,50.111.525.5-862.778,PT Thamrin Novitasari,Jalan Siliwangi No. 1,Dumai,4002,11863,+62-025-598-7920,EKSPORTIR,9479293616,6290879296,2024-05-08,AKTIF
C000189,6031748903045,88.097.186.1-422.935,UD Pudjiastuti (Persero) Tbk,Gang Jend. A. Yani No. 1,Jayapura,6481,88005,+62 (045) 968-8910,EKSPORTIR,7763966352,7360075504,2025-04-24,AKTIF
C000190,4592055967577,99.113.798.3-045.762,PD Nasyidah Suartini,Gg. Rungkut Industri No. 897,Subulussalam,8344,84540,+62 (096) 804-5052,IMPORTIR,8389011752,8207907798,2023-08-18,AKTIF
C000191,4511608958970,15.221.336.8-960.083,Perum Mandala,Jalan Abdul Muis No. 283,Bontang,5561,82322,+62-036-081-6418,KEDUA-DUANYA,2561664028,0280222446,2025-01-27,AKTIF
C000192,7612898993074,61.139.979.9-271.560,UD Irawan,Gang Pelajar Pejuang No. 3,Kota Administrasi Jakarta Pusat,4709,81165,+62 (0608) 197 1408,IMPORTIR,7586662657,0438833923,2025-03-24,AKTIF
C000193,3878852858986,81.843.976.3-090.073,PT Wulandari Mahendra,Jl. KH Amin Jasuta No. 042,Kota Administrasi Jakarta Timur,9233,22775,(095) 449-5060,IMPORTIR,9912691764,9857742735,2024-09-10,AKTIF
C000194,9499944574441,07.692.626.5-434.759,PT Prasasta Wahyudin,Jl. S. Parman No. 650,Pekalongan,2887,46300,+62-062-745-6698,KEDUA-DUANYA,7054720926,4652967947,2023-11-28,AKTIF
C000195,6043598398590,79.965.857.8-375.681,Perum Pradipta Tbk,Gang Suniaraja No. 1,Samarinda,7299,21029,+62-074-294-1429,KEDUA-DUANYA,6680731001,7977660022,2024-11-02,AKTIF
C000196,7843407307177,61.350.078.8-369.223,PD Zulaika,Gang Sukabumi No. 0,Kupang,4333,98310,+62 (776) 253-8476,KEDUA-DUANYA,6423822355,2209412456,2025-01-14,AKTIF
C000197,8540336999528,50.231.265.3-273.551,Namaga Tbk,Gang Jamika No. 913,Sibolga,5765,67080,+62 (095) 301 6472,IMPORTIR,2540941139,6545255176,2024-07-21,AKTIF
C000198,9724903223477,14.695.093.5-555.702,PD Puspita Tbk,Gang Cihampelas No. 36,Bitung,1702,19865,(0468) 590-2629,EKSPORTIR,4950926289,7572031430,2025-02-25,AKTIF
C000199,0617413644594,76.121.893.9-127.065,PT Sihombing Tbk,Jalan Cempaka No. 63,Meulaboh,1586,93396,+62 (016) 628 6603,KEDUA-DUANYA,8589947099,0699818923,2024-02-04,AKTIF
C000521,5911918623392,20.715.116.9-666.725,PD Pradipta Maryati,Gang Ciwastra No. 36,Medan,4098,37780,(0617) 073 1744,IMPORTIR,7825648586,4766955770,2025-04-12,AKTIF
C000737,2811659930202,03.042.322.7-752.135,PD Latupono Firgantoro,Jalan Medokan Ayu No. 7,Cimahi,4277,86604,+62 (044) 415 5967,EKSPORTIR,7873516832,0227113180,2024-01-12,AKTIF
C000740,1670805685667,06.362.198.6-550.494,PT Saragih,Jl. Jayawijaya No. 51,Malang,5273,97921,+62-619-773-1739,KEDUA-DUANYA,4562713702,4469845989,2025-04-15,AKTIF
C000660,1547155313259,36.781.367.5-009.421,Maryadi Widodo Tbk,Gg. Pasteur No. 10,Pagaralam,5744,63436,+62-014-579-2326,EKSPORTIR,5199081873,3002763272,2024-06-21,AKTIF
C000411,0241209579073,71.009.438.8-221.145,PT Yolanda Widiastuti Tbk,Gg. H.J Maemunah No. 014,Denpasar,8515,19597,(066) 788-0937,KEDUA-DUANYA,7453918023,8487614443,2024-10-21,AKTIF
C000678,9907166906322,48.155.420.3-403.010,PD Oktaviani,Jl. Abdul Muis No. 918,Yogyakarta,7050,33170,+62 (47) 365-0032,KEDUA-DUANYA,6543105577,1030275960,2024-09-22,AKTIF
C000626,1224890567086,70.090.043.6-551.584,Jailani,Jalan Ahmad Yani No. 13,Yogyakarta,9784,71577,+62 (838) 439-1065,KEDUA-DUANYA,9378735219,9806849603,2024-05-23,AKTIF
C000513,7899698609191,91.135.996.6-057.798,PD Permadi Tbk,Gg. Cikutra Timur No. 223,Pasuruan,1710,86559,+62 (402) 428 6178,KEDUA-DUANYA,6240238492,0317591450,2024-09-08,AKTIF
C000059,0994147539891,37.054.245.1-908.261,Perum Wacana Hassanah,Jalan R.E Martadinata No. 2,Padangpanjang,2256,97461,+62 (054) 598 5866,KEDUA-DUANYA,9971081863,2133752145,2023-12-06,AKTIF
C000136,0357972798552,41.406.029.3-333.468,PT Mandala Mardhiyah,Gg. Joyoboyo No. 5,Denpasar,1428,42836,+62 (69) 920-6661,IMPORTIR,5760138079,5118121652,2024-05-27,AKTIF
C000011,4099683344009,52.242.653.7-932.219,UD Pudjiastuti (Persero) Tbk,Gg. Rajiman No. 231,Pasuruan,2344,97168,(039) 904-6008,EKSPORTIR,5839318566,5493478126,2023-10-26,AKTIF
C000076,5758441986652,40.415.747.3-384.842,PT Setiawan (Persero) Tbk,Gg. Astana Anyar No. 445,Langsa,2889,02296,+62-0087-797-2479,KEDUA-DUANYA,8036383647,2245581708,2023-09-16,AKTIF
C000636,5611404288605,05.376.660.8-112.600,CV Prasetyo Hasanah Tbk,Gg. Gedebage Selatan No. 76,Malang,4261,05384,(005) 427 0799,IMPORTIR,2214894413,9995176993,2025-05-02,AKTIF
C000173,0110156161973,84.498.121.3-008.823,Perum Jailani,Jalan Dipenogoro No. 86,Gorontalo,9797,90254,+62 (469) 466 0490,EKSPORTIR,7550823828,8816137195,2023-11-21,AKTIF
C000138,4804247960009,40.916.573.7-624.266,UD Saptono Mulyani,Jalan Gedebage Selatan No. 8,Parepare,3367,85454,+62 (0456) 572-6765,IMPORTIR,2285893708,1035743189,2024-11-16,AKTIF
C000099,5821262643956,78.446.078.9-075.199,PD Mandasari Tbk,Gang Wonoayu No. 579,Lubuklinggau,2739,54623,(0039) 963 0667,EKSPORTIR,6083486491,7507831233,2023-06-27,AKTIF
C000280,0489646528092,42.875.721.5-862.415,PT Iswahyudi,Gang Pelajar Pejuang No. 937,Jambi,1823,90426,+62 (0286) 449-7602,KEDUA-DUANYA,3384178760,2874907264,2023-12-31,AKTIF
C000083,4407781109659,84.557.663.4-541.829,CV Wijaya Siregar,Gg. Pasirkoja No. 97,Bekasi,2710,27997,+62 (0574) 452-0302,KEDUA-DUANYA,3401075287,9972257502,2024-06-11,AKTIF
C000761,4163656045006,35.537.309.6-496.927,CV Prakasa,Jalan Pacuan Kuda No. 850,Samarinda,8331,25178,+62 (020) 463-7216,KEDUA-DUANYA,3264570177,3370106536,2023-10-26,AKTIF
C000319,1534735528961,12.233.865.5-963.099,CV Hardiansyah Wulandari,Jalan Merdeka No. 46,Prabumulih,4198,25179,+62 (0752) 835 9994,KEDUA-DUANYA,8758750980,2075204690,2023-07-04,AKTIF
