NIB,field,oss_value,ceisa_value,winner
3350425853868,NAMA,CV UTAMI,CV UTAMI (CABANG),OSS
3350425853868,FLAG_EKSPOR_vs_NIPER,N,8054098113.0,OSS (FLAG_EKSPOR)
6853193556429,NPWP_VALUE,17.484.993.7-546.183,7734772944886,OSS
4566252825164,FLAG_EKSPOR_vs_NIPER,N,963428516.0,OSS (FLAG_EKSPOR)
7839018384403,NAMA,PT KUSMAWATI DAMANIK (PERSERO) TBK,KUSMAWATI DAMANIK (PERSERO) TBK (CABANG),OSS
1887223530336,NPWP_VALUE,61.593.560.3-175.521,85849988,OSS
1887223530336,FLAG_EKSPOR_vs_NIPER,N,301803761.0,OSS (FLAG_EKSPOR)
0131057169943,FLAG_EKSPOR_vs_NIPER,N,7363324933.0,OSS (FLAG_EKSPOR)
5862187540657,NPWP_VALUE,00.727.154.2-300.343,36623894,OSS
5862187540657,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9761801551334,FLAG_EKSPOR_vs_NIPER,N,9864022351.0,OSS (FLAG_EKSPOR)
6738960003206,NPWP_VALUE,50.916.235.1-828.829,2953732822,OSS
0442416607299,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6147332206339,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9995753802999,NPWP_VALUE,13.738.806.2-649.022,25673662379,OSS
9995753802999,FLAG_EKSPOR_vs_NIPER,N,2967167590.0,OSS (FLAG_EKSPOR)
5001769209907,FLAG_EKSPOR_vs_NIPER,N,7969270297.0,OSS (FLAG_EKSPOR)
2554959528921,FLAG_EKSPOR_vs_NIPER,N,8300733248.0,OSS (FLAG_EKSPOR)
3568742912930,FLAG_EKSPOR_vs_NIPER,N,5497260778.0,OSS (FLAG_EKSPOR)
9225664187429,NPWP_VALUE,35.729.829.8-807.829,07815637,OSS
9225664187429,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6984349597958,NAMA,PD MAHESWARA,PD MAHESWARA (CABANG),OSS
7208079483553,FLAG_EKSPOR_vs_NIPER,N,1039282929.0,OSS (FLAG_EKSPOR)
4192291534619,NAMA,PERUM SIRAIT TBK,PERUM SIRAIT TBK (CABANG),OSS
2610027031442,FLAG_EKSPOR_vs_NIPER,N,3572433491.0,OSS (FLAG_EKSPOR)
1971757628379,NPWP_VALUE,48.506.369.6-409.225,52485730,OSS
1971757628379,FLAG_EKSPOR_vs_NIPER,N,6146792614.0,OSS (FLAG_EKSPOR)
5472401891599,FLAG_EKSPOR_vs_NIPER,N,7789057012.0,OSS (FLAG_EKSPOR)
0592076679889,FLAG_EKSPOR_vs_NIPER,N,5490065791.0,OSS (FLAG_EKSPOR)
2188518216420,NPWP_VALUE,01.052.619.0-994.602,82.458.291.7-999.509,OSS
2188518216420,FLAG_EKSPOR_vs_NIPER,N,2277948759.0,OSS (FLAG_EKSPOR)
6973971647990,STATUS_NIB,DICABUT,AKTIF,OSS
0239291496733,NPWP_VALUE,11.042.412.0-013.842,51247047,OSS
0239291496733,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9195639386516,NAMA,PT DONGORAN TBK,DONGORAN TBK (CABANG),OSS
9195639386516,FLAG_EKSPOR_vs_NIPER,N,4087080813.0,OSS (FLAG_EKSPOR)
9336159072667,NPWP_VALUE,08.421.139.5-395.156,147748977,OSS
5802824021019,NPWP_VALUE,98.695.179.3-742.476,565868929,OSS
2136524394356,NPWP_VALUE,82.554.670.4-723.020,487310234,OSS
0074321056901,NPWP_VALUE,99.453.107.6-894.273,44028000,OSS
0074321056901,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0721218785427,FLAG_EKSPOR_vs_NIPER,N,7455435068.0,OSS (FLAG_EKSPOR)
0433168207785,NAMA,CV PALASTRI,CV PALASTRI (CABANG),OSS
4550925408345,NPWP_VALUE,09.151.576.1-667.636,366888819,OSS
4550925408345,NAMA,PERUM MARDHIYAH SETIAWAN,PERUM MARDHIYAH SETIAWAN (CABANG),OSS
4550925408345,FLAG_EKSPOR_vs_NIPER,N,8212142788.0,OSS (FLAG_EKSPOR)
7422585396350,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2868384324761,STATUS_NIB,DICABUT,AKTIF,OSS
2868384324761,FLAG_EKSPOR_vs_NIPER,N,7629082372.0,OSS (FLAG_EKSPOR)
8717490955298,NPWP_VALUE,00.460.093.7-924.957,521998134,OSS
8717490955298,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9559898343702,NAMA,PT ZULKARNAIN PRADIPTA TBK,ZULKARNAIN PRADIPTA TBK (CABANG),OSS
3741727147780,NPWP_VALUE,79.400.012.2-714.894,724407916,OSS
3741727147780,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0021005809982,STATUS_NIB,DICABUT,AKTIF,OSS
5367176534738,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6961387343571,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2210814409306,FLAG_EKSPOR_vs_NIPER,N,3064342722.0,OSS (FLAG_EKSPOR)
9561426605339,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6074168811346,STATUS_NIB,DICABUT,AKTIF,OSS
9367535946457,FLAG_EKSPOR_vs_NIPER,N,9548232032.0,OSS (FLAG_EKSPOR)
2490921890009,NPWP_VALUE,08.250.790.2-381.992,08.418.624.8-526.521,OSS
2490921890009,FLAG_EKSPOR_vs_NIPER,N,560215578.0,OSS (FLAG_EKSPOR)
6041103740860,FLAG_EKSPOR_vs_NIPER,N,5217487615.0,OSS (FLAG_EKSPOR)
3996927176934,STATUS_NIB,DICABUT,AKTIF,OSS
3996927176934,NPWP_VALUE,27.114.904.7-377.145,71286031,OSS
3251126833174,NAMA,PD SIHOMBING,PD SIHOMBING (CABANG),OSS
3251126833174,FLAG_EKSPOR_vs_NIPER,N,3281571861.0,OSS (FLAG_EKSPOR)
7840168897274,FLAG_EKSPOR_vs_NIPER,N,5260114310.0,OSS (FLAG_EKSPOR)
2198211217859,NPWP_VALUE,91.010.682.1-136.864,706002025,OSS
2198211217859,FLAG_EKSPOR_vs_NIPER,N,1479945955.0,OSS (FLAG_EKSPOR)
1168669890949,STATUS_NIB,DICABUT,AKTIF,OSS
1168669890949,NPWP_VALUE,44.813.840.1-442.522,739688846232,OSS
0192988092882,NPWP_VALUE,04.040.964.5-336.024,85.263.355.8-073.275,OSS
0192988092882,FLAG_EKSPOR_vs_NIPER,N,2054502361.0,OSS (FLAG_EKSPOR)
4626132216828,NAMA,PT MANDALA TBK,MANDALA TBK (CABANG),OSS
6253844366520,FLAG_EKSPOR_vs_NIPER,N,7457092662.0,OSS (FLAG_EKSPOR)
2152409383527,NPWP_VALUE,40.414.083.7-083.674,28454348,OSS
8196263365384,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8230880355988,NPWP_VALUE,57.089.270.2-126.628,48.269.473.0-379.385,OSS
8230880355988,FLAG_EKSPOR_vs_NIPER,N,4033083921.0,OSS (FLAG_EKSPOR)
9453284357884,FLAG_EKSPOR_vs_NIPER,N,3882808214.0,OSS (FLAG_EKSPOR)
9625608108578,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2907658244898,NPWP_VALUE,62.923.479.4-581.922,15242924,OSS
4464945992485,NPWP_VALUE,76.768.977.1-917.043,92.625.952.8-281.362,OSS
2881079108482,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9250713339597,NPWP_VALUE,40.131.891.3-865.987,75445694558656,OSS
0775740936024,NPWP_VALUE,18.033.076.1-607.448,31658813,OSS
0775740936024,NAMA,UD SETIAWAN NOVITASARI TBK,UD SETIAWAN NOVITASARI TBK (CABANG),OSS
3863605747076,NPWP_VALUE,60.051.253.1-040.044,088607175,OSS
3863605747076,NAMA,UD KURNIAWAN ADRIANSYAH,UD KURNIAWAN ADRIANSYAH (CABANG),OSS
0938630858259,NPWP_VALUE,18.635.534.2-809.534,81.255.811.0-126.045,OSS
7831269223966,NPWP_VALUE,69.964.493.2-595.214,06828246,OSS
1840708737116,FLAG_EKSPOR_vs_NIPER,N,9881196589.0,OSS (FLAG_EKSPOR)
2409716283475,NAMA,PT KUSWANDARI RAJATA (PERSERO) TBK,KUSWANDARI RAJATA (PERSERO) TBK (CABANG),OSS
7109126761818,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0098408630936,NPWP_VALUE,98.288.680.5-575.823,63342950,OSS
0098408630936,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6603339790588,NPWP_VALUE,52.094.831.5-428.720,674462525,OSS
6603339790588,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2891837895264,NAMA,PERUM ARYANI HAKIM (PERSERO) TBK,PERUM ARYANI HAKIM (PERSERO) TBK (CABANG),OSS
2891837895264,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6387239517451,FLAG_EKSPOR_vs_NIPER,N,5172458380.0,OSS (FLAG_EKSPOR)
3619134316917,NAMA,PD MARBUN ISWAHYUDI (PERSERO) TBK,PD MARBUN ISWAHYUDI (PERSERO) TBK (CABANG),OSS
3619134316917,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7638253077601,STATUS_NIB,DICABUT,AKTIF,OSS
1469061533996,NPWP_VALUE,14.197.234.1-466.969,203226865,OSS
7514726789044,NPWP_VALUE,21.155.015.9-448.785,324370817,OSS
1173537771249,NPWP_VALUE,16.032.728.8-333.326,05259139,OSS
1008914582308,FLAG_EKSPOR_vs_NIPER,N,4162192859.0,OSS (FLAG_EKSPOR)
1270229572865,NPWP_VALUE,42.627.027.2-462.722,192286368,OSS
1270229572865,FLAG_EKSPOR_vs_NIPER,N,7154110592.0,OSS (FLAG_EKSPOR)
3055541398171,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9179228035145,NAMA,PD WAHYUDIN RAHIMAH (PERSERO) TBK,PD WAHYUDIN RAHIMAH (PERSERO) TBK (CABANG),OSS
9179228035145,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7756434682072,NAMA,PT LAKSMIWATI SAMOSIR,LAKSMIWATI SAMOSIR (CABANG),OSS
7756434682072,FLAG_EKSPOR_vs_NIPER,N,5973186763.0,OSS (FLAG_EKSPOR)
0427499861337,FLAG_EKSPOR_vs_NIPER,N,9510742471.0,OSS (FLAG_EKSPOR)
4203667148201,NAMA,CV SAFITRI TBK,CV SAFITRI TBK (CABANG),OSS
4203667148201,FLAG_EKSPOR_vs_NIPER,N,6357028617.0,OSS (FLAG_EKSPOR)
9683174827681,NAMA,PD MEGANTARA,PD MEGANTARA (CABANG),OSS
6821243209317,STATUS_NIB,DICABUT,AKTIF,OSS
0031910265421,NPWP_VALUE,38.390.507.6-106.392,79.225.246.5-692.975,OSS
0031910265421,FLAG_EKSPOR_vs_NIPER,N,7091131998.0,OSS (FLAG_EKSPOR)
4264008879174,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0130996622906,FLAG_EKSPOR_vs_NIPER,N,3714997658.0,OSS (FLAG_EKSPOR)
6844351086838,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8454313742028,NAMA,CV GUNAWAN TBK,CV GUNAWAN TBK (CABANG),OSS
1910752789628,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5016385731968,STATUS_NIB,DICABUT,AKTIF,OSS
8526353256589,FLAG_EKSPOR_vs_NIPER,N,8110371924.0,OSS (FLAG_EKSPOR)
0369155426026,NPWP_VALUE,62.405.641.1-346.088,880449357,OSS
0369155426026,NAMA,CV PRASASTA (PERSERO) TBK,CV PRASASTA (PERSERO) TBK (CABANG),OSS
4574998947388,NAMA,CV UTAMA ANDRIANI,CV UTAMA ANDRIANI (CABANG),OSS
4574998947388,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5556779420490,FLAG_EKSPOR_vs_NIPER,N,6939864252.0,OSS (FLAG_EKSPOR)
1971718231300,NPWP_VALUE,62.545.887.1-755.917,091748732,OSS
1971718231300,NAMA,PERUM HARYANTO RAJATA (PERSERO) TBK,PERUM HARYANTO RAJATA (PERSERO) TBK (CABANG),OSS
1971718231300,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8540277234890,NPWP_VALUE,89.145.391.2-108.574,26804363,OSS
8540277234890,NAMA,CV HARYANTI SITORUS,CV HARYANTI SITORUS (CABANG),OSS
6364589549671,NPWP_VALUE,51.019.543.9-021.415,05.859.985.8-505.927,OSS
1674742768551,NPWP_VALUE,38.809.389.1-157.681,95711309,OSS
1613526425915,NPWP_VALUE,90.677.928.4-205.200,7963864326759,OSS
1613526425915,NAMA,PT UYAINAH,UYAINAH (CABANG),OSS
1613526425915,FLAG_EKSPOR_vs_NIPER,N,3148007346.0,OSS (FLAG_EKSPOR)
6918434517929,FLAG_EKSPOR_vs_NIPER,N,5757727919.0,OSS (FLAG_EKSPOR)
6562840887647,NPWP_VALUE,38.620.302.6-351.610,94.811.746.4-002.931,OSS
6562840887647,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5887138111844,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3016725073931,NPWP_VALUE,90.535.812.3-445.330,795427354245,OSS
3016725073931,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0336922494728,NPWP_VALUE,96.683.391.5-773.002,7422782552,OSS
0336922494728,FLAG_EKSPOR_vs_NIPER,N,505028587.0,OSS (FLAG_EKSPOR)
0341059708812,FLAG_EKSPOR_vs_NIPER,N,2140320957.0,OSS (FLAG_EKSPOR)
0872800883993,STATUS_NIB,DICABUT,AKTIF,OSS
0872800883993,NPWP_VALUE,37.724.937.4-706.489,938520633,OSS
1775752515656,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0288977797675,NAMA,UD WAHYUNI PUSPITA,UD WAHYUNI PUSPITA (CABANG),OSS
3532438457116,FLAG_EKSPOR_vs_NIPER,N,4087674599.0,OSS (FLAG_EKSPOR)
6638177817031,NAMA,UD HASANAH (PERSERO) TBK,UD HASANAH (PERSERO) TBK (CABANG),OSS
2562928923710,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0757196861767,NPWP_VALUE,04.285.238.9-643.100,64301752,OSS
0757196861767,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9948995454879,NAMA,CV NAINGGOLAN ZULAIKA TBK,CV NAINGGOLAN ZULAIKA TBK (CABANG),OSS
9948995454879,FLAG_EKSPOR_vs_NIPER,N,973047647.0,OSS (FLAG_EKSPOR)
4958672378114,FLAG_EKSPOR_vs_NIPER,N,6769598058.0,OSS (FLAG_EKSPOR)
6878689535557,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
1627308312096,FLAG_EKSPOR_vs_NIPER,N,487657053.0,OSS (FLAG_EKSPOR)
4621393621695,NPWP_VALUE,66.378.326.6-233.582,98818091,OSS
2400573573795,NPWP_VALUE,16.472.028.7-637.344,51776318,OSS
3509397114776,NPWP_VALUE,81.439.528.4-350.850,602046092,OSS
0417684151700,FLAG_EKSPOR_vs_NIPER,N,5359447225.0,OSS (FLAG_EKSPOR)
4658159668492,NPWP_VALUE,58.021.911.5-393.174,97593398,OSS
4658159668492,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8352578906625,NPWP_VALUE,73.959.671.5-529.149,25873410,OSS
8352578906625,FLAG_EKSPOR_vs_NIPER,N,374816854.0,OSS (FLAG_EKSPOR)
7442751310101,NPWP_VALUE,07.014.484.1-427.224,12216382,OSS
3661815159472,NPWP_VALUE,70.271.908.1-184.583,118750234,OSS
3661815159472,NAMA,PT PRAYOGA FIRGANTORO TBK,PRAYOGA FIRGANTORO TBK (CABANG),OSS
3760058945516,STATUS_NIB,DICABUT,AKTIF,OSS
6197872821747,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9022793467488,NPWP_VALUE,41.117.556.8-359.089,20312828,OSS
0261376103523,NPWP_VALUE,80.920.219.1-615.010,88.475.692.7-942.549,OSS
7667495134985,FLAG_EKSPOR_vs_NIPER,N,9802877540.0,OSS (FLAG_EKSPOR)
8862194611065,FLAG_EKSPOR_vs_NIPER,N,2340826388.0,OSS (FLAG_EKSPOR)
5658996033563,NPWP_VALUE,96.258.564.3-454.782,73482072,OSS
5033571772669,FLAG_EKSPOR_vs_NIPER,N,382889612.0,OSS (FLAG_EKSPOR)
3752303931102,NPWP_VALUE,49.827.716.4-203.978,14.613.886.6-214.533,OSS
6938102102518,NAMA,PERUM NARPATI KUSUMO,PERUM NARPATI KUSUMO (CABANG),OSS
6938102102518,FLAG_EKSPOR_vs_NIPER,N,5032447516.0,OSS (FLAG_EKSPOR)
7559512128698,NPWP_VALUE,19.813.746.0-842.173,42440652,OSS
8425168310846,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8073046374753,FLAG_EKSPOR_vs_NIPER,N,2253055528.0,OSS (FLAG_EKSPOR)
9433841949563,NAMA,CV TAMBA MARBUN TBK,CV TAMBA MARBUN TBK (CABANG),OSS
9433841949563,FLAG_EKSPOR_vs_NIPER,N,2696307946.0,OSS (FLAG_EKSPOR)
1799851476212,NPWP_VALUE,22.570.396.6-988.348,90.754.114.9-380.591,OSS
0320991521595,NPWP_VALUE,48.270.388.0-848.700,111978916,OSS
2286441418394,NAMA,UD KUSUMO (PERSERO) TBK,UD KUSUMO (PERSERO) TBK (CABANG),OSS
9818853444859,NPWP_VALUE,03.845.026.7-129.487,33354565699954,OSS
9818853444859,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2371275199936,FLAG_EKSPOR_vs_NIPER,N,1501132792.0,OSS (FLAG_EKSPOR)
0925773475891,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
7691749706527,NPWP_VALUE,76.837.445.1-157.257,74823874,OSS
1481176945276,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
1265007540631,NPWP_VALUE,16.812.156.5-353.642,79.630.157.0-243.495,OSS
1265007540631,FLAG_EKSPOR_vs_NIPER,N,2720724186.0,OSS (FLAG_EKSPOR)
9493331696503,STATUS_NIB,DICABUT,AKTIF,OSS
9493331696503,NPWP_VALUE,71.857.178.0-324.158,279745108,OSS
4882595191106,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
1629885774483,NAMA,PERUM DAMANIK (PERSERO) TBK,PERUM DAMANIK (PERSERO) TBK (CABANG),OSS
2045315703390,NPWP_VALUE,06.274.411.4-344.442,38985376,OSS
2045315703390,FLAG_EKSPOR_vs_NIPER,N,1911502521.0,OSS (FLAG_EKSPOR)
5877374591202,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2200844168645,FLAG_EKSPOR_vs_NIPER,N,5696866952.0,OSS (FLAG_EKSPOR)
2467375679847,NPWP_VALUE,89.339.024.8-528.137,6777477495,OSS
2467375679847,FLAG_EKSPOR_vs_NIPER,N,5473074242.0,OSS (FLAG_EKSPOR)
3118327223175,NPWP_VALUE,43.778.658.1-231.289,857383363244,OSS
3118327223175,FLAG_EKSPOR_vs_NIPER,N,3090838784.0,OSS (FLAG_EKSPOR)
0264187238969,STATUS_NIB,DICABUT,AKTIF,OSS
6128749917606,NAMA,CV PRABOWO DABUKKE (PERSERO) TBK,CV PRABOWO DABUKKE (PERSERO) TBK (CABANG),OSS
6128749917606,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
1919839134231,STATUS_NIB,DICABUT,AKTIF,OSS
5408356301451,FLAG_EKSPOR_vs_NIPER,N,9848570870.0,OSS (FLAG_EKSPOR)
6195633645495,FLAG_EKSPOR_vs_NIPER,N,3085766493.0,OSS (FLAG_EKSPOR)
1625104122774,NAMA,PERUM HAKIM (PERSERO) TBK,PERUM HAKIM (PERSERO) TBK (CABANG),OSS
9377454209972,NPWP_VALUE,28.680.425.5-513.978,58276666,OSS
9377454209972,NAMA,PT DONGORAN DONGORAN (PERSERO) TBK,DONGORAN DONGORAN (PERSERO) TBK (CABANG),OSS
9377454209972,FLAG_EKSPOR_vs_NIPER,N,6577813861.0,OSS (FLAG_EKSPOR)
1433741572812,FLAG_EKSPOR_vs_NIPER,N,2444190865.0,OSS (FLAG_EKSPOR)
7493882796310,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9469468339713,NPWP_VALUE,13.064.427.9-096.255,5424749726687,OSS
3279070714582,FLAG_EKSPOR_vs_NIPER,N,5562440758.0,OSS (FLAG_EKSPOR)
1933755215502,NPWP_VALUE,56.462.114.3-399.946,717804512,OSS
1933755215502,NAMA,PERUM KUSWOYO NUGROHO,PERUM KUSWOYO NUGROHO (CABANG),OSS
1933755215502,FLAG_EKSPOR_vs_NIPER,N,2386249918.0,OSS (FLAG_EKSPOR)
1306336883939,NAMA,PD FIRMANSYAH,PD FIRMANSYAH (CABANG),OSS
4251242673904,NPWP_VALUE,14.220.993.1-181.138,74548922238,OSS
7877142797307,FLAG_EKSPOR_vs_NIPER,N,9503754768.0,OSS (FLAG_EKSPOR)
1051381015516,NPWP_VALUE,30.318.076.5-352.338,73162868,OSS
1651605074150,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
6539039159596,NPWP_VALUE,06.654.245.8-289.295,29598648,OSS
3671457896320,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
5398315007763,FLAG_EKSPOR_vs_NIPER,N,5995895748.0,OSS (FLAG_EKSPOR)
9625121802405,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0904660287902,NPWP_VALUE,29.125.266.9-611.900,7652786222458,OSS
0904660287902,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
2316283298312,NPWP_VALUE,31.345.793.8-699.917,13.839.100.2-167.023,OSS
2316283298312,FLAG_EKSPOR_vs_NIPER,N,4767090019.0,OSS (FLAG_EKSPOR)
2257423675805,FLAG_EKSPOR_vs_NIPER,N,4526580290.0,OSS (FLAG_EKSPOR)
1256952596317,FLAG_EKSPOR_vs_NIPER,N,7347106459.0,OSS (FLAG_EKSPOR)
8236883128829,NPWP_VALUE,67.250.701.2-012.275,409157706,OSS
8236883128829,NAMA,CV DONGORAN LAZUARDI,CV DONGORAN LAZUARDI (CABANG),OSS
8236883128829,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3146825706563,NPWP_VALUE,22.031.025.3-464.300,25.404.498.8-411.705,OSS
3146825706563,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3300556302385,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0529187734220,FLAG_EKSPOR_vs_NIPER,N,8165727311.0,OSS (FLAG_EKSPOR)
7595770483215,NPWP_VALUE,80.434.195.2-927.730,30665952,OSS
7595770483215,FLAG_EKSPOR_vs_NIPER,N,4116565988.0,OSS (FLAG_EKSPOR)
9072631068154,NPWP_VALUE,32.682.292.4-753.984,31155529,OSS
9300714244761,NPWP_VALUE,58.895.476.0-736.262,21.044.433.8-193.374,OSS
9304821334708,FLAG_EKSPOR_vs_NIPER,N,4661590524.0,OSS (FLAG_EKSPOR)
8888288724806,NPWP_VALUE,85.913.354.6-677.417,445289881,OSS
8888288724806,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0209054243107,FLAG_EKSPOR_vs_NIPER,N,8462639702.0,OSS (FLAG_EKSPOR)
6407205158533,NPWP_VALUE,08.899.692.5-293.813,40864305,OSS
6629399874080,NPWP_VALUE,16.825.726.0-520.876,94.407.055.6-171.137,OSS
1727802724198,NPWP_VALUE,88.466.376.6-147.795,68077991,OSS
1727802724198,FLAG_EKSPOR_vs_NIPER,N,9456878077.0,OSS (FLAG_EKSPOR)
6774871105773,FLAG_EKSPOR_vs_NIPER,N,9408748149.0,OSS (FLAG_EKSPOR)
9445728261867,NAMA,PD DONGORAN TBK,PD DONGORAN TBK (CABANG),OSS
5622171467418,FLAG_EKSPOR_vs_NIPER,N,2961440582.0,OSS (FLAG_EKSPOR)
5811863690766,NPWP_VALUE,82.580.626.3-682.445,448859968,OSS
5811863690766,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3918732514546,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
1255592214632,NPWP_VALUE,68.480.832.8-711.892,33932669,OSS
0232359166107,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
8657829578775,STATUS_NIB,DICABUT,AKTIF,OSS
8657829578775,NAMA,UD PRASTUTI SINAGA TBK,UD PRASTUTI SINAGA TBK (CABANG),OSS
3449727555670,FLAG_EKSPOR_vs_NIPER,N,7475256285.0,OSS (FLAG_EKSPOR)
5675809483013,NAMA,CV FARIDA (PERSERO) TBK,CV FARIDA (PERSERO) TBK (CABANG),OSS
2410246406349,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
1361672687720,NPWP_VALUE,96.672.507.8-812.254,29.523.065.4-137.578,OSS
6179286047732,FLAG_EKSPOR_vs_NIPER,N,7267708570.0,OSS (FLAG_EKSPOR)
0580987079191,NPWP_VALUE,97.643.365.8-567.222,48468787,OSS
9753953227086,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
0972068814798,FLAG_EKSPOR_vs_NIPER,N,6842720695.0,OSS (FLAG_EKSPOR)
2618079007748,FLAG_EKSPOR_vs_NIPER,N,9584325325.0,OSS (FLAG_EKSPOR)
9035911014152,FLAG_EKSPOR_vs_NIPER,N,7971536290.0,OSS (FLAG_EKSPOR)
0488746961059,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
3369215260644,FLAG_EKSPOR_vs_NIPER,N,2592634971.0,OSS (FLAG_EKSPOR)
5857934709751,NAMA,PD NUGROHO (PERSERO) TBK,PD NUGROHO (PERSERO) TBK (CABANG),OSS
0952285024715,FLAG_EKSPOR_vs_NIPER,N,4803163678.0,OSS (FLAG_EKSPOR)
9472076953689,NAMA,CV NASYIAH TBK,CV NASYIAH TBK (CABANG),OSS
0340529419145,NPWP_VALUE,68.825.634.2-639.463,48.562.295.9-430.361,OSS
1313071695215,NPWP_VALUE,50.702.025.5-390.592,75344613,OSS
