no_dok_ekspor,tgl_dok_ekspor,nama_perusahaan,npwp_perusahaan,alamat_perusahaan,nama_barang,hs_code_2d,kode_pelabuhan_ekspor,nama_pelabuhan_ekspor,berat_barang_ton,negara_tujuan,kode_negara_tujuan,nama_kapal,flag_anomali_tonase,flag_anomali_kapal,flag_anomali_kombinasi,selisih_hari_kapal,pt_hs_count,pel_hs_count,hs_neg_count
00677972,2026-01-21 02:00:00,Perum Sinaga,701543039117182,"Gang Cihampelas No. 66, Payakumbuh, Maluku Utara 60273",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,11100.81,Jepang,JP,MV PUJI 35,0,1,0,1.8333333333333333,18,75,66
00207908,2026-01-22 10:00:00,PD Manullang Tbk,048281489325288,"Gang Merdeka No. 60, Banjar, Maluku Utara 03567",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,3848.99,Singapura,SG,MV PUJI 35,0,1,0,1.3333333333333333,24,66,66
00239410,2026-01-24 19:00:00,UD Mandala Prayoga,884969653287101,"Gang Yos Sudarso No. 7, Bandar Lampung, AC 44714",Sereal/Beras,10,IDKBU,Kotabaru,9254.97,China,CN,MV PUJI 35,0,0,0,2.375,16,56,61
00416965,2026-01-27 08:00:00,PT Waskita,513338726247317,"Gg. Cempaka No. 26, Banda Aceh, Kepulauan Riau 76855",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,40358.57,India,IN,MV PUJI 35,0,0,0,2.5416666666666665,14,80,85
00555128,2026-01-27 12:00:00,PD Suwarno Tbk,872343098050097,"Jalan Merdeka No. 86, Dumai, Sulawesi Utara 57660",Sereal/Beras,10,IDBEL,Belawan,12970.55,China,CN,MV PUJI 35,0,1,0,0.16666666666666666,14,58,61
00387983,2026-01-31 17:00:00,UD Putra Tbk,346247510799118,"Jl. Merdeka No. 10, Surakarta, Maluku 99673",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,6791.01,India,IN,MV PUJI 35,0,0,0,4.208333333333333,21,65,51
00635840,2026-02-03 20:00:00,PT Yulianti,801326773602606,"Gg. Gardujati No. 094, Pontianak, Sumatera Selatan 21145",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,13264.3,Singapura,SG,MV PUJI 35,0,0,0,3.125,15,80,69
00117904,2026-02-05 18:00:00,PD Suwarno Tbk,872343098050097,"Jl. Sadang Serang No. 06, Binjai, Sulawesi Tenggara 92743",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,4973.35,Jepang,JP,MV PUJI 35,0,1,0,1.9166666666666667,21,68,66
00510022,2026-02-06 20:00:00,UD Mandala Prayoga,884969653287101,"Gang Ciwastra No. 8, Sungai Penuh, NT 28682",Sereal/Beras,10,IDTPE,Tanjung Perak,42094.37,India,IN,MV PUJI 35,0,1,0,1.0833333333333333,16,66,64
00745563,2026-02-08 14:00:00,UD Mandala Prayoga,884969653287101,"Jalan Dipatiukur No. 753, Bengkulu, Sumatera Barat 61713",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,11786.93,China,CN,MV PUJI 35,0,1,0,1.75,20,52,70
00456592,2026-02-08 23:00:00,CV Zulaika Anggraini,916697848018451,"Jl. Laswi No. 0, Meulaboh, SU 04091",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,3100.45,China,CN,MV PUJI 35,0,1,0,0.375,20,52,70
00317349,2026-02-12 08:00:00,UD Putra Tbk,346247510799118,"Gg. KH Amin Jasuta No. 3, Salatiga, Sumatera Selatan 62566",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,21285.09,Singapura,SG,MV PUJI 35,0,0,0,3.375,21,66,66
00162313,2026-02-15 01:00:00,PD Manullang Tbk,048281489325288,"Gg. Sukajadi No. 42, Balikpapan, LA 65801",Sereal/Beras,10,IDTPE,Tanjung Perak,41645.78,China,CN,MV PUJI 35,0,0,0,2.7083333333333335,20,66,61
00746519,2026-02-15 09:00:00,UD Mandala Prayoga,884969653287101,"Jalan Gedebage Selatan No. 4, Gorontalo, NB 75367",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,5302.18,Jepang,JP,MV PUJI 35,0,1,0,0.3333333333333333,15,75,66
00174069,2026-02-15 12:00:00,Perum Saptono Mustofa,513542784980841,"Jalan Indragiri No. 771, Banjarmasin, KR 90138",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,8554.83,Singapura,SG,MV PUJI 35,0,1,0,0.125,24,72,69
00246605,2026-02-15 15:00:00,PT Sirait Damanik,,"Jalan Pasir Koja No. 45, Pangkalpinang, DI Yogyakarta 36851",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,46965.54,Jepang,JP,MV PUJI 35,0,1,0,0.125,20,75,66
00454311,2026-02-16 17:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gg. Rawamangun No. 61, Manado, SS 07155",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,15286.36,China,CN,MV PUJI 35,0,1,0,1.0833333333333333,15,66,61
00400116,2026-02-18 09:00:00,Perum Saptono Mustofa,513542784980841,"Jalan Jend. Sudirman No. 6, Meulaboh, KB 60324",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,36016.55,India,IN,MV PUJI 35,0,1,0,1.6666666666666667,24,75,85
00599875,2026-02-19 15:00:00,PT Melani Hutapea,219136193990916,"Gg. Erlangga No. 27, Surabaya, Jawa Tengah 24412",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,28391.19,China,CN,MV PUJI 35,0,1,0,1.25,9,72,75
00261695,2026-02-21 12:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Gang Kapten Muslihat No. 45, Balikpapan, NT 58971",Lemak & Minyak Hewani/Nabati (CPO),27,IDTPP,Tanjung Priok,12298.51,Jepang,JP,MV PUJI 35,0,1,0,1.875,60,75,66
00950832,2026-02-23 09:00:00,PT Sirait Damanik,983930103105183,"Jl. Joyoboyo No. 36, Lubuklinggau, SU 62702",Sereal/Beras,10,IDBEL,Belawan,16666.46,Singapura,SG,MV PUJI 35,0,1,0,1.875,18,58,49
00406909,2026-02-24 14:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Jalan Setiabudhi No. 1, Pangkalpinang, ST 05411",Sereal/Beras,10,IDKBU,Kotabaru,18149.36,Singapura,SG,MV PUJI 35,0,1,0,1.2083333333333333,15,56,49
00479252,2026-02-25 18:00:00,UD Putra Tbk,346247510799118,"Gg. Jayawijaya No. 98, Madiun, Lampung 94812",Sereal/Beras,10,IDTPP,Tanjung Priok,37961.17,India,IN,MV PUJI 35,0,1,0,1.1666666666666667,18,53,64
00983089,2026-02-26 09:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Jl. Cikapayang No. 63, Prabumulih, Bengkulu 88285",Lemak & Minyak Hewani/Nabati (CPO),27,IDTPP,Tanjung Priok,19954.46,Singapura,SG,MV PUJI 35,0,1,0,0.625,60,75,69
00630328,2026-03-02 23:00:00,PT Sirait Damanik,983930103105183,"Jl. Kiaracondong No. 8, Bukittinggi, GO 79908",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,12073.71,China,CN,MV PUJI 35,0,0,0,4.583333333333333,20,68,75
00145613,2026-01-01 18:00:00,UD Mandala Prayoga,884969653287101,"Jl. R.E Martadinata No. 57, Serang, JI 82744",Sereal/Beras,10,IDKBU,Kotabaru,35461.44,India,IN,MV RESTU 69,0,0,0,,16,56,64
00835115,2026-01-04 05:00:00,PD Suwarno Tbk,872343098050097,"Gg. Cikutra Timur No. 679, Salatiga, ST 67922",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,39182.49,India,IN,MV RESTU 69,0,0,0,2.4583333333333335,22,66,57
00756820,2026-01-04 07:00:00,PT Yulianti,801326773602606,"Jalan Asia Afrika No. 646, Bekasi, JA 03818",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,30157.4,China,CN,MV RESTU 69,0,1,0,0.08333333333333333,20,65,61
00874212,2026-01-04 20:00:00,PT Melani Hutapea,219136193990916,"Gg. Kutai No. 4, Banjar, Lampung 06917",Sereal/Beras,10,IDKBU,Kotabaru,41775.13,Singapura,SG,MV RESTU 69,0,1,0,0.5416666666666666,21,56,49
00426561,2026-01-04 23:00:00,PT Sirait Damanik,983930103105183,"Jalan PHH. Mustofa No. 903, Payakumbuh, Sumatera Selatan 27868",Sereal/Beras,10,IDBEL,Belawan,22169.8,Jepang,JP,MV RESTU 69,0,1,0,0.125,18,58,58
00911534,2026-01-06 02:00:00,CV Zulaika Anggraini,916697848018451,"Gg. Jakarta No. 410, Gorontalo, NT 42493",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,30990.21,Singapura,SG,MV RESTU 69,0,1,0,1.125,16,72,69
00244117,2026-01-06 10:00:00,UD Mandala Prayoga,884969653287101,"Jl. Veteran No. 8, Bekasi, Nusa Tenggara Timur 35554",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,23370.34,Singapura,SG,MV RESTU 69,0,1,0,0.3333333333333333,18,66,66
00879916,2026-01-07 11:00:00,UD Putra Tbk,346247510799118,"Jalan Sadang Serang No. 4, Padang, Bali 41613",Sereal/Beras,10,IDTPP,Tanjung Priok,48059.0,Jepang,JP,MV RESTU 69,0,1,0,1.0416666666666667,18,53,58
00509213,2026-01-07 15:00:00,UD Mandala Prayoga,884969653287101,"Jalan PHH. Mustofa No. 049, Magelang, Lampung 88728",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,48762.21,Singapura,SG,MV RESTU 69,0,1,0,0.16666666666666666,20,66,63
00442760,2026-01-07 21:00:00,PD Pudjiastuti Marbun,489638346578713,"Gg. Joyoboyo No. 3, Sibolga, SU 07151",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,1936.96,China,CN,MV RESTU 69,0,1,0,0.25,21,80,75
00757380,2026-01-11 00:00:00,CV Zulaika Anggraini,916697848018451,"Gang H.J Maemunah No. 2, Serang, Sumatera Utara 71690",Sereal/Beras,10,IDTPP,Tanjung Priok,1149.85,China,CN,MV RESTU 69,0,0,0,3.125,12,53,61
00600766,2026-01-11 07:00:00,PD Manullang Tbk,048281489325288,"Gang Surapati No. 3, Ternate, YO 84895",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,45835.79,Singapura,SG,MV RESTU 69,0,1,0,0.2916666666666667,16,66,63
00742688,2026-01-12 03:00:00,PT Yulianti,801326773602606,"Jl. Raya Setiabudhi No. 25, Pariaman, JB 08222",Sereal/Beras,10,IDTPP,Tanjung Priok,33466.46,Jepang,JP,MV RESTU 69,0,1,0,0.8333333333333334,13,53,58
00952675,2026-01-12 22:00:00,PT Waskita,513338726247317,"Gang Suniaraja No. 557, Bandar Lampung, DI Yogyakarta 15772",Sereal/Beras,10,IDTPP,Tanjung Priok,4132.5,China,CN,MV RESTU 69,0,1,0,0.7916666666666666,19,53,61
00710176,2026-01-16 07:00:00,Perum Sinaga,701543039117182,"Jalan Sentot Alibasa No. 2, Bengkulu, Sumatera Barat 92957",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,28397.71,Singapura,SG,MV RESTU 69,0,0,0,3.375,18,68,69
00735580,2026-01-17 12:00:00,UD Mandala Prayoga,884969653287101,"Jl. Kutai No. 1, Ambon, PA 65728",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,48393.76,India,IN,MV RESTU 69,0,1,0,1.2083333333333333,18,65,51
00473720,2026-01-20 16:00:00,UD Putra Tbk,346247510799118,"Jalan Kebonjati No. 88, Surabaya, Lampung 31069",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,47424.53,Singapura,SG,MV RESTU 69,0,0,0,3.1666666666666665,20,68,69
00193426,2026-01-22 16:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Gg. Rajiman No. 121, Cirebon, ST 55188",Sereal/Beras,10,IDTPE,Tanjung Perak,5259.08,India,IN,MV RESTU 69,0,0,0,2.0,15,66,64
00425626,2026-01-24 00:00:00,PD Pudjiastuti Marbun,489638346578713,"Jl. Abdul Muis No. 7, Bitung, Banten 93218",Mesin & Peralatan Elektrik,85,IDBEL,Belawan,25694.66,Singapura,SG,MV RESTU 69,0,1,0,1.3333333333333333,22,54,63
00991385,2026-01-24 13:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Jalan Jayawijaya No. 388, Purwokerto, SU 06980",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,24460.81,Singapura,SG,MV RESTU 69,0,1,0,0.5416666666666666,15,65,66
00654166,2026-01-24 21:00:00,PD Pudjiastuti Marbun,489638346578713,"Jalan Ahmad Dahlan No. 17, Ternate, MA 00452",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,37325.28,India,IN,MV RESTU 69,0,1,0,0.3333333333333333,21,72,85
00966751,2026-01-28 15:00:00,PT Melani Hutapea,219136193990916,"Gg. Laswi No. 905, Banda Aceh, Maluku 81776",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,40339.46,Singapura,SG,MV RESTU 69,0,0,0,3.75,9,75,69
00425335,2026-01-31 16:00:00,UD Putra Tbk,346247510799118,"Jalan Rumah Sakit No. 98, Lubuklinggau, MA 16597",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,42299.65,India,IN,MV RESTU 69,0,0,0,3.0416666666666665,20,68,85
00167309,2026-02-04 16:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Jl. Dipenogoro No. 7, Sawahlunto, SB 96417",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,13633.19,Jepang,JP,MV RESTU 69,0,0,0,4.0,15,66,56
00448836,2026-02-07 01:00:00,PD Suwarno Tbk,872343098050097,"Jl. Asia Afrika No. 53, Singkawang, Maluku 37504",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,16294.59,India,IN,MV RESTU 69,0,0,0,2.375,22,66,57
00257435,2026-02-09 03:00:00,UD Mandala Prayoga,884969653287101,"Gg. PHH. Mustofa No. 96, Tasikmalaya, PB 39912",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,38020.29,Jepang,JP,MV RESTU 69,0,0,0,2.0833333333333335,20,52,48
00209512,2026-02-10 13:00:00,UD Mandala Prayoga,884969653287101,"Gg. Rajawali Barat No. 6, Bogor, BT 47113",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,26301.87,Singapura,SG,MV RESTU 69,0,1,0,1.4166666666666667,18,57,66
00743829,2026-02-10 18:00:00,PT Yulianti,801326773602606,"Gang Ir. H. Djuanda No. 17, Palu, KB 39724",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,13083.43,India,IN,MV RESTU 69,0,1,0,0.20833333333333334,15,66,57
00888183,2026-02-13 20:00:00,Perum Saptono Mustofa,513542784980841,"Jalan Soekarno Hatta No. 968, Cilegon, Sulawesi Tenggara 32735",Sereal/Beras,10,IDKBU,Kotabaru,11514.06,India,IN,MV RESTU 69,0,0,0,3.0833333333333335,25,56,64
00928780,2026-02-14 11:00:00,PT Melani Hutapea,219136193990916,"Jalan Gegerkalong Hilir No. 90, Palu, JI 77423",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,6414.58,Singapura,SG,MV RESTU 69,0,1,0,0.625,19,52,63
00575574,2026-02-17 10:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Gg. Yos Sudarso No. 09, Kotamobagu, MU 52203",Sereal/Beras,10,IDBEL,Belawan,5264.45,India,IN,MV RESTU 69,0,0,0,2.9583333333333335,15,58,64
00964262,2026-02-20 12:00:00,PT Sirait Damanik,983930103105183,"Jalan Raya Setiabudhi No. 52, Magelang, SR 82096",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPE,Tanjung Perak,2850.29,India,IN,MV RESTU 69,0,0,0,3.0833333333333335,15,65,51
00270637,2026-02-21 14:00:00,CV Zulaika Anggraini,916697848018451,"Gang Sukabumi No. 7, Makassar, Kalimantan Barat 45264",Sereal/Beras,10,IDTPE,Tanjung Perak,4729.59,Singapura,SG,MV RESTU 69,0,1,0,1.0833333333333333,12,66,49
00723657,2026-02-25 02:00:00,Perum Saptono Mustofa,513542784980841,"Gg. Surapati No. 351, Palopo, GO 09080",Sereal/Beras,10,IDKBU,Kotabaru,18892.84,Singapura,SG,MV RESTU 69,0,0,0,3.5,25,56,49
00905107,2026-02-26 05:00:00,PD Manullang Tbk,048281489325288,"Gang Kendalsari No. 928, Makassar, Papua 59710",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,38191.66,China,CN,MV RESTU 69,0,1,0,1.125,16,66,70
00722257,2026-02-26 10:00:00,PT Sirait Damanik,983930103105183,"Gang H.J Maemunah No. 7, Cimahi, NT 28728",Sereal/Beras,10,IDBEL,Belawan,2630.01,China,CN,MV RESTU 69,0,1,0,0.20833333333333334,18,58,61
00299910,2026-02-28 10:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gang Laswi No. 88, Bekasi, Sumatera Selatan 43740",Sereal/Beras,10,IDTPP,Tanjung Priok,10964.77,China,CN,MV RESTU 69,0,0,0,2.0,16,53,61
00743755,2026-03-02 23:00:00,PD Saputra Uyainah (Persero) Tbk,503056413953767,"Gg. Sentot Alibasa No. 6, Sabang, Bengkulu 28772",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,40034.58,Jepang,JP,MV RESTU 69,0,0,0,2.5416666666666665,18,75,66
00188298,2026-01-03 11:00:00,Perum Saptono Mustofa,513542784980841,"Jalan Abdul Muis No. 24, Ternate, Sulawesi Tengah 80112",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,7363.09,Jepang,JP,MV TINA 23,0,0,0,,15,57,56
00336411,2026-01-03 21:00:00,Perum Saptono Mustofa,513542784980841,"Gg. Joyoboyo No. 265, Kota Administrasi Jakarta Barat, Jawa Barat 59980",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,16384.15,China,CN,MV TINA 23,0,1,0,0.4166666666666667,24,68,75
00996220,2026-01-04 18:00:00,PT Melani Hutapea,219136193990916,"Gg. Gardujati No. 38, Kupang, MA 44309",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,29478.15,China,CN,MV TINA 23,0,1,0,0.875,17,66,61
00554811,2026-01-05 19:00:00,PD Manullang Tbk,048281489325288,"Gang Dipenogoro No. 0, Subulussalam, DI Yogyakarta 71717",Sereal/Beras,10,IDTPP,Tanjung Priok,5785.44,Jepang,JP,MV TINA 23,0,1,0,1.0416666666666667,20,53,58
00275436,2026-01-08 19:00:00,PD Pudjiastuti Marbun,489638346578713,"Jalan Yos Sudarso No. 2, Cilegon, BB 91380",Sereal/Beras,10,IDTPE,Tanjung Perak,9978.48,Jepang,JP,MV TINA 23,0,0,0,3.0,17,66,58
00383292,2026-01-09 08:00:00,PD Suwarno Tbk,872343098050097,"Gg. Pasirkoja No. 50, Bukittinggi, Sumatera Selatan 07711",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,1825.03,China,CN,MV TINA 23,0,1,0,0.5416666666666666,21,80,75
00379425,2026-01-09 13:00:00,PT Sirait Damanik,983930103105183,"Gg. Kapten Muslihat No. 74, Magelang, Banten 59230",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,25237.76,Jepang,JP,MV TINA 23,0,1,0,0.20833333333333334,13,66,48
00833029,2026-01-10 06:00:00,PT Sirait Damanik,983930103105183,"Jalan Cikapayang No. 399, Payakumbuh, SS 14057",Sereal/Beras,10,IDTPE,Tanjung Perak,45183.86,Jepang,JP,MV TINA 23,0,1,0,0.7083333333333334,18,66,58
00889672,2026-01-11 04:00:00,UD Mandala Prayoga,884969653287101,"Gang Wonoayu No. 35, Bukittinggi, Bengkulu 21442",Mesin & Peralatan Elektrik,85,IDTPE,Tanjung Perak,10638.9,Singapura,SG,MV TINA 23,0,1,0,0.9166666666666666,20,66,63
00702627,2026-01-12 08:00:00,Perum Sinaga,701543039117182,"Jl. Sadang Serang No. 523, Depok, RI 50791",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,41263.14,China,CN,MV TINA 23,0,1,0,1.1666666666666667,16,57,61
00845219,2026-01-13 12:00:00,UD Putra Tbk,346247510799118,"Gg. Cikapayang No. 83, Serang, Sulawesi Tengah 79110",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,26909.87,India,IN,MV TINA 23,0,1,0,1.1666666666666667,20,80,85
00470216,2026-01-14 04:00:00,UD Mandala Prayoga,884969653287101,"Gang Jamika No. 4, Tasikmalaya, ST 22294",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPE,Tanjung Perak,26822.03,China,CN,MV TINA 23,0,1,0,0.6666666666666666,15,68,75
00747696,2026-01-14 15:00:00,PT Sirait Damanik,983930103105183,"Jl. Rungkut Industri No. 808, Jambi, Papua 30523",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,11887.55,Jepang,JP,MV TINA 23,0,1,0,0.4583333333333333,15,57,56
00858745,2026-01-14 17:00:00,CV Zulaika Anggraini,916697848018451,"Gang Kapten Muslihat No. 1, Kupang, Kalimantan Selatan 89802",Sereal/Beras,10,IDBEL,Belawan,48996.18,Jepang,JP,MV TINA 23,0,1,0,0.08333333333333333,12,58,58
00622081,2026-01-16 06:00:00,PT Melani Hutapea,219136193990916,"Jl. Yos Sudarso No. 7, Lhokseumawe, SB 16873",Sereal/Beras,10,IDTPP,Tanjung Priok,9836.6,India,IN,MV TINA 23,0,1,0,1.5416666666666667,21,53,64
00376596,2026-01-17 13:00:00,Perum Sinaga,701543039117182,"Gg. KH Amin Jasuta No. 465, Subulussalam, JK 31290",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,6429.48,India,IN,MV TINA 23,0,1,0,1.2916666666666667,16,66,51
00352635,2026-01-19 19:00:00,UD Putra Tbk,346247510799118,"Jl. W.R. Supratman No. 11, Pagaralam, JB 37158",Bahan Bakar Mineral (Batubara/Minyak),27,IDBEL,Belawan,8160.63,Singapura,SG,MV TINA 23,0,0,0,2.25,20,80,69
00548274,2026-01-24 06:00:00,PD Pudjiastuti Marbun,489638346578713,"Jalan Gegerkalong Hilir No. 25, Banda Aceh, JT 18515",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,22932.63,Jepang,JP,MV TINA 23,0,0,0,4.458333333333333,15,46,56
00437940,2026-01-30 13:00:00,PD Prabowo (Persero) Tbk,997376311656670,"Gg. Ciwastra No. 7, Tidore Kepulauan, JK 95919",Sereal/Beras,10,IDTPE,Tanjung Perak,36692.04,Singapura,SG,MV TINA 23,0,0,0,6.291666666666667,16,66,49
00465367,2026-01-30 14:00:00,CV Zulaika Anggraini,916697848018451,"Jalan Gardujati No. 19, Manado, Kalimantan Selatan 60331",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,19920.76,Singapura,SG,MV TINA 23,0,1,0,0.041666666666666664,11,46,66
00132427,2026-02-04 04:00:00,PD Manullang Tbk,048281489325288,"Jl. Jakarta No. 7, Bima, NT 14936",Bahan Bakar Mineral (Batubara/Minyak),27,IDKBU,Kotabaru,36727.57,Jepang,JP,MV TINA 23,0,0,0,4.583333333333333,12,72,66
00780497,2026-02-05 02:00:00,PD Suwarno Tbk,872343098050097,"Jalan Soekarno Hatta No. 924, Payakumbuh, Nusa Tenggara Timur 36668",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,45633.2,Jepang,JP,MV TINA 23,0,1,0,0.9166666666666666,14,46,56
00216869,2026-02-06 03:00:00,UD Mandala Prayoga,884969653287101,"Jl. Dr. Djunjunan No. 799, Batam, Kalimantan Selatan 56519",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,14551.57,Jepang,JP,MV TINA 23,0,1,0,1.0416666666666667,20,66,48
00464995,2026-02-06 06:00:00,PT Yulianti,801326773602606,"Jl. Antapani Lama No. 166, Pematangsiantar, Kalimantan Selatan 26448",Sereal/Beras,10,IDTPE,Tanjung Perak,2087.5,India,IN,MV TINA 23,0,1,0,0.125,13,66,64
00372874,2026-02-09 22:00:00,PT Melani Hutapea,219136193990916,"Jalan W.R. Supratman No. 60, Makassar, Papua Barat 34699",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,44351.27,Jepang,JP,MV TINA 23,0,0,0,3.6666666666666665,17,66,56
00880750,2026-02-12 06:00:00,UD Mandala Prayoga,884969653287101,"Jl. Ahmad Yani No. 40, Tangerang Selatan, Kepulauan Riau 25039",Lemak & Minyak Hewani/Nabati (CPO),15,IDKBU,Kotabaru,17753.33,Singapura,SG,MV TINA 23,0,0,0,2.3333333333333335,18,46,66
00408446,2026-02-12 14:00:00,PT Melani Hutapea,219136193990916,"Gg. Kapten Muslihat No. 292, Bengkulu, BA 72453",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,27011.13,Jepang,JP,MV TINA 23,0,1,0,0.3333333333333333,19,66,48
00377348,2026-02-13 12:00:00,CV Zulaika Anggraini,916697848018451,"Jl. Erlangga No. 094, Bekasi, KS 28403",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,8185.18,Singapura,SG,MV TINA 23,0,1,0,0.9166666666666666,11,66,66
00132720,2026-02-16 00:00:00,PD Pudjiastuti Marbun,489638346578713,"Jalan Gardujati No. 075, Tanjungbalai, Papua 79852",Mesin & Peralatan Elektrik,85,IDTPP,Tanjung Priok,33575.5,India,IN,MV TINA 23,0,0,0,2.5,22,52,57
00263256,2026-02-17 21:00:00,Perum Sinaga,701543039117182,"Jalan Rungkut Industri No. 0, Metro, DKI Jakarta 58108",Lemak & Minyak Hewani/Nabati (CPO),15,IDBEL,Belawan,47195.5,Jepang,JP,MV TINA 23,0,1,0,1.875,16,66,56
00410410,2026-02-21 05:00:00,CV Zulaika Anggraini,916697848018451,"Gang Medokan Ayu No. 500, Kota Administrasi Jakarta Utara, Kalimantan Tengah 92712",Mesin & Peralatan Elektrik,85,IDKBU,Kotabaru,13049.82,Jepang,JP,MV TINA 23,0,0,0,3.3333333333333335,20,66,48
00376876,2026-02-21 23:00:00,PD Pudjiastuti Marbun,489638346578713,"Gang Medokan Ayu No. 7, Solok, DI Yogyakarta 43161",Lemak & Minyak Hewani/Nabati (CPO),15,IDTPP,Tanjung Priok,15129.11,Jepang,JP,MV TINA 23,0,1,0,0.75,15,57,56
00991263,2026-02-26 05:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Gg. Raya Ujungberung No. 8, Parepare, Kalimantan Selatan 92749",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,3941.39,China,CN,MV TINA 23,0,0,0,4.25,60,75,75
00371154,2026-02-26 06:00:00,PD Suwarno Tbk,872343098050097,"Jl. Rungkut Industri No. 28, Cirebon, YO 28506",Bahan Bakar Mineral (Batubara/Minyak),27,IDTPP,Tanjung Priok,22165.95,India,IN,MV TINA 23,0,1,0,0.041666666666666664,21,75,85
00751167,2026-02-28 02:00:00,PT Pradipta (Persero) Tbk,647525534192832,"Gg. Lembong No. 884, Tomohon, JI 08943",Sereal/Beras,27,IDTPP,Tanjung Priok,46896.34,China,CN,MV TINA 23,0,1,0,1.8333333333333333,60,75,75
