ID_PERUSAHAAN,NIB,NPWP,NAMA_PERUSAHAAN,ALAMAT_PERUSAHAAN,KELURAHAN,DAERAH_ID,KODE_POS,NOMOR_TELPON,KATEGORI,NIPER,NOMOR_API,TGL_TERBIT_NIB,STATUS_NIB,KODE_KANTOR,TGL_SYNC_OSS
C004827,9068400515639,28.374.127.3-001.238,CV RIYANTI ISWAHYUDI TBK,JALAN JOYOBOYO NO. 68,TANGERANG SELATAN,64,59647,+62-0711-345-4480,EKSPORTIR,3201031644,,2014-04-18,AKTIF,100300,2026-06-05
C004828,6041103740860,98.881.049.4-651.866,ISWAHYUDI HASANAH TBK (CABANG),GG. WONOAYU NO. 8,CIMAHI,12,99124,(0301) 048-7657,EKSPORTIR,2828310476,,2024-07-11,AKTIF,011200,2026-04-20
C004829,6510389537227,98.722.797.8-235.845,CV JANUAR TBK,GG. K.H. WAHID HASYIM NO. 793,KOTA ADMINISTRASI JAKARTA SELATAN,51,58719,+62-053-563-2525,EKSPORTIR,9363930928,,2024-09-21,AKTIF,080100,2026-04-19
C004830,7744108439711,66.190.721.0-923.012,PERUM SUARTINI (PERSERO) TBK,JL. S. PARMAN NO. 2,TASIKMALAYA,35,51497,+62 (018) 716-5018,IMPORTIR,,4111942878,2025-09-04,AKTIF,060100,2026-05-02
C004831,5309690676490,332725117,PT MAULANA (PERSERO) TBK,GG. JAKARTA NO. 885,TIDORE KEPULAUAN,12,69541,+62-0754-007-4331,KEDUA-DUANYA,4116565988,3853784363,2024-04-30,DIBEKUKAN,010700,2026-04-29
C004832,9022793467488,618697552,PD HUTASOIT HARIYAH (CABANG),GG. ANTAPANI LAMA NO. 251,SABANG,35,60253,+62-036-918-9159,KEDUA-DUANYA,8054098113,1000557010,2024-03-13,AKTIF,060100,2026-04-05
C004833,169138853208,686245556I6I836,CV MARBUN,GANG PASIRKOJA NO. 44,SUNGAI PENUH,12,40438,+62 (812) 978 9587,EKSPORTIR,4803163678,,2024-12-12,AKTIF,010800,2026-05-16
C004834,6277331258128,59.402.412.3-272.007,PD SIHOMBING,JL. RAJIMAN NO. 765,BATAM,12,51341,+62 (970) 452-6075,KEDUA-DUANYA,9817413565,7221964335,2024-11-29,AKTIF,010700,2026-04-01
C004835,1632822519642,75.959.337.8-646.395,PERUM USADA (PERSERO) TBK,GANG MOCH. TOHA NO. 24,PAREPARE,35,,+62-58-015-2833,KEDUA-DUANYA,3114477708,5294626380,2014-03-20,AKTIF,070100,2026-05-12
C004836,9232342108902,69.356.977.1-335.891,CV HABIBI,JALAN BANGKA RAYA NO. 44,BAU-BAU,12,39282,+62 (016) 090 9162,KEDUA-DUANYA,0334594198,6509512377,2024-07-09,AKTIF,011200,2026-04-12
C004837,7368072966180,68.263.247.8-531.906,UD ANGGRIAWAN DABUKKE (PERSERO) TBK (CABANG),GANG AHMAD DAHLAN NO. 8,PONTIANAK,12,57374,085 000 0746,KEDUA-DUANYA,1346132266,0705517672,2025-08-17,AKTIF,020300,2026-03-30
C004838,5741231577073,29.952.003.1-901.648,UD HAKIM TBK (CABANG),JL. PASIR KOJA NO. 69,SORONG,64,97422,+62 (468) 327 5009,EKSPORTIR,2868509555,,2023-03-24,AKTIF,100300,2026-05-25
C004839,3399703515579,43.238.706.6-269.755,PD MARYATI (PERSERO) TBK,GG. LASWI NO. 82,KOTA ADMINISTRASI JAKARTA UTARA,33,05732,(057) 509-6916,KEDUA-DUANYA,7141308888,6286309661,2025-03-07,DICABUT,050100,2026-03-27
C004840,1009991299824X,66.948.976.6-096.223,PD MANSUR TBK (CABANG),GG. DIPENOGORO NO. 87,SEMARANG,91,15129,085 642 4367,EKSPORTIR,3500658347,,2025-07-20,AKTIF,120300,2026-03-15
C004841,2152725978336,59.933.996.4-803.704,PERUM LAKSITA NAMAGA,GANG CIUMBULEUIT NO. 45,PEKANBARU,31,63565,+62 (695) 096 0162,EKSPORTIR,5669108471,,2024-08-09,AKTIF,040300,2026-04-03
C004842,3345958295656,64I6I7554878385,PERUM MANULLANG ZULAIKA TBK (CABANG),GANG INDRAGIRI NO. 562,DENPASAR,33,,+62 (073) 623 7359,KEDUA-DUANYA,1717360299,9478414699,2024-08-31,AKTIF,060300,2026-03-28
C004843,9712157855048,254704400,PD LAKSMIWATI ARYANI TBK (CABANG),JL. ASTANA ANYAR NO. 7,PAREPARE,35,38774,+62 (090) 266 0838,IMPORTIR,4803163678,4873272901,2023-09-27,AKTIF,070500,2026-04-14
C004844,648810503916,61.549.076.2-543.522,UD PANGESTU SIMBOLON,GG. AHMAD DAHLAN NO. 8,PURWOKERTO,91,50345,(062) 846 7080,IMPORTIR,,8925117992,2024-04-02,DICABUT,120300,2026-04-29
C004845,382965772429,41.818.288.3-086.424,PD RIYANTI (PERSERO) TBK,GG. STASIUN WONOKROMO NO. 0,KOTA ADMINISTRASI JAKARTA BARAT,21,,+62 (99) 967-6226,EKSPORTIR,4803163678,,2024-04-13,DICABUT,020400,2026-04-23
C004846,7170586509480,93.072.854.4-079.967,PD MARDHIYAH,JL. CIHAMPELAS NO. 47,PALANGKARAYA,35,57532,+62 (57) 726-5116,KEDUA-DUANYA,3419610448,0717575515,2025-12-13,AKTIF,060100,2026-03-14
C004847,1570883286041,48.102.319.3-349.859,PERUM SITOMPUL ARDIANTO TBK,JALAN R.E MARTADINATA NO. 511,DEPOK,12,86720,+62 (975) 003-4458,KEDUA-DUANYA,3970193227,1191465112,2024-09-21,DIBEKUKAN,010700,2026-05-07
C004848,898659846074,43.889.429.2-685.327,SITUMORANG (PERSERO) TBK (CABANG),JL. RAWAMANGUN NO. 687,PALANGKARAYA,91,07181,+62 (091) 531-8759,KEDUA-DUANYA,0933420601,6339347664,2025-07-05,AKTIF,120300,2026-05-08
C004849,9965599767910,49.939.981.2-822.031,CV FUJIATI ANGGRIAWAN,JALAN RAJAWALI BARAT NO. 29,SAWAHLUNTO,51,21529,(002) 959 4656,IMPORTIR,,8076245844,2025-08-06,AKTIF,090100,2026-04-16
C004850,7771215134228,34.576.912.9-217.597,CV HARYANTO NUGROHO,GANG ERLANGGA NO. 660,TEBINGTINGGI,31,,(002) 335 0755,EKSPORTIR,2090205834,,2024-11-04,AKTIF,010100,2026-04-27
C004851,0000000000000,89.221.192.3-087.407,PERUM OKTAVIANI NOVITASARI (PERSERO) TBK,JL. RONGGOWARSITO NO. 511,KOTA ADMINISTRASI JAKARTA SELATAN,36,41248,(0615) 062 5565,EKSPORTIR,2814641221,,2023-04-09,AKTIF,050400,2026-03-26
C004852,9235777414905X,60.087.510.5-196.154,PT PALASTRI,GANG PACUAN KUDA NO. 829,SORONG,33,,088 289 0045,IMPORTIR,,3850875509,2023-12-01,AKTIF,050100,2026-04-03
C004853,1778649646588,78.800.739.4-618.145,CV MARPAUNG,JL. RAJIMAN NO. 281,SINGKAWANG,12,43124,088 829 9176,KEDUA-DUANYA,0631637542,4181509275,2025-06-28,AKTIF,020300,2026-06-08
C004854,4755074814443,97.604.268.4-420.763,UD MANULLANG HALIM (PERSERO) TBK,GANG CIKAPAYANG NO. 6,KEDIRI,64,25009,+62 (62) 401 9577,KEDUA-DUANYA,5993170845,9085357045,2024-12-05,AKTIF,100300,2026-04-06
C004855,621461335473,53 888 396,PD WIBISONO KUSWOYO (PERSERO) TBK,JALAN RUNGKUT INDUSTRI NO. 20,PAREPARE,35,,+62-24-404-7299,KEDUA-DUANYA,1251991444,0281449960,2024-01-27,AKTIF,071300,2026-04-08
C004856,6726579372187X,94.496.667.3-359.631,PERUM YOLANDA USADA (PERSERO) TBK,GANG JAKARTA NO. 7,PURWOKERTO,21,18162,(072) 374-1062,KEDUA-DUANYA,6938536062,5233720297,2025-06-04,AKTIF,020400,2026-06-05
C004857,0000000000000,77.106.193.9-269.388,PT WALUYO YULIANTI TBK,GG. KAPTEN MUSLIHAT NO. 4,TIDORE KEPULAUAN,35,56239,(0690) 460 0935,EKSPORTIR,6622580015,,2023-06-30,AKTIF,070500,2026-04-15
C004858,0781592181697,61.341.137.5-646.456,UD MARBUN,JALAN KEBONJATI NO. 293,SAWAHLUNTO,12,87202,+62 (0677) 513 9910,KEDUA-DUANYA,2181254549,8933090883,2024-06-01,DICABUT,010800,2026-05-29
C004859,4141246765358,75.211.537.9-636.014,PD WINARNO,GG. TUBAGUS ISMAIL NO. 7,MAKASSAR,31,34353,+62 (030) 850 0969,IMPORTIR,,2897512999,2025-09-26,AKTIF,040400,2026-04-29
C004860,0000000000000,68.994.968.7-785.230,PD TAMPUBOLON (PERSERO) TBK,JALAN GARDUJATI NO. 719,,16,17186,+62 (078) 020-1788,IMPORTIR,,3665204992,2024-12-25,DICABUT,030100,2026-05-15
C004861,9537281774089,O359I5898IO8457,PD OKTAVIANI YULIANTI TBK,GG. SURAPATI NO. 9,SUKABUMI,21,11350,+62 (0750) 793-3167,IMPORTIR,,4233800582,2024-10-22,DICABUT,020400,2026-05-05
C004862,3107201137984,740366787121838,PD MARDHIYAH ASTUTI,GG. PASTEUR NO. 10,TEGAL,33,,(041) 570-9306,IMPORTIR,4803163678,0601004438,2023-03-03,AKTIF,060300,2026-03-30
C004863,5376660811260,05.966.197.0-532.906,CV UYAINAH (CABANG),JALAN PACUAN KUDA NO. 32,BANJARBARU,35,,(068) 457-7092,IMPORTIR,,7529527489,2023-02-25,AKTIF,060100,2026-04-15
C004864,3661815159472,70.271.908.1-184.583,PT PRAYOGA FIRGANTORO TBK,GANG RUNGKUT INDUSTRI NO. 3,KEDIRI,12,29919,+62 (062) 956-9273,EKSPORTIR,9614048415,,2023-05-28,AKTIF,011200,2026-04-29
C004865,4141246765358,75.211.537.9-636.014,PD WINARNO,GG. TUBAGUS ISMAIL NO. 7,MAKASSAR,31,34353,+62 (0472) 932 6608,KEDUA-DUANYA,3003376929,5124720190,2025-09-26,AKTIF,040400,2026-05-13
C004866,6603327399741,42.608.150.0-725.977,PD ARDIANTO NATSIR TBK,JALAN PASTEUR NO. 095,,35,73498,+62 (0555) 432-0546,EKSPORTIR,4495069588,,2024-01-02,AKTIF,071300,2026-05-27
C004867,2315394281158,59.896.739.6-345.039,UD TAMBA TAMPUBOLON TBK,JL. PASIR KOJA NO. 1,TANJUNGPINANG,51,35110,(0038) 706-8829,EKSPORTIR,7997224239,,2023-02-16,AKTIF,080100,2026-05-11
C004868,9885339619381,99.044.492.8-748.146,PERUM BUDIYANTO TBK,GG. S. PARMAN NO. 0,PALOPO,35,01775,085 764 4031,EKSPORTIR,3978023003,,2023-10-12,AKTIF,071300,2026-03-28
C004869,568309531225,20.755.880.6-282.600,UD SIMBOLON,GANG AHMAD YANI NO. 743,BLITAR,18,34535,+62 (639) 660 9363,EKSPORTIR,9951407888,,2025-06-16,AKTIF,030700,2026-03-14
C004870,8233215328233,19.800.049.1-517.425,UD HARIYAH LAKSMIWATI (PERSERO) TBK,GANG HOS. COKROAMINOTO NO. 233,BLITAR,31,06538,+62 (074) 250-7129,EKSPORTIR,6814108886,,2024-12-20,DICABUT,040400,2026-04-11
C004871,4009037224724,19.833.310.3-054.360,UD BUDIMAN HASTUTI TBK (CABANG),GANG PETA NO. 756,MEULABOH,21,96213,+62-667-327-1459,KEDUA-DUANYA,8723904427,4404242630,2023-10-19,DIBEKUKAN,020100,2026-04-27
C004872,7640996833440,47 086 115,PT NUGROHO,JALAN MEDOKAN AYU NO. 220,BEKASI,12,47432,+62-011-492-4769,IMPORTIR,,6689440840,2024-01-09,AKTIF,010800,2026-06-01
C004873,0000000000000,79.132.633.2-909.024,CV SAPTONO TBK,JALAN MONGINSIDI NO. 631,SEMARANG,12,94357,+62-0097-900-7392,KEDUA-DUANYA,9721836737,9234914373,2024-10-19,DIBEKUKAN,020300,2026-05-14
C004874,0186766100898,86.492.732.6-124.011,UD NAMAGA TAMBA,GG. PACUAN KUDA NO. 9,BENGKULU,35,85193,089 792 2700,EKSPORTIR,4803163678,,2024-08-14,AKTIF,070500,2026-05-28
C004875,2771070957146,22.808.516.1-677.687,UD WIDIASTUTI RAHMAWATI,JL. TUBAGUS ISMAIL NO. 3,PAYAKUMBUH,12,36143,0874172619,EKSPORTIR,4803163678,,2023-09-24,AKTIF,020300,2026-04-08
C004876,3265720798047,20 979 033,PT ISWAHYUDI,JL. YOS SUDARSO NO. 386,KOTA ADMINISTRASI JAKARTA TIMUR,73,17368,+62 (0069) 905 2597,KEDUA-DUANYA,1294488728,5848684635,2023-11-30,AKTIF,110100,2026-05-04
C004877,3309947914159,23.785.977.8-309.141,PT DONGORAN HIDAYANTO,JALAN RAJAWALI BARAT NO. 580,SORONG,18,09144,+62 (0543) 746 6786,IMPORTIR,,5758517032,2025-06-06,AKTIF,030700,2026-05-19
C004878,8717135935891,07.935.358.4-551.918,PD GUNAWAN SUSANTI (PERSERO) TBK,JALAN H.J MAEMUNAH NO. 02,BANJARMASIN,35,17707,+62-0120-489-7687,IMPORTIR,4803163678,5966034598,2024-03-12,AKTIF,071300,2026-03-24
C004879,7967280367199,81 155 262,PT GUNARTO KUSUMO TBK,JL. W.R. SUPRATMAN NO. 282,MATARAM,31,96429,+62 (473) 390 3784,EKSPORTIR,8961141150,,2023-12-24,AKTIF,040300,2026-04-28
C004880,0503182736921,27 692 215,PT RAHAYU SALAHUDIN,JALAN K.H. WAHID HASYIM NO. 824,TANGERANG,36,77873,+62 (0116) 113 0675,EKSPORTIR,2711484516,,2025-03-18,DIBEKUKAN,050400,2026-04-24
C004881,0000000000000,35.503.492.9-998.566,PERUM NASYIDAH PRATAMA TBK,JL. KIARACONDONG NO. 8,KOTAMOBAGU,35,,+62 (021) 894-3849,IMPORTIR,,7867157421,2024-03-24,AKTIF,071300,2026-03-20
C004882,7361261263983,25.382.060.4-847.730,PD PRAYOGA,JALAN AHMAD DAHLAN NO. 26,PANGKALPINANG,64,,(0024) 601 3534,EKSPORTIR,1440015391,,2024-03-08,DICABUT,100300,2026-04-10
C004883,9761801551334,12.173.201.1-367.051,PERUM SIMBOLON PRASETYA,JL. RONGGOWARSITO NO. 846,BALIKPAPAN,91,35149,+62 (294) 975-9300,IMPORTIR,,7823173071,2025-08-18,DIBEKUKAN,120300,2026-04-16
C004884,2383844037654,26.610.598.9-272.158,PD SIREGAR HASTUTI TBK,GG. KAPTEN MUSLIHAT NO. 7,BIMA,33,76295,+62-0638-029-2776,KEDUA-DUANYA,1713300129,4290289117,2023-02-23,AKTIF,060300,2026-04-04
C004885,5198890609175,04.467.992.5-122.941,CV WACANA,GG. SADANG SERANG NO. 919,SAMARINDA,33,87186,+62 (000) 260 4976,EKSPORTIR,9292638801,,2023-02-12,AKTIF,060300,2026-05-05
C004886,4216309001594,36.440.246.3-225.633,PERUM HARYANTO NATSIR (PERSERO) TBK (CABANG),GANG HOS. COKROAMINOTO NO. 46,SUKABUMI,64,67929,+62 (0465) 653 7108,KEDUA-DUANYA,7349382738,6272867339,2023-02-17,AKTIF,100300,2026-03-22
C004887,1910616691008X,7O8464I566846O6,PT PURWANTI ADRIANSYAH TBK,GANG STASIUN WONOKROMO NO. 99,PADANG,33,,(0424) 435 5857,KEDUA-DUANYA,3765522429,4388739362,2023-11-08,AKTIF,060300,2026-06-04
C004888,9179202521310,72.851.833.6-153.783,UD SUWARNO LAILASARI,GG. LASWI NO. 3,TEGAL,73,62620,+62 (069) 452 8821,EKSPORTIR,5259069365,,2024-11-21,AKTIF,140100,2026-06-03
C004889,8026142284746,75.498.533.5-907.125,PT ZULAIKA,GANG RAJAWALI BARAT NO. 84,SERANG,35,07405,+62-085-393-1661,IMPORTIR,,0484763357,2023-02-14,AKTIF,060100,2026-05-02
C004890,6627131240132,50.352.251.7-241.951,PD PUSPASARI TBK,GANG LEMBONG NO. 03,BENGKULU,51,24586,+62 (011) 038 2258,EKSPORTIR,2677753209,,2025-06-18,DIBEKUKAN,090100,2026-05-20
C004891,0695312178940,411754711959160,CV WULANDARI (PERSERO) TBK,JL. CIKAPAYANG NO. 7,LUBUKLINGGAU,33,14202,(050) 680-1391,KEDUA-DUANYA,4803163678,8301764385,2023-07-02,AKTIF,050100,2026-03-25
C004892,4264008879174,23.943.003.7-374.183,PERUM WIBISONO (PERSERO) TBK,GANG MOCH. RAMDAN NO. 81,TANJUNGBALAI,12,90972,+62 (111) 017 5846,EKSPORTIR,2718058927,,2024-01-31,DICABUT,011200,2026-03-17
C004893,9910710726456,23.609.171.1-140.140,CV HASTUTI SAPUTRA (PERSERO) TBK,JL. RAWAMANGUN NO. 61,PALANGKARAYA,12,11596,+62 (63) 970 2458,IMPORTIR,,1971926714,2025-02-18,AKTIF,020300,2026-04-12
C004894,0186432314565,12.522.806.1-170.474,PD NARPATI NASYIDAH (PERSERO) TBK,JL. TEBET BARAT DALAM NO. 6,MALANG,21,,(0588) 576 9271,KEDUA-DUANYA,6834884990,0387808631,2024-05-10,DICABUT,020400,2026-06-04
C004895,0239291496733,11.042.412.0-013.842,CV MAYASARI TBK,GG. CIHAMPELAS NO. 27,BUKITTINGGI,51,92771,0854400192,KEDUA-DUANYA,8422420269,5842481742,2023-03-10,AKTIF,080100,2026-05-15
C004896,9082112729394,15.896.306.6-776.151,PD MAHENDRA LAILASARI,JALAN CIHAMPELAS NO. 115,PADANGPANJANG,18,11084,(0116) 484 1417,KEDUA-DUANYA,4755206609,6593822880,2024-09-14,AKTIF,030700,2026-04-14
C004897,0000000000000,99.486.515.7-418.417,PD SAPUTRA PRASETYO TBK,JALAN MOCH. TOHA NO. 28,PALEMBANG,73,06094,(0173) 852-9260,EKSPORTIR,4803163678,,2024-03-01,AKTIF,110100,2026-06-01
C004898,9778197673148X,11.159.271.7-951.846,PT MARDHIYAH TBK,GANG CIWASTRA NO. 62,BALIKPAPAN,51,,+62 (610) 974 2919,EKSPORTIR,4803163678,,2023-11-13,DIBEKUKAN,080100,2026-04-10
C004899,7042499317800,716554051630352,PT OKTAVIANI IRAWAN (PERSERO) TBK,GANG SURYAKENCANA NO. 08,TIDORE KEPULAUAN,64,19272,+62 (36) 450-6125,EKSPORTIR,9254688722,,2024-08-11,AKTIF,100300,2026-04-14
C004900,8689397770425,91.903.937.1-581.602,PT NARPATI TBK,JALAN LEMBONG NO. 9,PALU,12,54445,0881066991,KEDUA-DUANYA,6862618665,3869086107,2025-05-12,AKTIF,011200,2026-05-03
C004901,2822250182562,96.904.307.7-176.565,UD AGUSTINA (CABANG),JL. PACUAN KUDA NO. 6,PAREPARE,16,44916,(0006) 282 1977,EKSPORTIR,2103054177,,2023-11-29,AKTIF,030100,2026-04-02
C004902,8086847625996,57.169.769.3-201.313,PT ARYANI SAPTONO (PERSERO) TBK,JALAN SILIWANGI NO. 0,SAWAHLUNTO,21,37579,+62 (94) 508-9369,EKSPORTIR,4803163678,,2023-06-23,AKTIF,020100,2026-05-01
C004903,5080571178444,06.061.159.7-845.266,UD HUTASOIT SARAGIH,JL. ERLANGGA NO. 5,PONTIANAK,35,,0898835292,KEDUA-DUANYA,3888756531,8426321499,2025-06-23,AKTIF,071300,2026-04-13
C004904,5224275617372,06.080.487.0-065.115,UD DONGORAN,JL. CIHAMPELAS NO. 772,PAREPARE,18,95887,(0313) 359-8897,EKSPORTIR,1829387338,,2025-07-20,AKTIF,030700,2026-04-30
C004905,4963830972361,06.859.556.0-587.901,PD WIBOWO SIRAIT (CABANG),JL. ERLANGGA NO. 4,BUKITTINGGI,33,21140,+62-428-581-0191,IMPORTIR,,4031757352,2023-01-16,AKTIF,050100,2026-05-25
C004906,2392409851431,49.908.268.9-069.249,PT NAINGGOLAN (PERSERO) TBK,JALAN PASIRKOJA NO. 44,KOTA ADMINISTRASI JAKARTA SELATAN,61,83739,+62 (0779) 628 9380,EKSPORTIR,0683018197,,2024-02-08,AKTIF,090400,2026-04-01
C004907,0771872970345,07.692.381.8-968.863,PERUM RIYANTI TBK,GG. CEMPAKA NO. 7,BANJAR,35,19103,+62 (0308) 328-6421,IMPORTIR,,6608324672,2024-08-05,AKTIF,071300,2026-06-05
C004908,2288542734497,73.842.758.9-152.917,NAMAGA ISWAHYUDI (CABANG),JALAN SADANG SERANG NO. 27,PALU,21,94761,+62 (0836) 395 1756,KEDUA-DUANYA,4245375929,8857840223,2024-07-18,AKTIF,020400,2026-05-18
C004909,1976174326417,742854987000620,UD PADMASARI,GG. PHH. MUSTOFA NO. 7,PAREPARE,35,59012,+62-022-243-9471,EKSPORTIR,3940612838,,2024-01-07,AKTIF,070100,2026-05-03
C004910,0209054243107X,07.978.107.4-745.113,UD WAHYUNI TBK,JL. SETIABUDHI NO. 22,TANJUNGPINANG,33,27961,(0286) 295-1414,KEDUA-DUANYA,6008629759,7962749253,2023-11-27,AKTIF,050100,2026-03-18
C004911,9961143583040,80.495.490.5-126.226,PD PUSPITA PADMASARI,JL. MERDEKA NO. 9,KOTA ADMINISTRASI JAKARTA PUSAT,31,69905,+62 (008) 362 8988,KEDUA-DUANYA,6709678949,8967498763,2023-10-14,AKTIF,040300,2026-04-24
C004912,5535669055107,89.411.742.2-026.616,UD PERTIWI WIDIASTUTI (PERSERO) TBK,JALAN RONGGOWARSITO NO. 281,BANDAR LAMPUNG,35,93751,+62 (016) 700 7968,EKSPORTIR,0494068491,,2025-11-20,AKTIF,070100,2026-04-30
C004913,4765848854762,00.435.993.9-845.236,UD HUTASOIT,GG. SUKAJADI NO. 099,TANJUNGBALAI,31,,+62 (0153) 694-4507,IMPORTIR,,6871599726,2025-07-22,AKTIF,040400,2026-04-13
C004914,8837434509685,79.219.515.0-404.161,PT OKTAVIANI SALAHUDIN,JL. MONGINSIDI NO. 6,CIREBON,33,50898,+62-014-561-0925,EKSPORTIR,2890538780,,2014-11-13,DIBEKUKAN,060300,2026-06-06
C004915,5962762236831,22.481.348.3-927.260,CV PRAKASA (PERSERO) TBK,JALAN PASTEUR NO. 3,SAWAHLUNTO,35,82915,+62 (146) 198-3890,EKSPORTIR,7921314573,,2023-11-26,DICABUT,070100,2026-03-15
C004916,3023641224740,81.583.551.5-195.731,UD PRAKASA TAMPUBOLON,GG. TUBAGUS ISMAIL NO. 2,LUBUKLINGGAU,18,27267,+62-060-855-3408,EKSPORTIR,1490247827,,2024-10-25,DICABUT,030700,2026-04-17
C004917,0338811209966,61.438.225.7-167.966,CV NATSIR SETIAWAN (PERSERO) TBK,JALAN RAJAWALI TIMUR NO. 9,PARIAMAN,31,68098,+62-597-750-7935,KEDUA-DUANYA,5564679055,7389996831,2025-02-07,AKTIF,010100,2026-06-02
C004918,8415166175963,970570223243553,UD ADRIANSYAH WIBOWO TBK,JALAN GEDEBAGE SELATAN NO. 2,CIMAHI,35,13295,(084) 813 4597,KEDUA-DUANYA,5885065001,8397926275,2025-02-16,AKTIF,060100,2026-05-20
C004919,0345446843210,76.329.303.9-396.575,PERUM FARIDA (PERSERO) TBK,GG. RONGGOWARSITO NO. 280,BAU-BAU,16,,+62 (65) 234 3992,IMPORTIR,,0800939040,2023-01-07,AKTIF,030100,2026-03-26
C004920,2678224909342,154276697,PT SARAGIH,GG. PELAJAR PEJUANG NO. 90,BANJAR,18,95170,+62 (449) 317-5083,KEDUA-DUANYA,3655783753,6546313579,2025-10-29,AKTIF,030700,2026-05-01
C004921,6559488475554,12.248.736.2-865.387,CV PRATIWI TBK,GG. TUBAGUS ISMAIL NO. 71,CIREBON,31,36828,+62 (026) 230-9760,EKSPORTIR,4803163678,,2023-11-12,AKTIF,010100,2026-06-10
C004922,6103225648368,35.221.490.1-705.438,UD SAMOSIR,GANG ANTAPANI LAMA NO. 4,MEDAN,12,42542,(092) 427 9192,EKSPORTIR,8751027266,,2024-12-16,AKTIF,010800,2026-04-04
C004923,5791929126847,89.112.396.7-106.075,PD NAPITUPULU (PERSERO) TBK,GG. STASIUN WONOKROMO NO. 77,KOTA ADMINISTRASI JAKARTA TIMUR,31,73390,+62 (155) 828 1555,IMPORTIR,,4438873283,2023-08-01,AKTIF,040300,2026-05-15
C004924,8917286455188X,7OI454I8922O238,PD RAHAYU TBK,GANG GEGERKALONG HILIR NO. 788,BANDUNG,35,90475,(0206) 280-7386,IMPORTIR,,2243306881,2023-06-08,AKTIF,060100,2026-05-04
C004925,9202835287675,48.992.442.7-221.663,PT MUSTOFA UYAINAH (PERSERO) TBK,GG. PACUAN KUDA NO. 36,PRABUMULIH,35,31697,+62 (15) 247 2851,EKSPORTIR,1922283108,,2023-07-24,DIBEKUKAN,070100,2026-04-09
C004926,7744108439711,66.190.721.0-923.012,PERUM SUARTINI (PERSERO) TBK (CABANG),JL. S. PARMAN NO. 2,TASIKMALAYA,35,51497,+62 (99) 401 1467,EKSPORTIR,7201183154,,2025-09-04,AKTIF,060100,2026-05-04
C004927,8716699341055,73 162 868,UD HARYANTI (PERSERO) TBK,JL. AHMAD DAHLAN NO. 25,CIREBON,18,02272,+62 (044) 342 5601,IMPORTIR,,8052767308,2025-11-15,DICABUT,030700,2026-06-03
C004928,9927114793442,89.215.401.6-820.368,PERUM PALASTRI JANUAR TBK,GANG IR. H. DJUANDA NO. 743,LUBUKLINGGAU,31,77784,+62 (296) 997-8193,KEDUA-DUANYA,1206532884,0159384392,2025-02-24,AKTIF,040400,2026-06-02
C004929,8083124653072,94.843.178.9-771.584,CV PUSPITA HARTATI,JALAN ASTANA ANYAR NO. 985,MALANG,21,69357,+62-0273-100-1879,IMPORTIR,,0193808770,2023-12-18,DICABUT,020400,2026-04-17
C004930,9908035862405,56.261.271.5-027.578,PT PANGESTU TBK,GG. CIKAPAYANG NO. 2,SORONG,64,,+62 (0018) 468 8353,IMPORTIR,,6136524092,2024-05-13,AKTIF,100300,2026-03-17
C004931,0491138081813X,60.979.585.7-698.657,PD SAPTONO,JALAN MOCH. RAMDAN NO. 7,BIMA,33,10760,(048) 887-6320,EKSPORTIR,6989934208,,2023-09-23,AKTIF,050100,2026-04-10
C004932,0340573689108,95.020.300.1-722.690,CV IRAWAN PERTIWI (CABANG),GANG AHMAD YANI NO. 0,MAKASSAR,36,17717,+62 (268) 592 6791,EKSPORTIR,4803163678,,2025-08-28,DIBEKUKAN,050400,2026-05-22
C004933,0852471953530,95.987.905.7-460.789,PERUM GUNARTO RAJATA,GANG KEBONJATI NO. 23,BAU-BAU,33,12108,+62-0099-564-9756,KEDUA-DUANYA,3796539144,0681748528,2024-08-21,AKTIF,050100,2026-05-29
C004934,9480373610180,14.620.712.6-147.159,CV LAZUARDI (PERSERO) TBK (CABANG),JL. SUKAJADI NO. 241,LANGSA,16,00649,(0117) 515 2822,KEDUA-DUANYA,9510742471,4017156787,2023-08-10,AKTIF,030100,2026-04-02
C004935,0000000000000,32.503.448.6-002.206,PT PANGESTU TBK,GG. M.H THAMRIN NO. 874,,35,08183,+62-41-581-7560,IMPORTIR,,5772642167,2023-10-23,AKTIF,070500,2026-04-13
C004936,2500932195693,22.060.383.0-432.745,PT SAMOSIR PRASETYO,JALAN PASIRKOJA NO. 21,MEULABOH,21,34939,+62 (089) 476-6312,EKSPORTIR,5771914651,,2024-11-18,DICABUT,020400,2026-04-15
C004937,5339568237117,583798324283294,PT NUGROHO,JL. RAJAWALI BARAT NO. 644,SOLOK,73,88248,0850624382,EKSPORTIR,2038725286,,2023-08-04,AKTIF,110100,2026-05-31
C004938,0647532557382,36.020.841.7-604.976,UD FIRMANSYAH,JALAN OTTO ISKANDARDINATA NO. 1,LHOKSEUMAWE,31,80810,+62 (96) 825-3266,KEDUA-DUANYA,5354188616,7568237394,2024-10-30,AKTIF,040400,2026-05-03
C004939,0084842648333,8663553545628I4,PT TARIHORAN WIBISONO,JL. TUBAGUS ISMAIL NO. 99,,61,69680,+62 (490) 484-4483,KEDUA-DUANYA,1662825207,4612493949,2025-02-19,AKTIF,090400,2026-05-06
